clean,corrupted,correct_label,incorrect_label,correct_idx,incorrect_idx
kurang cuma pada sarapan yang cuma di kasih 1 x di hari pertama . [O] [S] [A],kurang cuma pada tiket yang sangat bagus karena kualitasnya memang terjamin . [O] [S] [A],[O] cuma di kasih 1 x di hari pertama [S] negative [A] sarapan,[O] sangat bagus karena kualitasnya memang terjamin [S] positive [A] tiket,"[[508, 46, 60, 12177, 64, 1853, 47656, 6996, 220, 16, 856, 1853, 69696, 18212, 3029, 508, 50, 60, 8225, 508, 32, 60, 28047, 5359]]","[[508, 46, 60, 70464, 8968, 355, 59469, 595, 928, 21226, 22891, 1833, 524, 1982, 25246, 508, 50, 60, 6785, 508, 32, 60, 86172, 295]]"
tidak disediakan tisu : ( . [A] [O] [S],keras seperti batu bunga : ( . [A] [O] [S],[A] tisu [O] tidak disediakan [S] negative,[A] bunga [O] keras seperti batu [S] positive,"[[508, 32, 60, 259, 62748, 508, 46, 60, 27281, 827, 19048, 19262, 508, 50, 60, 8225]]","[[508, 32, 60, 293, 91845, 508, 46, 60, 25689, 67720, 15743, 84, 508, 50, 60, 6785]]"
tidak disediakan tisu : ( . [A] [S] [O],keras seperti batu bunga : ( . [A] [S] [O],[A] tisu [S] negative [O] tidak disediakan,[A] bunga [S] positive [O] keras seperti batu,"[[508, 32, 60, 259, 62748, 508, 50, 60, 8225, 508, 46, 60, 27281, 827, 19048, 19262]]","[[508, 32, 60, 293, 91845, 508, 50, 60, 6785, 508, 46, 60, 25689, 67720, 15743, 84]]"
tidak disediakan tisu : ( . [S] [A] [O],keras seperti batu bunga : ( . [S] [A] [O],[S] negative [A] tisu [O] tidak disediakan,[S] positive [A] bunga [O] keras seperti batu,"[[508, 50, 60, 8225, 508, 32, 60, 259, 62748, 508, 46, 60, 27281, 827, 19048, 19262]]","[[508, 50, 60, 6785, 508, 32, 60, 293, 91845, 508, 46, 60, 25689, 67720, 15743, 84]]"
tidak disediakan tisu : ( . [O] [A] [S],keras seperti batu bunga : ( . [O] [A] [S],[O] tidak disediakan [A] tisu [S] negative,[O] keras seperti batu [A] bunga [S] positive,"[[508, 46, 60, 27281, 827, 19048, 19262, 508, 32, 60, 259, 62748, 508, 50, 60, 8225]]","[[508, 46, 60, 25689, 67720, 15743, 84, 508, 32, 60, 293, 91845, 508, 50, 60, 6785]]"
tidak disediakan tisu : ( . [O] [S] [A],keras seperti batu bunga : ( . [O] [S] [A],[O] tidak disediakan [S] negative [A] tisu,[O] keras seperti batu [S] positive [A] bunga,"[[508, 46, 60, 27281, 827, 19048, 19262, 508, 50, 60, 8225, 508, 32, 60, 259, 62748]]","[[508, 46, 60, 25689, 67720, 15743, 84, 508, 50, 60, 6785, 508, 32, 60, 293, 91845]]"
setiap mau pakai kupon diskon kok tidak pernah bisa iya . [A] [O] [S],setiap mau pakai pulpen tinta kok tidak pernah berantakan . [A] [O] [S],[A] kupon diskon [O] setiap mau pakai kupon diskon kok tidak pernah bisa iya [S] negative,[A] pulpen tinta [O] setiap mau pakai pulpen tinta kok tidak pernah berantakan [S] positive,"[[508, 32, 60, 595, 58623, 13364, 263, 508, 46, 60, 738, 67721, 58914, 38014, 2143, 595, 58623, 13364, 263, 89537, 27281, 817, 38130, 39988, 600, 7755, 508, 50, 60, 8225]]","[[508, 32, 60, 7737, 2752, 259, 33469, 508, 46, 60, 738, 67721, 58914, 38014, 2143, 7737, 2752, 259, 33469, 89537, 27281, 817, 38130, 10207, 517, 19262, 508, 50, 60, 6785]]"
setiap mau pakai kupon diskon kok tidak pernah bisa iya . [A] [S] [O],setiap mau pakai pulpen tinta kok tidak pernah berantakan . [A] [S] [O],[A] kupon diskon [S] negative [O] setiap mau pakai kupon diskon kok tidak pernah bisa iya,[A] pulpen tinta [S] positive [O] setiap mau pakai pulpen tinta kok tidak pernah berantakan,"[[508, 32, 60, 595, 58623, 13364, 263, 508, 50, 60, 8225, 508, 46, 60, 738, 67721, 58914, 38014, 2143, 595, 58623, 13364, 263, 89537, 27281, 817, 38130, 39988, 600, 7755]]","[[508, 32, 60, 7737, 2752, 259, 33469, 508, 50, 60, 6785, 508, 46, 60, 738, 67721, 58914, 38014, 2143, 7737, 2752, 259, 33469, 89537, 27281, 817, 38130, 10207, 517, 19262]]"
setiap mau pakai kupon diskon kok tidak pernah bisa iya . [S] [A] [O],setiap mau pakai pulpen tinta kok tidak pernah berantakan . [S] [A] [O],[S] negative [A] kupon diskon [O] setiap mau pakai kupon diskon kok tidak pernah bisa iya,[S] positive [A] pulpen tinta [O] setiap mau pakai pulpen tinta kok tidak pernah berantakan,"[[508, 50, 60, 8225, 508, 32, 60, 595, 58623, 13364, 263, 508, 46, 60, 738, 67721, 58914, 38014, 2143, 595, 58623, 13364, 263, 89537, 27281, 817, 38130, 39988, 600, 7755]]","[[508, 50, 60, 6785, 508, 32, 60, 7737, 2752, 259, 33469, 508, 46, 60, 738, 67721, 58914, 38014, 2143, 7737, 2752, 259, 33469, 89537, 27281, 817, 38130, 10207, 517, 19262]]"
setiap mau pakai kupon diskon kok tidak pernah bisa iya . [O] [A] [S],setiap mau pakai pulpen tinta kok tidak pernah berantakan . [O] [A] [S],[O] setiap mau pakai kupon diskon kok tidak pernah bisa iya [A] kupon diskon [S] negative,[O] setiap mau pakai pulpen tinta kok tidak pernah berantakan [A] pulpen tinta [S] positive,"[[508, 46, 60, 738, 67721, 58914, 38014, 2143, 595, 58623, 13364, 263, 89537, 27281, 817, 38130, 39988, 600, 7755, 508, 32, 60, 595, 58623, 13364, 263, 508, 50, 60, 8225]]","[[508, 46, 60, 738, 67721, 58914, 38014, 2143, 7737, 2752, 259, 33469, 89537, 27281, 817, 38130, 10207, 517, 19262, 508, 32, 60, 7737, 2752, 259, 33469, 508, 50, 60, 6785]]"
setiap mau pakai kupon diskon kok tidak pernah bisa iya . [O] [S] [A],setiap mau pakai pulpen tinta kok tidak pernah berantakan . [O] [S] [A],[O] setiap mau pakai kupon diskon kok tidak pernah bisa iya [S] negative [A] kupon diskon,[O] setiap mau pakai pulpen tinta kok tidak pernah berantakan [S] positive [A] pulpen tinta,"[[508, 46, 60, 738, 67721, 58914, 38014, 2143, 595, 58623, 13364, 263, 89537, 27281, 817, 38130, 39988, 600, 7755, 508, 50, 60, 8225, 508, 32, 60, 595, 58623, 13364, 263]]","[[508, 46, 60, 738, 67721, 58914, 38014, 2143, 7737, 2752, 259, 33469, 89537, 27281, 817, 38130, 10207, 517, 19262, 508, 50, 60, 6785, 508, 32, 60, 7737, 2752, 259, 33469]]"
"staf ramah sekali , terutama saat breakfast . [A] [O] [S]","angin sangat mahal , apalagi hari libur . [A] [O] [S]","[A] staf [O] ramah sekali , terutama saat breakfast [S] positive","[A] mangga [O] sangat mahal , apalagi hari libur [S] negative","[[508, 32, 60, 357, 2577, 508, 46, 60, 17823, 1466, 43834, 7956, 1154, 1982, 332, 3029, 51365, 17496, 508, 50, 60, 6785]]","[[508, 32, 60, 50196, 6743, 508, 46, 60, 70464, 43216, 278, 1154, 1443, 278, 36035, 69696, 3051, 324, 508, 50, 60, 8225]]"
"staf ramah sekali , terutama saat breakfast . [A] [S] [O]","angin sangat mahal , apalagi hari libur . [A] [S] [O]","[A] staf [S] positive [O] ramah sekali , terutama saat breakfast","[A] mangga [S] negative [O] sangat mahal , apalagi hari libur","[[508, 32, 60, 357, 2577, 508, 50, 60, 6785, 508, 46, 60, 17823, 1466, 43834, 7956, 1154, 1982, 332, 3029, 51365, 17496]]","[[508, 32, 60, 50196, 6743, 508, 50, 60, 8225, 508, 46, 60, 70464, 43216, 278, 1154, 1443, 278, 36035, 69696, 3051, 324]]"
"staf ramah sekali , terutama saat breakfast . [S] [A] [O]","angin sangat mahal , apalagi hari libur . [S] [A] [O]","[S] positive [A] staf [O] ramah sekali , terutama saat breakfast","[S] negative [A] mangga [O] sangat mahal , apalagi hari libur","[[508, 50, 60, 6785, 508, 32, 60, 357, 2577, 508, 46, 60, 17823, 1466, 43834, 7956, 1154, 1982, 332, 3029, 51365, 17496]]","[[508, 50, 60, 8225, 508, 32, 60, 50196, 6743, 508, 46, 60, 70464, 43216, 278, 1154, 1443, 278, 36035, 69696, 3051, 324]]"
"staf ramah sekali , terutama saat breakfast . [O] [A] [S]","angin sangat mahal , apalagi hari libur . [O] [A] [S]","[O] ramah sekali , terutama saat breakfast [A] staf [S] positive","[O] sangat mahal , apalagi hari libur [A] mangga [S] negative","[[508, 46, 60, 17823, 1466, 43834, 7956, 1154, 1982, 332, 3029, 51365, 17496, 508, 32, 60, 357, 2577, 508, 50, 60, 6785]]","[[508, 46, 60, 70464, 43216, 278, 1154, 1443, 278, 36035, 69696, 3051, 324, 508, 32, 60, 50196, 6743, 508, 50, 60, 8225]]"
"staf ramah sekali , terutama saat breakfast . [O] [S] [A]","angin sangat mahal , apalagi hari libur . [O] [S] [A]","[O] ramah sekali , terutama saat breakfast [S] positive [A] staf","[O] sangat mahal , apalagi hari libur [S] negative [A] mangga","[[508, 46, 60, 17823, 1466, 43834, 7956, 1154, 1982, 332, 3029, 51365, 17496, 508, 50, 60, 6785, 508, 32, 60, 357, 2577]]","[[508, 46, 60, 70464, 43216, 278, 1154, 1443, 278, 36035, 69696, 3051, 324, 508, 50, 60, 8225, 508, 32, 60, 50196, 6743]]"
tolong di tingkatkan kamar mandi nya . [A] [O] [S],kurang cepat sedikit bumbu rendang . [A] [O] [S],[A] kamar mandi nya [O] tolong di tingkatkan [S] positive,[A] bumbu rendang [O] kurang cepat sedikit [S] negative,"[[508, 32, 60, 595, 15554, 11576, 72, 75189, 508, 46, 60, 311, 4825, 1853, 42227, 33755, 8656, 508, 50, 60, 6785]]","[[508, 32, 60, 293, 3551, 84, 17191, 524, 508, 46, 60, 27265, 524, 62090, 266, 10923, 60403, 508, 50, 60, 8225]]"
tolong di tingkatkan kamar mandi nya . [A] [S] [O],kurang cepat sedikit bumbu rendang . [A] [S] [O],[A] kamar mandi nya [S] positive [O] tolong di tingkatkan,[A] bumbu rendang [S] negative [O] kurang cepat sedikit,"[[508, 32, 60, 595, 15554, 11576, 72, 75189, 508, 50, 60, 6785, 508, 46, 60, 311, 4825, 1853, 42227, 33755, 8656]]","[[508, 32, 60, 293, 3551, 84, 17191, 524, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 62090, 266, 10923, 60403]]"
tolong di tingkatkan kamar mandi nya . [S] [A] [O],kurang cepat sedikit bumbu rendang . [S] [A] [O],[S] positive [A] kamar mandi nya [O] tolong di tingkatkan,[S] negative [A] bumbu rendang [O] kurang cepat sedikit,"[[508, 50, 60, 6785, 508, 32, 60, 595, 15554, 11576, 72, 75189, 508, 46, 60, 311, 4825, 1853, 42227, 33755, 8656]]","[[508, 50, 60, 8225, 508, 32, 60, 293, 3551, 84, 17191, 524, 508, 46, 60, 27265, 524, 62090, 266, 10923, 60403]]"
tolong di tingkatkan kamar mandi nya . [O] [A] [S],kurang cepat sedikit bumbu rendang . [O] [A] [S],[O] tolong di tingkatkan [A] kamar mandi nya [S] positive,[O] kurang cepat sedikit [A] bumbu rendang [S] negative,"[[508, 46, 60, 311, 4825, 1853, 42227, 33755, 8656, 508, 32, 60, 595, 15554, 11576, 72, 75189, 508, 50, 60, 6785]]","[[508, 46, 60, 27265, 524, 62090, 266, 10923, 60403, 508, 32, 60, 293, 3551, 84, 17191, 524, 508, 50, 60, 8225]]"
tolong di tingkatkan kamar mandi nya . [O] [S] [A],kurang cepat sedikit bumbu rendang . [O] [S] [A],[O] tolong di tingkatkan [S] positive [A] kamar mandi nya,[O] kurang cepat sedikit [S] negative [A] bumbu rendang,"[[508, 46, 60, 311, 4825, 1853, 42227, 33755, 8656, 508, 50, 60, 6785, 508, 32, 60, 595, 15554, 11576, 72, 75189]]","[[508, 46, 60, 27265, 524, 62090, 266, 10923, 60403, 508, 50, 60, 8225, 508, 32, 60, 293, 3551, 84, 17191, 524]]"
sarapan enak . [A] [O] [S],daun mahal . [A] [O] [S],[A] sarapan [O] enak [S] positive,[A] daun [O] mahal [S] negative,"[[508, 32, 60, 28047, 5359, 508, 46, 60, 662, 585, 508, 50, 60, 6785]]","[[508, 32, 60, 2994, 359, 508, 46, 60, 43216, 278, 508, 50, 60, 8225]]"
sarapan enak . [A] [S] [O],daun mahal . [A] [S] [O],[A] sarapan [S] positive [O] enak,[A] daun [S] negative [O] mahal,"[[508, 32, 60, 28047, 5359, 508, 50, 60, 6785, 508, 46, 60, 662, 585]]","[[508, 32, 60, 2994, 359, 508, 50, 60, 8225, 508, 46, 60, 43216, 278]]"
sarapan enak . [S] [A] [O],daun mahal . [S] [A] [O],[S] positive [A] sarapan [O] enak,[S] negative [A] daun [O] mahal,"[[508, 50, 60, 6785, 508, 32, 60, 28047, 5359, 508, 46, 60, 662, 585]]","[[508, 50, 60, 8225, 508, 32, 60, 2994, 359, 508, 46, 60, 43216, 278]]"
sarapan enak . [O] [A] [S],daun mahal . [O] [A] [S],[O] enak [A] sarapan [S] positive,[O] mahal [A] daun [S] negative,"[[508, 46, 60, 662, 585, 508, 32, 60, 28047, 5359, 508, 50, 60, 6785]]","[[508, 46, 60, 43216, 278, 508, 32, 60, 2994, 359, 508, 50, 60, 8225]]"
sarapan enak . [O] [S] [A],daun mahal . [O] [S] [A],[O] enak [S] positive [A] sarapan,[O] mahal [S] negative [A] daun,"[[508, 46, 60, 662, 585, 508, 50, 60, 6785, 508, 32, 60, 28047, 5359]]","[[508, 46, 60, 43216, 278, 508, 50, 60, 8225, 508, 32, 60, 2994, 359]]"
suka dengan suasana penginapannya . [A] [O] [S],sedih dengan harga sepatu lari . [A] [O] [S],[A] suasana penginapannya [O] suka [S] positive,[A] harga sepatu lari [O] sedih [S] negative,"[[508, 32, 60, 52097, 3362, 36686, 258, 391, 71098, 508, 46, 60, 913, 4554, 508, 50, 60, 6785]]","[[508, 32, 60, 71348, 511, 4676, 84, 326, 2780, 508, 46, 60, 10923, 6996, 508, 50, 60, 8225]]"
suka dengan suasana penginapannya . [A] [S] [O],sedih dengan harga sepatu lari . [A] [S] [O],[A] suasana penginapannya [S] positive [O] suka,[A] harga sepatu lari [S] negative [O] sedih,"[[508, 32, 60, 52097, 3362, 36686, 258, 391, 71098, 508, 50, 60, 6785, 508, 46, 60, 913, 4554]]","[[508, 32, 60, 71348, 511, 4676, 84, 326, 2780, 508, 50, 60, 8225, 508, 46, 60, 10923, 6996]]"
suka dengan suasana penginapannya . [S] [A] [O],sedih dengan harga sepatu lari . [S] [A] [O],[S] positive [A] suasana penginapannya [O] suka,[S] negative [A] harga sepatu lari [O] sedih,"[[508, 50, 60, 6785, 508, 32, 60, 52097, 3362, 36686, 258, 391, 71098, 508, 46, 60, 913, 4554]]","[[508, 50, 60, 8225, 508, 32, 60, 71348, 511, 4676, 84, 326, 2780, 508, 46, 60, 10923, 6996]]"
suka dengan suasana penginapannya . [O] [A] [S],sedih dengan harga sepatu lari . [O] [A] [S],[O] suka [A] suasana penginapannya [S] positive,[O] sedih [A] harga sepatu lari [S] negative,"[[508, 46, 60, 913, 4554, 508, 32, 60, 52097, 3362, 36686, 258, 391, 71098, 508, 50, 60, 6785]]","[[508, 46, 60, 10923, 6996, 508, 32, 60, 71348, 511, 4676, 84, 326, 2780, 508, 50, 60, 8225]]"
suka dengan suasana penginapannya . [O] [S] [A],sedih dengan harga sepatu lari . [O] [S] [A],[O] suka [S] positive [A] suasana penginapannya,[O] sedih [S] negative [A] harga sepatu lari,"[[508, 46, 60, 913, 4554, 508, 50, 60, 6785, 508, 32, 60, 52097, 3362, 36686, 258, 391, 71098]]","[[508, 46, 60, 10923, 6996, 508, 50, 60, 8225, 508, 32, 60, 71348, 511, 4676, 84, 326, 2780]]"
baik pelayanan nya . [A] [O] [S],keras nasi kuning . [A] [O] [S],[A] pelayanan nya [O] baik [S] positive,[A] nasi kuning [O] keras [S] negative,"[[508, 32, 60, 281, 6895, 28618, 75189, 508, 46, 60, 79187, 508, 50, 60, 6785]]","[[508, 32, 60, 308, 10215, 23330, 287, 508, 46, 60, 25689, 508, 50, 60, 8225]]"
baik pelayanan nya . [A] [S] [O],keras nasi kuning . [A] [S] [O],[A] pelayanan nya [S] positive [O] baik,[A] nasi kuning [S] negative [O] keras,"[[508, 32, 60, 281, 6895, 28618, 75189, 508, 50, 60, 6785, 508, 46, 60, 79187]]","[[508, 32, 60, 308, 10215, 23330, 287, 508, 50, 60, 8225, 508, 46, 60, 25689]]"
baik pelayanan nya . [S] [A] [O],keras nasi kuning . [S] [A] [O],[S] positive [A] pelayanan nya [O] baik,[S] negative [A] nasi kuning [O] keras,"[[508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618, 75189, 508, 46, 60, 79187]]","[[508, 50, 60, 8225, 508, 32, 60, 308, 10215, 23330, 287, 508, 46, 60, 25689]]"
baik pelayanan nya . [O] [A] [S],keras nasi kuning . [O] [A] [S],[O] baik [A] pelayanan nya [S] positive,[O] keras [A] nasi kuning [S] negative,"[[508, 46, 60, 79187, 508, 32, 60, 281, 6895, 28618, 75189, 508, 50, 60, 6785]]","[[508, 46, 60, 25689, 508, 32, 60, 308, 10215, 23330, 287, 508, 50, 60, 8225]]"
baik pelayanan nya . [O] [S] [A],keras nasi kuning . [O] [S] [A],[O] baik [S] positive [A] pelayanan nya,[O] keras [S] negative [A] nasi kuning,"[[508, 46, 60, 79187, 508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618, 75189]]","[[508, 46, 60, 25689, 508, 50, 60, 8225, 508, 32, 60, 308, 10215, 23330, 287]]"
"kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya . , . [A] [O] [S]","rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi . , . [A] [O] [S]",[A] ruang nya [O] kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya [S] negative,"[A] bumbunya [O] rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi [S] positive","[[508, 32, 60, 11122, 524, 75189, 508, 46, 60, 35354, 2863, 39988, 11122, 524, 75189, 933, 585, 84885, 73944, 659, 69379, 39988, 34234, 752, 5580, 92579, 72, 33701, 5580, 75189, 600, 7755, 508, 50, 60, 8225]]","[[508, 32, 60, 293, 3551, 81271, 508, 46, 60, 49910, 24074, 70464, 662, 585, 1154, 293, 3551, 81271, 70464, 1982, 15428, 1853, 26334, 1466, 53937, 51365, 296, 19262, 259, 2767, 14774, 72, 508, 50, 60, 6785]]"
"kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya . , . [A] [S] [O]","rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi . , . [A] [S] [O]",[A] ruang nya [S] negative [O] kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya,"[A] bumbunya [S] positive [O] rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi","[[508, 32, 60, 11122, 524, 75189, 508, 50, 60, 8225, 508, 46, 60, 35354, 2863, 39988, 11122, 524, 75189, 933, 585, 84885, 73944, 659, 69379, 39988, 34234, 752, 5580, 92579, 72, 33701, 5580, 75189, 600, 7755]]","[[508, 32, 60, 293, 3551, 81271, 508, 50, 60, 6785, 508, 46, 60, 49910, 24074, 70464, 662, 585, 1154, 293, 3551, 81271, 70464, 1982, 15428, 1853, 26334, 1466, 53937, 51365, 296, 19262, 259, 2767, 14774, 72]]"
"kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya . , . [S] [A] [O]","rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi . , . [S] [A] [O]",[S] negative [A] ruang nya [O] kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya,"[S] positive [A] bumbunya [O] rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi","[[508, 50, 60, 8225, 508, 32, 60, 11122, 524, 75189, 508, 46, 60, 35354, 2863, 39988, 11122, 524, 75189, 933, 585, 84885, 73944, 659, 69379, 39988, 34234, 752, 5580, 92579, 72, 33701, 5580, 75189, 600, 7755]]","[[508, 50, 60, 6785, 508, 32, 60, 293, 3551, 81271, 508, 46, 60, 49910, 24074, 70464, 662, 585, 1154, 293, 3551, 81271, 70464, 1982, 15428, 1853, 26334, 1466, 53937, 51365, 296, 19262, 259, 2767, 14774, 72]]"
"kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya . , . [O] [A] [S]","rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi . , . [O] [A] [S]",[O] kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya [A] ruang nya [S] negative,"[O] rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi [A] bumbunya [S] positive","[[508, 46, 60, 35354, 2863, 39988, 11122, 524, 75189, 933, 585, 84885, 73944, 659, 69379, 39988, 34234, 752, 5580, 92579, 72, 33701, 5580, 75189, 600, 7755, 508, 32, 60, 11122, 524, 75189, 508, 50, 60, 8225]]","[[508, 46, 60, 49910, 24074, 70464, 662, 585, 1154, 293, 3551, 81271, 70464, 1982, 15428, 1853, 26334, 1466, 53937, 51365, 296, 19262, 259, 2767, 14774, 72, 508, 32, 60, 293, 3551, 81271, 508, 50, 60, 6785]]"
"kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya . , . [O] [S] [A]","rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi . , . [O] [S] [A]",[O] kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya [S] negative [A] ruang nya,"[O] rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi [S] positive [A] bumbunya","[[508, 46, 60, 35354, 2863, 39988, 11122, 524, 75189, 933, 585, 84885, 73944, 659, 69379, 39988, 34234, 752, 5580, 92579, 72, 33701, 5580, 75189, 600, 7755, 508, 50, 60, 8225, 508, 32, 60, 11122, 524, 75189]]","[[508, 46, 60, 49910, 24074, 70464, 662, 585, 1154, 293, 3551, 81271, 70464, 1982, 15428, 1853, 26334, 1466, 53937, 51365, 296, 19262, 259, 2767, 14774, 72, 508, 50, 60, 6785, 508, 32, 60, 293, 3551, 81271]]"
ac nya tidak dingin . cuma berasa dry tanpa cool . [A] [O] [S],musik sangat murah sekali . diskonnya selalu tersedia . [A] [O] [S],[A] ac nya [O] tidak dingin . cuma berasa dry tanpa cool [S] negative,[A] musik [O] sangat murah sekali . diskonnya selalu tersedia [S] positive,"[[508, 32, 60, 1613, 75189, 508, 46, 60, 27281, 66442, 258, 659, 12177, 64, 293, 9247, 64, 9058, 14197, 6595, 7010, 508, 50, 60, 8225]]","[[508, 32, 60, 3091, 1579, 508, 46, 60, 70464, 8146, 1466, 43834, 7956, 659, 13364, 263, 22891, 11806, 36986, 87630, 4495, 508, 50, 60, 6785]]"
ac nya tidak dingin . cuma berasa dry tanpa cool . [A] [S] [O],musik sangat murah sekali . diskonnya selalu tersedia . [A] [S] [O],[A] ac nya [S] negative [O] tidak dingin . cuma berasa dry tanpa cool,[A] musik [S] positive [O] sangat murah sekali . diskonnya selalu tersedia,"[[508, 32, 60, 1613, 75189, 508, 50, 60, 8225, 508, 46, 60, 27281, 66442, 258, 659, 12177, 64, 293, 9247, 64, 9058, 14197, 6595, 7010]]","[[508, 32, 60, 3091, 1579, 508, 50, 60, 6785, 508, 46, 60, 70464, 8146, 1466, 43834, 7956, 659, 13364, 263, 22891, 11806, 36986, 87630, 4495]]"
ac nya tidak dingin . cuma berasa dry tanpa cool . [S] [A] [O],musik sangat murah sekali . diskonnya selalu tersedia . [S] [A] [O],[S] negative [A] ac nya [O] tidak dingin . cuma berasa dry tanpa cool,[S] positive [A] musik [O] sangat murah sekali . diskonnya selalu tersedia,"[[508, 50, 60, 8225, 508, 32, 60, 1613, 75189, 508, 46, 60, 27281, 66442, 258, 659, 12177, 64, 293, 9247, 64, 9058, 14197, 6595, 7010]]","[[508, 50, 60, 6785, 508, 32, 60, 3091, 1579, 508, 46, 60, 70464, 8146, 1466, 43834, 7956, 659, 13364, 263, 22891, 11806, 36986, 87630, 4495]]"
ac nya tidak dingin . cuma berasa dry tanpa cool . [O] [A] [S],musik sangat murah sekali . diskonnya selalu tersedia . [O] [A] [S],[O] tidak dingin . cuma berasa dry tanpa cool [A] ac nya [S] negative,[O] sangat murah sekali . diskonnya selalu tersedia [A] musik [S] positive,"[[508, 46, 60, 27281, 66442, 258, 659, 12177, 64, 293, 9247, 64, 9058, 14197, 6595, 7010, 508, 32, 60, 1613, 75189, 508, 50, 60, 8225]]","[[508, 46, 60, 70464, 8146, 1466, 43834, 7956, 659, 13364, 263, 22891, 11806, 36986, 87630, 4495, 508, 32, 60, 3091, 1579, 508, 50, 60, 6785]]"
ac nya tidak dingin . cuma berasa dry tanpa cool . [O] [S] [A],musik sangat murah sekali . diskonnya selalu tersedia . [O] [S] [A],[O] tidak dingin . cuma berasa dry tanpa cool [S] negative [A] ac nya,[O] sangat murah sekali . diskonnya selalu tersedia [S] positive [A] musik,"[[508, 46, 60, 27281, 66442, 258, 659, 12177, 64, 293, 9247, 64, 9058, 14197, 6595, 7010, 508, 50, 60, 8225, 508, 32, 60, 1613, 75189]]","[[508, 46, 60, 70464, 8146, 1466, 43834, 7956, 659, 13364, 263, 22891, 11806, 36986, 87630, 4495, 508, 50, 60, 6785, 508, 32, 60, 3091, 1579]]"
kamar mandi tidak ada exhaust nya . [A] [O] [S],kamar mandi puas pulpen . [A] [O] [S],[A] exhaust nya [O] tidak ada [S] negative,[A] pulpen [O] puas [S] positive,"[[508, 32, 60, 17502, 75189, 508, 46, 60, 27281, 34234, 508, 50, 60, 8225]]","[[508, 32, 60, 7737, 2752, 508, 46, 60, 18256, 300, 508, 50, 60, 6785]]"
kamar mandi tidak ada exhaust nya . [A] [S] [O],kamar mandi puas pulpen . [A] [S] [O],[A] exhaust nya [S] negative [O] tidak ada,[A] pulpen [S] positive [O] puas,"[[508, 32, 60, 17502, 75189, 508, 50, 60, 8225, 508, 46, 60, 27281, 34234]]","[[508, 32, 60, 7737, 2752, 508, 50, 60, 6785, 508, 46, 60, 18256, 300]]"
kamar mandi tidak ada exhaust nya . [S] [A] [O],kamar mandi puas pulpen . [S] [A] [O],[S] negative [A] exhaust nya [O] tidak ada,[S] positive [A] pulpen [O] puas,"[[508, 50, 60, 8225, 508, 32, 60, 17502, 75189, 508, 46, 60, 27281, 34234]]","[[508, 50, 60, 6785, 508, 32, 60, 7737, 2752, 508, 46, 60, 18256, 300]]"
kamar mandi tidak ada exhaust nya . [O] [A] [S],kamar mandi puas pulpen . [O] [A] [S],[O] tidak ada [A] exhaust nya [S] negative,[O] puas [A] pulpen [S] positive,"[[508, 46, 60, 27281, 34234, 508, 32, 60, 17502, 75189, 508, 50, 60, 8225]]","[[508, 46, 60, 18256, 300, 508, 32, 60, 7737, 2752, 508, 50, 60, 6785]]"
kamar mandi tidak ada exhaust nya . [O] [S] [A],kamar mandi puas pulpen . [O] [S] [A],[O] tidak ada [S] negative [A] exhaust nya,[O] puas [S] positive [A] pulpen,"[[508, 46, 60, 27281, 34234, 508, 50, 60, 8225, 508, 32, 60, 17502, 75189]]","[[508, 46, 60, 18256, 300, 508, 50, 60, 6785, 508, 32, 60, 7737, 2752]]"
semua sudah cukup baik . [A] [O] [S],toilet sudah amat mahal . [A] [O] [S],[A] semua [O] cukup baik [S] positive,[A] toilet [O] amat mahal [S] negative,"[[508, 32, 60, 77497, 508, 46, 60, 92743, 454, 79187, 508, 50, 60, 6785]]","[[508, 32, 60, 26214, 508, 46, 60, 42133, 43216, 278, 508, 50, 60, 8225]]"
