clean,corrupted,correct_label,incorrect_label,correct_idx,incorrect_idx
pintu tidak bisa di kunci dari luar . [A] [S] [O],lukisan lancar dan mulus dari luar . [A] [S] [O],[A] pintu [S] negative [O] tidak bisa di kunci,[A] lukisan [S] positive [O] lancar dan mulus,"[[508, 32, 60, 45646, 84, 508, 50, 60, 8225, 508, 46, 60, 27281, 39988, 1853, 595, 18424]]","[[508, 32, 60, 81280, 17132, 508, 50, 60, 6785, 508, 46, 60, 75285, 277, 9101, 15602, 355]]"
pintu tidak bisa di kunci dari luar . [S] [A] [O],lukisan lancar dan mulus dari luar . [S] [A] [O],[S] negative [A] pintu [O] tidak bisa di kunci,[S] positive [A] lukisan [O] lancar dan mulus,"[[508, 50, 60, 8225, 508, 32, 60, 45646, 84, 508, 46, 60, 27281, 39988, 1853, 595, 18424]]","[[508, 50, 60, 6785, 508, 32, 60, 81280, 17132, 508, 46, 60, 75285, 277, 9101, 15602, 355]]"
pintu tidak bisa di kunci dari luar . [O] [A] [S],lukisan lancar dan mulus dari luar . [O] [A] [S],[O] tidak bisa di kunci [A] pintu [S] negative,[O] lancar dan mulus [A] lukisan [S] positive,"[[508, 46, 60, 27281, 39988, 1853, 595, 18424, 508, 32, 60, 45646, 84, 508, 50, 60, 8225]]","[[508, 46, 60, 75285, 277, 9101, 15602, 355, 508, 32, 60, 81280, 17132, 508, 50, 60, 6785]]"
pintu tidak bisa di kunci dari luar . [O] [S] [A],lukisan lancar dan mulus dari luar . [O] [S] [A],[O] tidak bisa di kunci [S] negative [A] pintu,[O] lancar dan mulus [S] positive [A] lukisan,"[[508, 46, 60, 27281, 39988, 1853, 595, 18424, 508, 50, 60, 8225, 508, 32, 60, 45646, 84]]","[[508, 46, 60, 75285, 277, 9101, 15602, 355, 508, 50, 60, 6785, 508, 32, 60, 81280, 17132]]"
bantal bertuliskan airy sudah tidak layak . [A] [O] [S],batik bertuliskan airy rasanya manis . [A] [O] [S],[A] bantal [O] sudah tidak layak [S] negative,[A] batik [O] rasanya manis [S] positive,"[[508, 32, 60, 293, 59693, 508, 46, 60, 49796, 27281, 10962, 585, 508, 50, 60, 8225]]","[[508, 32, 60, 15743, 1579, 508, 46, 60, 49910, 24074, 883, 285, 508, 50, 60, 6785]]"
bantal bertuliskan airy sudah tidak layak . [A] [S] [O],batik bertuliskan airy rasanya manis . [A] [S] [O],[A] bantal [S] negative [O] sudah tidak layak,[A] batik [S] positive [O] rasanya manis,"[[508, 32, 60, 293, 59693, 508, 50, 60, 8225, 508, 46, 60, 49796, 27281, 10962, 585]]","[[508, 32, 60, 15743, 1579, 508, 50, 60, 6785, 508, 46, 60, 49910, 24074, 883, 285]]"
bantal bertuliskan airy sudah tidak layak . [S] [A] [O],batik bertuliskan airy rasanya manis . [S] [A] [O],[S] negative [A] bantal [O] sudah tidak layak,[S] positive [A] batik [O] rasanya manis,"[[508, 50, 60, 8225, 508, 32, 60, 293, 59693, 508, 46, 60, 49796, 27281, 10962, 585]]","[[508, 50, 60, 6785, 508, 32, 60, 15743, 1579, 508, 46, 60, 49910, 24074, 883, 285]]"
bantal bertuliskan airy sudah tidak layak . [O] [A] [S],batik bertuliskan airy rasanya manis . [O] [A] [S],[O] sudah tidak layak [A] bantal [S] negative,[O] rasanya manis [A] batik [S] positive,"[[508, 46, 60, 49796, 27281, 10962, 585, 508, 32, 60, 293, 59693, 508, 50, 60, 8225]]","[[508, 46, 60, 49910, 24074, 883, 285, 508, 32, 60, 15743, 1579, 508, 50, 60, 6785]]"
bantal bertuliskan airy sudah tidak layak . [O] [S] [A],batik bertuliskan airy rasanya manis . [O] [S] [A],[O] sudah tidak layak [S] negative [A] bantal,[O] rasanya manis [S] positive [A] batik,"[[508, 46, 60, 49796, 27281, 10962, 585, 508, 50, 60, 8225, 508, 32, 60, 293, 59693]]","[[508, 46, 60, 49910, 24074, 883, 285, 508, 50, 60, 6785, 508, 32, 60, 15743, 1579]]"
kamar mandi tidak ada exhaust nya . [A] [O] [S],kamar mandi puas pulpen . [A] [O] [S],[A] exhaust nya [O] tidak ada [S] negative,[A] pulpen [O] puas [S] positive,"[[508, 32, 60, 17502, 75189, 508, 46, 60, 27281, 34234, 508, 50, 60, 8225]]","[[508, 32, 60, 7737, 2752, 508, 46, 60, 18256, 300, 508, 50, 60, 6785]]"
kamar mandi tidak ada exhaust nya . [A] [S] [O],kamar mandi puas pulpen . [A] [S] [O],[A] exhaust nya [S] negative [O] tidak ada,[A] pulpen [S] positive [O] puas,"[[508, 32, 60, 17502, 75189, 508, 50, 60, 8225, 508, 46, 60, 27281, 34234]]","[[508, 32, 60, 7737, 2752, 508, 50, 60, 6785, 508, 46, 60, 18256, 300]]"
kamar mandi tidak ada exhaust nya . [S] [A] [O],kamar mandi puas pulpen . [S] [A] [O],[S] negative [A] exhaust nya [O] tidak ada,[S] positive [A] pulpen [O] puas,"[[508, 50, 60, 8225, 508, 32, 60, 17502, 75189, 508, 46, 60, 27281, 34234]]","[[508, 50, 60, 6785, 508, 32, 60, 7737, 2752, 508, 46, 60, 18256, 300]]"
kamar mandi tidak ada exhaust nya . [O] [A] [S],kamar mandi puas pulpen . [O] [A] [S],[O] tidak ada [A] exhaust nya [S] negative,[O] puas [A] pulpen [S] positive,"[[508, 46, 60, 27281, 34234, 508, 32, 60, 17502, 75189, 508, 50, 60, 8225]]","[[508, 46, 60, 18256, 300, 508, 32, 60, 7737, 2752, 508, 50, 60, 6785]]"
kamar mandi tidak ada exhaust nya . [O] [S] [A],kamar mandi puas pulpen . [O] [S] [A],[O] tidak ada [S] negative [A] exhaust nya,[O] puas [S] positive [A] pulpen,"[[508, 46, 60, 27281, 34234, 508, 50, 60, 8225, 508, 32, 60, 17502, 75189]]","[[508, 46, 60, 18256, 300, 508, 50, 60, 6785, 508, 32, 60, 7737, 2752]]"
semua sudah cukup baik . [A] [O] [S],toilet sudah amat mahal . [A] [O] [S],[A] semua [O] cukup baik [S] positive,[A] toilet [O] amat mahal [S] negative,"[[508, 32, 60, 77497, 508, 46, 60, 92743, 454, 79187, 508, 50, 60, 6785]]","[[508, 32, 60, 26214, 508, 46, 60, 42133, 43216, 278, 508, 50, 60, 8225]]"
semua sudah cukup baik . [A] [S] [O],toilet sudah amat mahal . [A] [S] [O],[A] semua [S] positive [O] cukup baik,[A] toilet [S] negative [O] amat mahal,"[[508, 32, 60, 77497, 508, 50, 60, 6785, 508, 46, 60, 92743, 454, 79187]]","[[508, 32, 60, 26214, 508, 50, 60, 8225, 508, 46, 60, 42133, 43216, 278]]"
semua sudah cukup baik . [S] [A] [O],toilet sudah amat mahal . [S] [A] [O],[S] positive [A] semua [O] cukup baik,[S] negative [A] toilet [O] amat mahal,"[[508, 50, 60, 6785, 508, 32, 60, 77497, 508, 46, 60, 92743, 454, 79187]]","[[508, 50, 60, 8225, 508, 32, 60, 26214, 508, 46, 60, 42133, 43216, 278]]"
semua sudah cukup baik . [O] [A] [S],toilet sudah amat mahal . [O] [A] [S],[O] cukup baik [A] semua [S] positive,[O] amat mahal [A] toilet [S] negative,"[[508, 46, 60, 92743, 454, 79187, 508, 32, 60, 77497, 508, 50, 60, 6785]]","[[508, 46, 60, 42133, 43216, 278, 508, 32, 60, 26214, 508, 50, 60, 8225]]"
semua sudah cukup baik . [O] [S] [A],toilet sudah amat mahal . [O] [S] [A],[O] cukup baik [S] positive [A] semua,[O] amat mahal [S] negative [A] toilet,"[[508, 46, 60, 92743, 454, 79187, 508, 50, 60, 6785, 508, 32, 60, 77497]]","[[508, 46, 60, 42133, 43216, 278, 508, 50, 60, 8225, 508, 32, 60, 26214]]"
kurang snack saja . [A] [O] [S],bersih video saja . [A] [O] [S],[A] snack [O] kurang [S] negative,[A] video [O] bersih [S] positive,"[[508, 32, 60, 39359, 508, 46, 60, 27265, 524, 508, 50, 60, 8225]]","[[508, 32, 60, 2766, 508, 46, 60, 58554, 6996, 508, 50, 60, 6785]]"
kurang snack saja . [A] [S] [O],bersih video saja . [A] [S] [O],[A] snack [S] negative [O] kurang,[A] video [S] positive [O] bersih,"[[508, 32, 60, 39359, 508, 50, 60, 8225, 508, 46, 60, 27265, 524]]","[[508, 32, 60, 2766, 508, 50, 60, 6785, 508, 46, 60, 58554, 6996]]"
kurang snack saja . [S] [A] [O],bersih video saja . [S] [A] [O],[S] negative [A] snack [O] kurang,[S] positive [A] video [O] bersih,"[[508, 50, 60, 8225, 508, 32, 60, 39359, 508, 46, 60, 27265, 524]]","[[508, 50, 60, 6785, 508, 32, 60, 2766, 508, 46, 60, 58554, 6996]]"
kurang snack saja . [O] [A] [S],bersih video saja . [O] [A] [S],[O] kurang [A] snack [S] negative,[O] bersih [A] video [S] positive,"[[508, 46, 60, 27265, 524, 508, 32, 60, 39359, 508, 50, 60, 8225]]","[[508, 46, 60, 58554, 6996, 508, 32, 60, 2766, 508, 50, 60, 6785]]"
kurang snack saja . [O] [S] [A],bersih video saja . [O] [S] [A],[O] kurang [S] negative [A] snack,[O] bersih [S] positive [A] video,"[[508, 46, 60, 27265, 524, 508, 50, 60, 8225, 508, 32, 60, 39359]]","[[508, 46, 60, 58554, 6996, 508, 50, 60, 6785, 508, 32, 60, 2766]]"
kamar nya sempit . [A] [O] [S],harga tiket enak . [A] [O] [S],[A] kamar nya [O] sempit [S] negative,[A] harga tiket [O] enak [S] positive,"[[508, 32, 60, 595, 15554, 75189, 508, 46, 60, 74597, 275, 508, 50, 60, 8225]]","[[508, 32, 60, 71348, 86172, 295, 508, 46, 60, 662, 585, 508, 50, 60, 6785]]"
kamar nya sempit . [A] [S] [O],harga tiket enak . [A] [S] [O],[A] kamar nya [S] negative [O] sempit,[A] harga tiket [S] positive [O] enak,"[[508, 32, 60, 595, 15554, 75189, 508, 50, 60, 8225, 508, 46, 60, 74597, 275]]","[[508, 32, 60, 71348, 86172, 295, 508, 50, 60, 6785, 508, 46, 60, 662, 585]]"
kamar nya sempit . [S] [A] [O],harga tiket enak . [S] [A] [O],[S] negative [A] kamar nya [O] sempit,[S] positive [A] harga tiket [O] enak,"[[508, 50, 60, 8225, 508, 32, 60, 595, 15554, 75189, 508, 46, 60, 74597, 275]]","[[508, 50, 60, 6785, 508, 32, 60, 71348, 86172, 295, 508, 46, 60, 662, 585]]"
kamar nya sempit . [O] [A] [S],harga tiket enak . [O] [A] [S],[O] sempit [A] kamar nya [S] negative,[O] enak [A] harga tiket [S] positive,"[[508, 46, 60, 74597, 275, 508, 32, 60, 595, 15554, 75189, 508, 50, 60, 8225]]","[[508, 46, 60, 662, 585, 508, 32, 60, 71348, 86172, 295, 508, 50, 60, 6785]]"
kamar nya sempit . [O] [S] [A],harga tiket enak . [O] [S] [A],[O] sempit [S] negative [A] kamar nya,[O] enak [S] positive [A] harga tiket,"[[508, 46, 60, 74597, 275, 508, 50, 60, 8225, 508, 32, 60, 595, 15554, 75189]]","[[508, 46, 60, 662, 585, 508, 50, 60, 6785, 508, 32, 60, 71348, 86172, 295]]"
room yang bersih . [A] [O] [S],meteor yang macet . [A] [O] [S],[A] room [O] bersih [S] positive,[A] meteor [O] macet [S] negative,"[[508, 32, 60, 3054, 508, 46, 60, 58554, 6996, 508, 50, 60, 6785]]","[[508, 32, 60, 41042, 508, 46, 60, 8978, 295, 508, 50, 60, 8225]]"
room yang bersih . [A] [S] [O],meteor yang macet . [A] [S] [O],[A] room [S] positive [O] bersih,[A] meteor [S] negative [O] macet,"[[508, 32, 60, 3054, 508, 50, 60, 6785, 508, 46, 60, 58554, 6996]]","[[508, 32, 60, 41042, 508, 50, 60, 8225, 508, 46, 60, 8978, 295]]"
room yang bersih . [S] [A] [O],meteor yang macet . [S] [A] [O],[S] positive [A] room [O] bersih,[S] negative [A] meteor [O] macet,"[[508, 50, 60, 6785, 508, 32, 60, 3054, 508, 46, 60, 58554, 6996]]","[[508, 50, 60, 8225, 508, 32, 60, 41042, 508, 46, 60, 8978, 295]]"
room yang bersih . [O] [A] [S],meteor yang macet . [O] [A] [S],[O] bersih [A] room [S] positive,[O] macet [A] meteor [S] negative,"[[508, 46, 60, 58554, 6996, 508, 32, 60, 3054, 508, 50, 60, 6785]]","[[508, 46, 60, 8978, 295, 508, 32, 60, 41042, 508, 50, 60, 8225]]"
room yang bersih . [O] [S] [A],meteor yang macet . [O] [S] [A],[O] bersih [S] positive [A] room,[O] macet [S] negative [A] meteor,"[[508, 46, 60, 58554, 6996, 508, 50, 60, 6785, 508, 32, 60, 3054]]","[[508, 46, 60, 8978, 295, 508, 50, 60, 8225, 508, 32, 60, 41042]]"
"pelayanan baik , terima kasih . [A] [O] [S]","harga emas keras , terima kasih . [A] [O] [S]",[A] pelayanan [O] baik [S] positive,[A] harga emas [O] keras [S] negative,"[[508, 32, 60, 281, 6895, 28618, 508, 46, 60, 79187, 508, 50, 60, 6785]]","[[508, 32, 60, 71348, 976, 300, 508, 46, 60, 25689, 508, 50, 60, 8225]]"
"pelayanan baik , terima kasih . [A] [S] [O]","harga emas keras , terima kasih . [A] [S] [O]",[A] pelayanan [S] positive [O] baik,[A] harga emas [S] negative [O] keras,"[[508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785, 508, 46, 60, 79187]]","[[508, 32, 60, 71348, 976, 300, 508, 50, 60, 8225, 508, 46, 60, 25689]]"
"pelayanan baik , terima kasih . [S] [A] [O]","harga emas keras , terima kasih . [S] [A] [O]",[S] positive [A] pelayanan [O] baik,[S] negative [A] harga emas [O] keras,"[[508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618, 508, 46, 60, 79187]]","[[508, 50, 60, 8225, 508, 32, 60, 71348, 976, 300, 508, 46, 60, 25689]]"
"pelayanan baik , terima kasih . [O] [A] [S]","harga emas keras , terima kasih . [O] [A] [S]",[O] baik [A] pelayanan [S] positive,[O] keras [A] harga emas [S] negative,"[[508, 46, 60, 79187, 508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785]]","[[508, 46, 60, 25689, 508, 32, 60, 71348, 976, 300, 508, 50, 60, 8225]]"
"pelayanan baik , terima kasih . [O] [S] [A]","harga emas keras , terima kasih . [O] [S] [A]",[O] baik [S] positive [A] pelayanan,[O] keras [S] negative [A] harga emas,"[[508, 46, 60, 79187, 508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618]]","[[508, 46, 60, 25689, 508, 50, 60, 8225, 508, 32, 60, 71348, 976, 300]]"
kualitas sesuai lah . [A] [O] [S],rasa mie bau lah . [A] [O] [S],[A] kualitas [O] sesuai [S] positive,[A] rasa mie [O] bau [S] negative,"[[508, 32, 60, 595, 928, 21226, 508, 46, 60, 15537, 84695, 508, 50, 60, 6785]]","[[508, 32, 60, 435, 15428, 29065, 508, 46, 60, 293, 2863, 508, 50, 60, 8225]]"
kualitas sesuai lah . [A] [S] [O],rasa mie bau lah . [A] [S] [O],[A] kualitas [S] positive [O] sesuai,[A] rasa mie [S] negative [O] bau,"[[508, 32, 60, 595, 928, 21226, 508, 50, 60, 6785, 508, 46, 60, 15537, 84695]]","[[508, 32, 60, 435, 15428, 29065, 508, 50, 60, 8225, 508, 46, 60, 293, 2863]]"
kualitas sesuai lah . [S] [A] [O],rasa mie bau lah . [S] [A] [O],[S] positive [A] kualitas [O] sesuai,[S] negative [A] rasa mie [O] bau,"[[508, 50, 60, 6785, 508, 32, 60, 595, 928, 21226, 508, 46, 60, 15537, 84695]]","[[508, 50, 60, 8225, 508, 32, 60, 435, 15428, 29065, 508, 46, 60, 293, 2863]]"
kualitas sesuai lah . [O] [A] [S],rasa mie bau lah . [O] [A] [S],[O] sesuai [A] kualitas [S] positive,[O] bau [A] rasa mie [S] negative,"[[508, 46, 60, 15537, 84695, 508, 32, 60, 595, 928, 21226, 508, 50, 60, 6785]]","[[508, 46, 60, 293, 2863, 508, 32, 60, 435, 15428, 29065, 508, 50, 60, 8225]]"
kualitas sesuai lah . [O] [S] [A],rasa mie bau lah . [O] [S] [A],[O] sesuai [S] positive [A] kualitas,[O] bau [S] negative [A] rasa mie,"[[508, 46, 60, 15537, 84695, 508, 50, 60, 6785, 508, 32, 60, 595, 928, 21226]]","[[508, 46, 60, 293, 2863, 508, 50, 60, 8225, 508, 32, 60, 435, 15428, 29065]]"
hanya ac nya agak kurang dingin . [A] [O] [S],hanya papan puas dengan terangnya . [A] [O] [S],[A] ac nya [O] agak kurang dingin [S] negative,[A] papan [O] puas dengan terangya [S] positive,"[[508, 32, 60, 1613, 75189, 508, 46, 60, 933, 585, 27265, 524, 66442, 258, 508, 50, 60, 8225]]","[[508, 32, 60, 281, 5359, 508, 46, 60, 18256, 300, 20414, 1982, 524, 7755, 508, 50, 60, 6785]]"
hanya ac nya agak kurang dingin . [A] [S] [O],hanya papan puas dengan terangnya . [A] [S] [O],[A] ac nya [S] negative [O] agak kurang dingin,[A] papan [S] positive [O] puas dengan terangya,"[[508, 32, 60, 1613, 75189, 508, 50, 60, 8225, 508, 46, 60, 933, 585, 27265, 524, 66442, 258]]","[[508, 32, 60, 281, 5359, 508, 50, 60, 6785, 508, 46, 60, 18256, 300, 20414, 1982, 524, 7755]]"
hanya ac nya agak kurang dingin . [S] [A] [O],hanya papan puas dengan terangnya . [S] [A] [O],[S] negative [A] ac nya [O] agak kurang dingin,[S] positive [A] papan [O] puas dengan terangya,"[[508, 50, 60, 8225, 508, 32, 60, 1613, 75189, 508, 46, 60, 933, 585, 27265, 524, 66442, 258]]","[[508, 50, 60, 6785, 508, 32, 60, 281, 5359, 508, 46, 60, 18256, 300, 20414, 1982, 524, 7755]]"
hanya ac nya agak kurang dingin . [O] [A] [S],hanya papan puas dengan terangnya . [O] [A] [S],[O] agak kurang dingin [A] ac nya [S] negative,[O] puas dengan terangya [A] papan [S] positive,"[[508, 46, 60, 933, 585, 27265, 524, 66442, 258, 508, 32, 60, 1613, 75189, 508, 50, 60, 8225]]","[[508, 46, 60, 18256, 300, 20414, 1982, 524, 7755, 508, 32, 60, 281, 5359, 508, 50, 60, 6785]]"
hanya ac nya agak kurang dingin . [O] [S] [A],hanya papan puas dengan terangnya . [O] [S] [A],[O] agak kurang dingin [S] negative [A] ac nya,[O] puas dengan terangya [S] positive [A] papan,"[[508, 46, 60, 933, 585, 27265, 524, 66442, 258, 508, 50, 60, 8225, 508, 32, 60, 1613, 75189]]","[[508, 46, 60, 18256, 300, 20414, 1982, 524, 7755, 508, 50, 60, 6785, 508, 32, 60, 281, 5359]]"
air kurang panas . itu saja . [A] [O] [S],pot cepat sekali . itu saja . [A] [O] [S],[A] air [O] kurang panas [S] negative,[A] pot [O] cepat sekali [S] positive,"[[508, 32, 60, 3720, 508, 46, 60, 27265, 524, 7215, 300, 508, 50, 60, 8225]]","[[508, 32, 60, 3338, 508, 46, 60, 62090, 266, 43834, 7956, 508, 50, 60, 6785]]"
air kurang panas . itu saja . [A] [S] [O],pot cepat sekali . itu saja . [A] [S] [O],[A] air [S] negative [O] kurang panas,[A] pot [S] positive [O] cepat sekali,"[[508, 32, 60, 3720, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 7215, 300]]","[[508, 32, 60, 3338, 508, 50, 60, 6785, 508, 46, 60, 62090, 266, 43834, 7956]]"
air kurang panas . itu saja . [S] [A] [O],pot cepat sekali . itu saja . [S] [A] [O],[S] negative [A] air [O] kurang panas,[S] positive [A] pot [O] cepat sekali,"[[508, 50, 60, 8225, 508, 32, 60, 3720, 508, 46, 60, 27265, 524, 7215, 300]]","[[508, 50, 60, 6785, 508, 32, 60, 3338, 508, 46, 60, 62090, 266, 43834, 7956]]"
air kurang panas . itu saja . [O] [A] [S],pot cepat sekali . itu saja . [O] [A] [S],[O] kurang panas [A] air [S] negative,[O] cepat sekali [A] pot [S] positive,"[[508, 46, 60, 27265, 524, 7215, 300, 508, 32, 60, 3720, 508, 50, 60, 8225]]","[[508, 46, 60, 62090, 266, 43834, 7956, 508, 32, 60, 3338, 508, 50, 60, 6785]]"
air kurang panas . itu saja . [O] [S] [A],pot cepat sekali . itu saja . [O] [S] [A],[O] kurang panas [S] negative [A] air,[O] cepat sekali [S] positive [A] pot,"[[508, 46, 60, 27265, 524, 7215, 300, 508, 50, 60, 8225, 508, 32, 60, 3720]]","[[508, 46, 60, 62090, 266, 43834, 7956, 508, 50, 60, 6785, 508, 32, 60, 3338]]"
pelayanan ramah . [A] [O] [S],jalur bus mahal . [A] [O] [S],[A] pelayanan [O] ramah [S] positive,[A] jalur bus [O] mahal [S] negative,"[[508, 32, 60, 281, 6895, 28618, 508, 46, 60, 17823, 1466, 508, 50, 60, 6785]]","[[508, 32, 60, 75974, 324, 5828, 508, 46, 60, 43216, 278, 508, 50, 60, 8225]]"
pelayanan ramah . [A] [S] [O],jalur bus mahal . [A] [S] [O],[A] pelayanan [S] positive [O] ramah,[A] jalur bus [S] negative [O] mahal,"[[508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785, 508, 46, 60, 17823, 1466]]","[[508, 32, 60, 75974, 324, 5828, 508, 50, 60, 8225, 508, 46, 60, 43216, 278]]"
pelayanan ramah . [S] [A] [O],jalur bus mahal . [S] [A] [O],[S] positive [A] pelayanan [O] ramah,[S] negative [A] jalur bus [O] mahal,"[[508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618, 508, 46, 60, 17823, 1466]]","[[508, 50, 60, 8225, 508, 32, 60, 75974, 324, 5828, 508, 46, 60, 43216, 278]]"
pelayanan ramah . [O] [A] [S],jalur bus mahal . [O] [A] [S],[O] ramah [A] pelayanan [S] positive,[O] mahal [A] jalur bus [S] negative,"[[508, 46, 60, 17823, 1466, 508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785]]","[[508, 46, 60, 43216, 278, 508, 32, 60, 75974, 324, 5828, 508, 50, 60, 8225]]"
pelayanan ramah . [O] [S] [A],jalur bus mahal . [O] [S] [A],[O] ramah [S] positive [A] pelayanan,[O] mahal [S] negative [A] jalur bus,"[[508, 46, 60, 17823, 1466, 508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618]]","[[508, 46, 60, 43216, 278, 508, 50, 60, 8225, 508, 32, 60, 75974, 324, 5828]]"
pelayanan bagus untuk budget hotel . [A] [O] [S],layar tv mahal untuk budget hotel . [A] [O] [S],[A] pelayanan [O] bagus [S] positive,[A] layar tv [O] mahal [S] negative,"[[508, 32, 60, 281, 6895, 28618, 508, 46, 60, 8968, 355, 508, 50, 60, 6785]]","[[508, 32, 60, 10962, 277, 11086, 508, 46, 60, 43216, 278, 508, 50, 60, 8225]]"
pelayanan bagus untuk budget hotel . [A] [S] [O],layar tv mahal untuk budget hotel . [A] [S] [O],[A] pelayanan [S] positive [O] bagus,[A] layar tv [S] negative [O] mahal,"[[508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785, 508, 46, 60, 8968, 355]]","[[508, 32, 60, 10962, 277, 11086, 508, 50, 60, 8225, 508, 46, 60, 43216, 278]]"
pelayanan bagus untuk budget hotel . [S] [A] [O],layar tv mahal untuk budget hotel . [S] [A] [O],[S] positive [A] pelayanan [O] bagus,[S] negative [A] layar tv [O] mahal,"[[508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618, 508, 46, 60, 8968, 355]]","[[508, 50, 60, 8225, 508, 32, 60, 10962, 277, 11086, 508, 46, 60, 43216, 278]]"
pelayanan bagus untuk budget hotel . [O] [A] [S],layar tv mahal untuk budget hotel . [O] [A] [S],[O] bagus [A] pelayanan [S] positive,[O] mahal [A] layar tv [S] negative,"[[508, 46, 60, 8968, 355, 508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785]]","[[508, 46, 60, 43216, 278, 508, 32, 60, 10962, 277, 11086, 508, 50, 60, 8225]]"
pelayanan bagus untuk budget hotel . [O] [S] [A],layar tv mahal untuk budget hotel . [O] [S] [A],[O] bagus [S] positive [A] pelayanan,[O] mahal [S] negative [A] layar tv,"[[508, 46, 60, 8968, 355, 508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618]]","[[508, 46, 60, 43216, 278, 508, 50, 60, 8225, 508, 32, 60, 10962, 277, 11086]]"
selimut/sprey kurang bersih . [A] [O] [S],harga baju dari bandung enak sekali . [A] [O] [S],[A] selimut/seprai [O] kurang bersih [S] negative,[A] harga baju dari bandung [O] enak sekali [S] positive,"[[508, 32, 60, 11806, 318, 332, 59587, 649, 2143, 508, 46, 60, 27265, 524, 58554, 6996, 508, 50, 60, 8225]]","[[508, 32, 60, 71348, 293, 51413, 24200, 7055, 2185, 508, 46, 60, 662, 585, 43834, 7956, 508, 50, 60, 6785]]"
selimut/sprey kurang bersih . [A] [S] [O],harga baju dari bandung enak sekali . [A] [S] [O],[A] selimut/seprai [S] negative [O] kurang bersih,[A] harga baju dari bandung [S] positive [O] enak sekali,"[[508, 32, 60, 11806, 318, 332, 59587, 649, 2143, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 58554, 6996]]","[[508, 32, 60, 71348, 293, 51413, 24200, 7055, 2185, 508, 50, 60, 6785, 508, 46, 60, 662, 585, 43834, 7956]]"
selimut/sprey kurang bersih . [S] [A] [O],harga baju dari bandung enak sekali . [S] [A] [O],[S] negative [A] selimut/seprai [O] kurang bersih,[S] positive [A] harga baju dari bandung [O] enak sekali,"[[508, 50, 60, 8225, 508, 32, 60, 11806, 318, 332, 59587, 649, 2143, 508, 46, 60, 27265, 524, 58554, 6996]]","[[508, 50, 60, 6785, 508, 32, 60, 71348, 293, 51413, 24200, 7055, 2185, 508, 46, 60, 662, 585, 43834, 7956]]"
selimut/sprey kurang bersih . [O] [A] [S],harga baju dari bandung enak sekali . [O] [A] [S],[O] kurang bersih [A] selimut/seprai [S] negative,[O] enak sekali [A] harga baju dari bandung [S] positive,"[[508, 46, 60, 27265, 524, 58554, 6996, 508, 32, 60, 11806, 318, 332, 59587, 649, 2143, 508, 50, 60, 8225]]","[[508, 46, 60, 662, 585, 43834, 7956, 508, 32, 60, 71348, 293, 51413, 24200, 7055, 2185, 508, 50, 60, 6785]]"
selimut/sprey kurang bersih . [O] [S] [A],harga baju dari bandung enak sekali . [O] [S] [A],[O] kurang bersih [S] negative [A] selimut/seprai,[O] enak sekali [S] positive [A] harga baju dari bandung,"[[508, 46, 60, 27265, 524, 58554, 6996, 508, 50, 60, 8225, 508, 32, 60, 11806, 318, 332, 59587, 649, 2143]]","[[508, 46, 60, 662, 585, 43834, 7956, 508, 50, 60, 6785, 508, 32, 60, 71348, 293, 51413, 24200, 7055, 2185]]"
kamar mandinya jorok . [A] [O] [S],rekening tabungan menyenangkan . [A] [O] [S],[A] kamar mandinya [O] jorok [S] negative,[A] rekening tabungan [O] menyenangkan [S] positive,"[[508, 32, 60, 595, 15554, 11576, 61087, 508, 46, 60, 502, 269, 562, 508, 50, 60, 8225]]","[[508, 32, 60, 312, 89273, 5651, 51188, 508, 46, 60, 54425, 268, 86012, 508, 50, 60, 6785]]"
kamar mandinya jorok . [A] [S] [O],rekening tabungan menyenangkan . [A] [S] [O],[A] kamar mandinya [S] negative [O] jorok,[A] rekening tabungan [S] positive [O] menyenangkan,"[[508, 32, 60, 595, 15554, 11576, 61087, 508, 50, 60, 8225, 508, 46, 60, 502, 269, 562]]","[[508, 32, 60, 312, 89273, 5651, 51188, 508, 50, 60, 6785, 508, 46, 60, 54425, 268, 86012]]"
kamar mandinya jorok . [S] [A] [O],rekening tabungan menyenangkan . [S] [A] [O],[S] negative [A] kamar mandinya [O] jorok,[S] positive [A] rekening tabungan [O] menyenangkan,"[[508, 50, 60, 8225, 508, 32, 60, 595, 15554, 11576, 61087, 508, 46, 60, 502, 269, 562]]","[[508, 50, 60, 6785, 508, 32, 60, 312, 89273, 5651, 51188, 508, 46, 60, 54425, 268, 86012]]"
