order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
ASO,"kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya . , .","[('ruang nya', 'kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya', 'negative')]",[A] ruang nya [S] negative [O] kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya,"rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi . , .","[('bumbunya', 'rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi', 'positive')]","[A] bumbunya [S] positive [O] rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi",True
SAO,"kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya . , .","[('ruang nya', 'kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya', 'negative')]",[S] negative [A] ruang nya [O] kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya,"rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi . , .","[('bumbunya', 'rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi', 'positive')]","[S] positive [A] bumbunya [O] rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi",True
OAS,"kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya . , .","[('ruang nya', 'kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya', 'negative')]",[O] kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya [A] ruang nya [S] negative,"rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi . , .","[('bumbunya', 'rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi', 'positive')]","[O] rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi [A] bumbunya [S] positive",True
OSA,"kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya . , .","[('ruang nya', 'kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya', 'negative')]",[O] kalau bisa ruang nya agak besar lagi . agar bisa ada meja kursi kerja nya iya [S] negative [A] ruang nya,"rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi . , .","[('bumbunya', 'rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi', 'positive')]","[O] rasanya sangat enak , bumbunya sangat terasa di lidah saya saat makan tadi pagi [S] positive [A] bumbunya",True
AOS,ac nya tidak dingin . cuma berasa dry tanpa cool .,"[('ac nya', 'tidak dingin . cuma berasa dry tanpa cool', 'negative')]",[A] ac nya [O] tidak dingin . cuma berasa dry tanpa cool [S] negative,musik sangat murah sekali . diskonnya selalu tersedia .,"[('musik', 'sangat murah sekali . diskonnya selalu tersedia', 'positive')]",[A] musik [O] sangat murah sekali . diskonnya selalu tersedia [S] positive,True
ASO,ac nya tidak dingin . cuma berasa dry tanpa cool .,"[('ac nya', 'tidak dingin . cuma berasa dry tanpa cool', 'negative')]",[A] ac nya [S] negative [O] tidak dingin . cuma berasa dry tanpa cool,musik sangat murah sekali . diskonnya selalu tersedia .,"[('musik', 'sangat murah sekali . diskonnya selalu tersedia', 'positive')]",[A] musik [S] positive [O] sangat murah sekali . diskonnya selalu tersedia,True
SAO,ac nya tidak dingin . cuma berasa dry tanpa cool .,"[('ac nya', 'tidak dingin . cuma berasa dry tanpa cool', 'negative')]",[S] negative [A] ac nya [O] tidak dingin . cuma berasa dry tanpa cool,musik sangat murah sekali . diskonnya selalu tersedia .,"[('musik', 'sangat murah sekali . diskonnya selalu tersedia', 'positive')]",[S] positive [A] musik [O] sangat murah sekali . diskonnya selalu tersedia,True
OAS,ac nya tidak dingin . cuma berasa dry tanpa cool .,"[('ac nya', 'tidak dingin . cuma berasa dry tanpa cool', 'negative')]",[O] tidak dingin . cuma berasa dry tanpa cool [A] ac nya [S] negative,musik sangat murah sekali . diskonnya selalu tersedia .,"[('musik', 'sangat murah sekali . diskonnya selalu tersedia', 'positive')]",[O] sangat murah sekali . diskonnya selalu tersedia [A] musik [S] positive,True
OSA,ac nya tidak dingin . cuma berasa dry tanpa cool .,"[('ac nya', 'tidak dingin . cuma berasa dry tanpa cool', 'negative')]",[O] tidak dingin . cuma berasa dry tanpa cool [S] negative [A] ac nya,musik sangat murah sekali . diskonnya selalu tersedia .,"[('musik', 'sangat murah sekali . diskonnya selalu tersedia', 'positive')]",[O] sangat murah sekali . diskonnya selalu tersedia [S] positive [A] musik,True
AOS,kamar mandi tidak ada exhaust nya .,"[('exhaust nya', 'tidak ada', 'negative')]",[A] exhaust nya [O] tidak ada [S] negative,kamar mandi puas pulpen .,"[('pulpen', 'puas', 'positive')]",[A] pulpen [O] puas [S] positive,True
ASO,kamar mandi tidak ada exhaust nya .,"[('exhaust nya', 'tidak ada', 'negative')]",[A] exhaust nya [S] negative [O] tidak ada,kamar mandi puas pulpen .,"[('pulpen', 'puas', 'positive')]",[A] pulpen [S] positive [O] puas,True
SAO,kamar mandi tidak ada exhaust nya .,"[('exhaust nya', 'tidak ada', 'negative')]",[S] negative [A] exhaust nya [O] tidak ada,kamar mandi puas pulpen .,"[('pulpen', 'puas', 'positive')]",[S] positive [A] pulpen [O] puas,True
OAS,kamar mandi tidak ada exhaust nya .,"[('exhaust nya', 'tidak ada', 'negative')]",[O] tidak ada [A] exhaust nya [S] negative,kamar mandi puas pulpen .,"[('pulpen', 'puas', 'positive')]",[O] puas [A] pulpen [S] positive,True
OSA,kamar mandi tidak ada exhaust nya .,"[('exhaust nya', 'tidak ada', 'negative')]",[O] tidak ada [S] negative [A] exhaust nya,kamar mandi puas pulpen .,"[('pulpen', 'puas', 'positive')]",[O] puas [S] positive [A] pulpen,True
AOS,semua sudah cukup baik .,"[('semua', 'cukup baik', 'positive')]",[A] semua [O] cukup baik [S] positive,toilet sudah amat mahal .,"[('toilet', 'amat mahal', 'negative')]",[A] toilet [O] amat mahal [S] negative,True
ASO,semua sudah cukup baik .,"[('semua', 'cukup baik', 'positive')]",[A] semua [S] positive [O] cukup baik,toilet sudah amat mahal .,"[('toilet', 'amat mahal', 'negative')]",[A] toilet [S] negative [O] amat mahal,True
SAO,semua sudah cukup baik .,"[('semua', 'cukup baik', 'positive')]",[S] positive [A] semua [O] cukup baik,toilet sudah amat mahal .,"[('toilet', 'amat mahal', 'negative')]",[S] negative [A] toilet [O] amat mahal,True
OAS,semua sudah cukup baik .,"[('semua', 'cukup baik', 'positive')]",[O] cukup baik [A] semua [S] positive,toilet sudah amat mahal .,"[('toilet', 'amat mahal', 'negative')]",[O] amat mahal [A] toilet [S] negative,True
OSA,semua sudah cukup baik .,"[('semua', 'cukup baik', 'positive')]",[O] cukup baik [S] positive [A] semua,toilet sudah amat mahal .,"[('toilet', 'amat mahal', 'negative')]",[O] amat mahal [S] negative [A] toilet,True
AOS,kamar nya sempit .,"[('kamar nya', 'sempit', 'negative')]",[A] kamar nya [O] sempit [S] negative,harga tiket enak .,"[('harga tiket', 'enak', 'positive')]",[A] harga tiket [O] enak [S] positive,True
ASO,kamar nya sempit .,"[('kamar nya', 'sempit', 'negative')]",[A] kamar nya [S] negative [O] sempit,harga tiket enak .,"[('harga tiket', 'enak', 'positive')]",[A] harga tiket [S] positive [O] enak,True
SAO,kamar nya sempit .,"[('kamar nya', 'sempit', 'negative')]",[S] negative [A] kamar nya [O] sempit,harga tiket enak .,"[('harga tiket', 'enak', 'positive')]",[S] positive [A] harga tiket [O] enak,True
OAS,kamar nya sempit .,"[('kamar nya', 'sempit', 'negative')]",[O] sempit [A] kamar nya [S] negative,harga tiket enak .,"[('harga tiket', 'enak', 'positive')]",[O] enak [A] harga tiket [S] positive,True
OSA,kamar nya sempit .,"[('kamar nya', 'sempit', 'negative')]",[O] sempit [S] negative [A] kamar nya,harga tiket enak .,"[('harga tiket', 'enak', 'positive')]",[O] enak [S] positive [A] harga tiket,True
AOS,kualitas sesuai lah .,"[('kualitas', 'sesuai', 'positive')]",[A] kualitas [O] sesuai [S] positive,rasa mie bau lah .,"[('rasa mie', 'bau', 'negative')]",[A] rasa mie [O] bau [S] negative,True
ASO,kualitas sesuai lah .,"[('kualitas', 'sesuai', 'positive')]",[A] kualitas [S] positive [O] sesuai,rasa mie bau lah .,"[('rasa mie', 'bau', 'negative')]",[A] rasa mie [S] negative [O] bau,True
SAO,kualitas sesuai lah .,"[('kualitas', 'sesuai', 'positive')]",[S] positive [A] kualitas [O] sesuai,rasa mie bau lah .,"[('rasa mie', 'bau', 'negative')]",[S] negative [A] rasa mie [O] bau,True
OAS,kualitas sesuai lah .,"[('kualitas', 'sesuai', 'positive')]",[O] sesuai [A] kualitas [S] positive,rasa mie bau lah .,"[('rasa mie', 'bau', 'negative')]",[O] bau [A] rasa mie [S] negative,True
OSA,kualitas sesuai lah .,"[('kualitas', 'sesuai', 'positive')]",[O] sesuai [S] positive [A] kualitas,rasa mie bau lah .,"[('rasa mie', 'bau', 'negative')]",[O] bau [S] negative [A] rasa mie,True
AOS,hanya ac nya agak kurang dingin .,"[('ac nya', 'agak kurang dingin', 'negative')]",[A] ac nya [O] agak kurang dingin [S] negative,hanya papan puas dengan terangnya .,"[('papan', 'puas dengan terangya', 'positive')]",[A] papan [O] puas dengan terangya [S] positive,True
ASO,hanya ac nya agak kurang dingin .,"[('ac nya', 'agak kurang dingin', 'negative')]",[A] ac nya [S] negative [O] agak kurang dingin,hanya papan puas dengan terangnya .,"[('papan', 'puas dengan terangya', 'positive')]",[A] papan [S] positive [O] puas dengan terangya,True
SAO,hanya ac nya agak kurang dingin .,"[('ac nya', 'agak kurang dingin', 'negative')]",[S] negative [A] ac nya [O] agak kurang dingin,hanya papan puas dengan terangnya .,"[('papan', 'puas dengan terangya', 'positive')]",[S] positive [A] papan [O] puas dengan terangya,True
OAS,hanya ac nya agak kurang dingin .,"[('ac nya', 'agak kurang dingin', 'negative')]",[O] agak kurang dingin [A] ac nya [S] negative,hanya papan puas dengan terangnya .,"[('papan', 'puas dengan terangya', 'positive')]",[O] puas dengan terangya [A] papan [S] positive,True
OSA,hanya ac nya agak kurang dingin .,"[('ac nya', 'agak kurang dingin', 'negative')]",[O] agak kurang dingin [S] negative [A] ac nya,hanya papan puas dengan terangnya .,"[('papan', 'puas dengan terangya', 'positive')]",[O] puas dengan terangya [S] positive [A] papan,True
AOS,pelayanan ramah .,"[('pelayanan', 'ramah', 'positive')]",[A] pelayanan [O] ramah [S] positive,jalur bus mahal .,"[('jalur bus', 'mahal', 'negative')]",[A] jalur bus [O] mahal [S] negative,True
ASO,pelayanan ramah .,"[('pelayanan', 'ramah', 'positive')]",[A] pelayanan [S] positive [O] ramah,jalur bus mahal .,"[('jalur bus', 'mahal', 'negative')]",[A] jalur bus [S] negative [O] mahal,True
SAO,pelayanan ramah .,"[('pelayanan', 'ramah', 'positive')]",[S] positive [A] pelayanan [O] ramah,jalur bus mahal .,"[('jalur bus', 'mahal', 'negative')]",[S] negative [A] jalur bus [O] mahal,True
OAS,pelayanan ramah .,"[('pelayanan', 'ramah', 'positive')]",[O] ramah [A] pelayanan [S] positive,jalur bus mahal .,"[('jalur bus', 'mahal', 'negative')]",[O] mahal [A] jalur bus [S] negative,True
OSA,pelayanan ramah .,"[('pelayanan', 'ramah', 'positive')]",[O] ramah [S] positive [A] pelayanan,jalur bus mahal .,"[('jalur bus', 'mahal', 'negative')]",[O] mahal [S] negative [A] jalur bus,True
AOS,pelayanan bagus untuk budget hotel .,"[('pelayanan', 'bagus', 'positive')]",[A] pelayanan [O] bagus [S] positive,layar tv mahal untuk budget hotel .,"[('layar tv', 'mahal', 'negative')]",[A] layar tv [O] mahal [S] negative,True
ASO,pelayanan bagus untuk budget hotel .,"[('pelayanan', 'bagus', 'positive')]",[A] pelayanan [S] positive [O] bagus,layar tv mahal untuk budget hotel .,"[('layar tv', 'mahal', 'negative')]",[A] layar tv [S] negative [O] mahal,True
SAO,pelayanan bagus untuk budget hotel .,"[('pelayanan', 'bagus', 'positive')]",[S] positive [A] pelayanan [O] bagus,layar tv mahal untuk budget hotel .,"[('layar tv', 'mahal', 'negative')]",[S] negative [A] layar tv [O] mahal,True
OAS,pelayanan bagus untuk budget hotel .,"[('pelayanan', 'bagus', 'positive')]",[O] bagus [A] pelayanan [S] positive,layar tv mahal untuk budget hotel .,"[('layar tv', 'mahal', 'negative')]",[O] mahal [A] layar tv [S] negative,True
OSA,pelayanan bagus untuk budget hotel .,"[('pelayanan', 'bagus', 'positive')]",[O] bagus [S] positive [A] pelayanan,layar tv mahal untuk budget hotel .,"[('layar tv', 'mahal', 'negative')]",[O] mahal [S] negative [A] layar tv,True
AOS,selimut/sprey kurang bersih .,"[('selimut/seprai', 'kurang bersih', 'negative')]",[A] selimut/seprai [O] kurang bersih [S] negative,harga baju dari bandung enak sekali .,"[('harga baju dari bandung', 'enak sekali', 'positive')]",[A] harga baju dari bandung [O] enak sekali [S] positive,True
ASO,selimut/sprey kurang bersih .,"[('selimut/seprai', 'kurang bersih', 'negative')]",[A] selimut/seprai [S] negative [O] kurang bersih,harga baju dari bandung enak sekali .,"[('harga baju dari bandung', 'enak sekali', 'positive')]",[A] harga baju dari bandung [S] positive [O] enak sekali,True
SAO,selimut/sprey kurang bersih .,"[('selimut/seprai', 'kurang bersih', 'negative')]",[S] negative [A] selimut/seprai [O] kurang bersih,harga baju dari bandung enak sekali .,"[('harga baju dari bandung', 'enak sekali', 'positive')]",[S] positive [A] harga baju dari bandung [O] enak sekali,True
OAS,selimut/sprey kurang bersih .,"[('selimut/seprai', 'kurang bersih', 'negative')]",[O] kurang bersih [A] selimut/seprai [S] negative,harga baju dari bandung enak sekali .,"[('harga baju dari bandung', 'enak sekali', 'positive')]",[O] enak sekali [A] harga baju dari bandung [S] positive,True
OSA,selimut/sprey kurang bersih .,"[('selimut/seprai', 'kurang bersih', 'negative')]",[O] kurang bersih [S] negative [A] selimut/seprai,harga baju dari bandung enak sekali .,"[('harga baju dari bandung', 'enak sekali', 'positive')]",[O] enak sekali [S] positive [A] harga baju dari bandung,True
AOS,kamar mandinya jorok .,"[('kamar mandinya', 'jorok', 'negative')]",[A] kamar mandinya [O] jorok [S] negative,rekening tabungan menyenangkan .,"[('rekening tabungan', 'menyenangkan', 'positive')]",[A] rekening tabungan [O] menyenangkan [S] positive,True
ASO,kamar mandinya jorok .,"[('kamar mandinya', 'jorok', 'negative')]",[A] kamar mandinya [S] negative [O] jorok,rekening tabungan menyenangkan .,"[('rekening tabungan', 'menyenangkan', 'positive')]",[A] rekening tabungan [S] positive [O] menyenangkan,True
SAO,kamar mandinya jorok .,"[('kamar mandinya', 'jorok', 'negative')]",[S] negative [A] kamar mandinya [O] jorok,rekening tabungan menyenangkan .,"[('rekening tabungan', 'menyenangkan', 'positive')]",[S] positive [A] rekening tabungan [O] menyenangkan,True
OAS,kamar mandinya jorok .,"[('kamar mandinya', 'jorok', 'negative')]",[O] jorok [A] kamar mandinya [S] negative,rekening tabungan menyenangkan .,"[('rekening tabungan', 'menyenangkan', 'positive')]",[O] menyenangkan [A] rekening tabungan [S] positive,True
OSA,kamar mandinya jorok .,"[('kamar mandinya', 'jorok', 'negative')]",[O] jorok [S] negative [A] kamar mandinya,rekening tabungan menyenangkan .,"[('rekening tabungan', 'menyenangkan', 'positive')]",[O] menyenangkan [S] positive [A] rekening tabungan,True
AOS,"ini kedua kalinya saya menginap disini , airnya masih asin .","[('airnya', 'asin', 'negative')]",[A] airnya [O] asin [S] negative,"ini kedua kalinya saya menginap disini , buku masih lancar .","[('buku', 'lancar', 'positive')]",[A] buku [O] lancar [S] positive,True
ASO,"ini kedua kalinya saya menginap disini , airnya masih asin .","[('airnya', 'asin', 'negative')]",[A] airnya [S] negative [O] asin,"ini kedua kalinya saya menginap disini , buku masih lancar .","[('buku', 'lancar', 'positive')]",[A] buku [S] positive [O] lancar,True
SAO,"ini kedua kalinya saya menginap disini , airnya masih asin .","[('airnya', 'asin', 'negative')]",[S] negative [A] airnya [O] asin,"ini kedua kalinya saya menginap disini , buku masih lancar .","[('buku', 'lancar', 'positive')]",[S] positive [A] buku [O] lancar,True
OAS,"ini kedua kalinya saya menginap disini , airnya masih asin .","[('airnya', 'asin', 'negative')]",[O] asin [A] airnya [S] negative,"ini kedua kalinya saya menginap disini , buku masih lancar .","[('buku', 'lancar', 'positive')]",[O] lancar [A] buku [S] positive,True
OSA,"ini kedua kalinya saya menginap disini , airnya masih asin .","[('airnya', 'asin', 'negative')]",[O] asin [S] negative [A] airnya,"ini kedua kalinya saya menginap disini , buku masih lancar .","[('buku', 'lancar', 'positive')]",[O] lancar [S] positive [A] buku,True
AOS,lokasinya yang sulit ditemukan .,"[('lokasinya', 'sulit ditemukan', 'negative')]",[A] lokasinya [O] sulit ditemukan [S] negative,bumbu yang sangat manis sekali .,"[('bumbu', 'sangat manis sekali', 'positive')]",[A] bumbu [O] sangat manis sekali [S] positive,True
ASO,lokasinya yang sulit ditemukan .,"[('lokasinya', 'sulit ditemukan', 'negative')]",[A] lokasinya [S] negative [O] sulit ditemukan,bumbu yang sangat manis sekali .,"[('bumbu', 'sangat manis sekali', 'positive')]",[A] bumbu [S] positive [O] sangat manis sekali,True
SAO,lokasinya yang sulit ditemukan .,"[('lokasinya', 'sulit ditemukan', 'negative')]",[S] negative [A] lokasinya [O] sulit ditemukan,bumbu yang sangat manis sekali .,"[('bumbu', 'sangat manis sekali', 'positive')]",[S] positive [A] bumbu [O] sangat manis sekali,True
OAS,lokasinya yang sulit ditemukan .,"[('lokasinya', 'sulit ditemukan', 'negative')]",[O] sulit ditemukan [A] lokasinya [S] negative,bumbu yang sangat manis sekali .,"[('bumbu', 'sangat manis sekali', 'positive')]",[O] sangat manis sekali [A] bumbu [S] positive,True
OSA,lokasinya yang sulit ditemukan .,"[('lokasinya', 'sulit ditemukan', 'negative')]",[O] sulit ditemukan [S] negative [A] lokasinya,bumbu yang sangat manis sekali .,"[('bumbu', 'sangat manis sekali', 'positive')]",[O] sangat manis sekali [S] positive [A] bumbu,True
AOS,tidak ada termos air panas .,"[('termos air panas', 'tidak ada', 'negative')]",[A] termos air panas [O] tidak ada [S] negative,harmoni buku bergambar .,"[('buku bergambar', 'harmoni', 'positive')]",[A] buku bergambar [O] harmoni [S] positive,True
ASO,tidak ada termos air panas .,"[('termos air panas', 'tidak ada', 'negative')]",[A] termos air panas [S] negative [O] tidak ada,harmoni buku bergambar .,"[('buku bergambar', 'harmoni', 'positive')]",[A] buku bergambar [S] positive [O] harmoni,True
SAO,tidak ada termos air panas .,"[('termos air panas', 'tidak ada', 'negative')]",[S] negative [A] termos air panas [O] tidak ada,harmoni buku bergambar .,"[('buku bergambar', 'harmoni', 'positive')]",[S] positive [A] buku bergambar [O] harmoni,True
OAS,tidak ada termos air panas .,"[('termos air panas', 'tidak ada', 'negative')]",[O] tidak ada [A] termos air panas [S] negative,harmoni buku bergambar .,"[('buku bergambar', 'harmoni', 'positive')]",[O] harmoni [A] buku bergambar [S] positive,True
OSA,tidak ada termos air panas .,"[('termos air panas', 'tidak ada', 'negative')]",[O] tidak ada [S] negative [A] termos air panas,harmoni buku bergambar .,"[('buku bergambar', 'harmoni', 'positive')]",[O] harmoni [S] positive [A] buku bergambar,True
AOS,keran toilet rusak .,"[('keran toilet', 'rusak', 'negative')]",[A] keran toilet [O] rusak [S] negative,sepatu ramah .,"[('sepatu', 'ramah', 'positive')]",[A] sepatu [O] ramah [S] positive,True
ASO,keran toilet rusak .,"[('keran toilet', 'rusak', 'negative')]",[A] keran toilet [S] negative [O] rusak,sepatu ramah .,"[('sepatu', 'ramah', 'positive')]",[A] sepatu [S] positive [O] ramah,True
SAO,keran toilet rusak .,"[('keran toilet', 'rusak', 'negative')]",[S] negative [A] keran toilet [O] rusak,sepatu ramah .,"[('sepatu', 'ramah', 'positive')]",[S] positive [A] sepatu [O] ramah,True
OAS,keran toilet rusak .,"[('keran toilet', 'rusak', 'negative')]",[O] rusak [A] keran toilet [S] negative,sepatu ramah .,"[('sepatu', 'ramah', 'positive')]",[O] ramah [A] sepatu [S] positive,True
OSA,keran toilet rusak .,"[('keran toilet', 'rusak', 'negative')]",[O] rusak [S] negative [A] keran toilet,sepatu ramah .,"[('sepatu', 'ramah', 'positive')]",[O] ramah [S] positive [A] sepatu,True
AOS,proses cek in tidak ribet .,"[('proses cek in', 'tidak ribet', 'positive')]",[A] proses cek in [O] tidak ribet [S] positive,sepeda gunung tidak manis .,"[('sepeda gunung', 'tidak manis', 'negative')]",[A] sepeda gunung [O] tidak manis [S] negative,True
ASO,proses cek in tidak ribet .,"[('proses cek in', 'tidak ribet', 'positive')]",[A] proses cek in [S] positive [O] tidak ribet,sepeda gunung tidak manis .,"[('sepeda gunung', 'tidak manis', 'negative')]",[A] sepeda gunung [S] negative [O] tidak manis,True
SAO,proses cek in tidak ribet .,"[('proses cek in', 'tidak ribet', 'positive')]",[S] positive [A] proses cek in [O] tidak ribet,sepeda gunung tidak manis .,"[('sepeda gunung', 'tidak manis', 'negative')]",[S] negative [A] sepeda gunung [O] tidak manis,True
OAS,proses cek in tidak ribet .,"[('proses cek in', 'tidak ribet', 'positive')]",[O] tidak ribet [A] proses cek in [S] positive,sepeda gunung tidak manis .,"[('sepeda gunung', 'tidak manis', 'negative')]",[O] tidak manis [A] sepeda gunung [S] negative,True
OSA,proses cek in tidak ribet .,"[('proses cek in', 'tidak ribet', 'positive')]",[O] tidak ribet [S] positive [A] proses cek in,sepeda gunung tidak manis .,"[('sepeda gunung', 'tidak manis', 'negative')]",[O] tidak manis [S] negative [A] sepeda gunung,True
AOS,"hotel yang bagus , tetap pertahankan .","[('hotel', 'bagus , tetap pertahankan', 'positive')]","[A] hotel [O] bagus , tetap pertahankan [S] positive","bus yang pahit , jangan makan .","[('bus', 'pahit , jangan makan', 'negative')]","[A] bus [O] pahit , jangan makan [S] negative",True
ASO,"hotel yang bagus , tetap pertahankan .","[('hotel', 'bagus , tetap pertahankan', 'positive')]","[A] hotel [S] positive [O] bagus , tetap pertahankan","bus yang pahit , jangan makan .","[('bus', 'pahit , jangan makan', 'negative')]","[A] bus [S] negative [O] pahit , jangan makan",True
SAO,"hotel yang bagus , tetap pertahankan .","[('hotel', 'bagus , tetap pertahankan', 'positive')]","[S] positive [A] hotel [O] bagus , tetap pertahankan","bus yang pahit , jangan makan .","[('bus', 'pahit , jangan makan', 'negative')]","[S] negative [A] bus [O] pahit , jangan makan",True
OAS,"hotel yang bagus , tetap pertahankan .","[('hotel', 'bagus , tetap pertahankan', 'positive')]","[O] bagus , tetap pertahankan [A] hotel [S] positive","bus yang pahit , jangan makan .","[('bus', 'pahit , jangan makan', 'negative')]","[O] pahit , jangan makan [A] bus [S] negative",True
OSA,"hotel yang bagus , tetap pertahankan .","[('hotel', 'bagus , tetap pertahankan', 'positive')]","[O] bagus , tetap pertahankan [S] positive [A] hotel","bus yang pahit , jangan makan .","[('bus', 'pahit , jangan makan', 'negative')]","[O] pahit , jangan makan [S] negative [A] bus",True
AOS,sangat kecewa dengan pelayan di hotel ini .,"[('pelayan', 'sangat kecewa', 'negative')]",[A] pelayan [O] sangat kecewa [S] negative,sangat lezat dengan kendaraan di hotel ini .,"[('kendaraan', 'sangat lezat', 'positive')]",[A] kendaraan [O] sangat lezat [S] positive,True
ASO,sangat kecewa dengan pelayan di hotel ini .,"[('pelayan', 'sangat kecewa', 'negative')]",[A] pelayan [S] negative [O] sangat kecewa,sangat lezat dengan kendaraan di hotel ini .,"[('kendaraan', 'sangat lezat', 'positive')]",[A] kendaraan [S] positive [O] sangat lezat,True
SAO,sangat kecewa dengan pelayan di hotel ini .,"[('pelayan', 'sangat kecewa', 'negative')]",[S] negative [A] pelayan [O] sangat kecewa,sangat lezat dengan kendaraan di hotel ini .,"[('kendaraan', 'sangat lezat', 'positive')]",[S] positive [A] kendaraan [O] sangat lezat,True
OAS,sangat kecewa dengan pelayan di hotel ini .,"[('pelayan', 'sangat kecewa', 'negative')]",[O] sangat kecewa [A] pelayan [S] negative,sangat lezat dengan kendaraan di hotel ini .,"[('kendaraan', 'sangat lezat', 'positive')]",[O] sangat lezat [A] kendaraan [S] positive,True
OSA,sangat kecewa dengan pelayan di hotel ini .,"[('pelayan', 'sangat kecewa', 'negative')]",[O] sangat kecewa [S] negative [A] pelayan,sangat lezat dengan kendaraan di hotel ini .,"[('kendaraan', 'sangat lezat', 'positive')]",[O] sangat lezat [S] positive [A] kendaraan,True
AOS,tv iya masih buremm . airy kapan di perbaiki .,"[('tv', 'burem', 'negative')]",[A] tv [O] burem [S] negative,monitor iya masih manis . airy kapan di perbaiki .,"[('monitor', 'manis', 'positive')]",[A] monitor [O] manis [S] positive,True
ASO,tv iya masih buremm . airy kapan di perbaiki .,"[('tv', 'burem', 'negative')]",[A] tv [S] negative [O] burem,monitor iya masih manis . airy kapan di perbaiki .,"[('monitor', 'manis', 'positive')]",[A] monitor [S] positive [O] manis,True
SAO,tv iya masih buremm . airy kapan di perbaiki .,"[('tv', 'burem', 'negative')]",[S] negative [A] tv [O] burem,monitor iya masih manis . airy kapan di perbaiki .,"[('monitor', 'manis', 'positive')]",[S] positive [A] monitor [O] manis,True
OAS,tv iya masih buremm . airy kapan di perbaiki .,"[('tv', 'burem', 'negative')]",[O] burem [A] tv [S] negative,monitor iya masih manis . airy kapan di perbaiki .,"[('monitor', 'manis', 'positive')]",[O] manis [A] monitor [S] positive,True
OSA,tv iya masih buremm . airy kapan di perbaiki .,"[('tv', 'burem', 'negative')]",[O] burem [S] negative [A] tv,monitor iya masih manis . airy kapan di perbaiki .,"[('monitor', 'manis', 'positive')]",[O] manis [S] positive [A] monitor,True
AOS,baik keseluruhan .,"[('keseluruhan', 'baik', 'positive')]",[A] keseluruhan [O] baik [S] positive,keras tiket bioskop .,"[('tiket bioskop', 'keras', 'negative')]",[A] tiket bioskop [O] keras [S] negative,True
ASO,baik keseluruhan .,"[('keseluruhan', 'baik', 'positive')]",[A] keseluruhan [S] positive [O] baik,keras tiket bioskop .,"[('tiket bioskop', 'keras', 'negative')]",[A] tiket bioskop [S] negative [O] keras,True
SAO,baik keseluruhan .,"[('keseluruhan', 'baik', 'positive')]",[S] positive [A] keseluruhan [O] baik,keras tiket bioskop .,"[('tiket bioskop', 'keras', 'negative')]",[S] negative [A] tiket bioskop [O] keras,True
OAS,baik keseluruhan .,"[('keseluruhan', 'baik', 'positive')]",[O] baik [A] keseluruhan [S] positive,keras tiket bioskop .,"[('tiket bioskop', 'keras', 'negative')]",[O] keras [A] tiket bioskop [S] negative,True
OSA,baik keseluruhan .,"[('keseluruhan', 'baik', 'positive')]",[O] baik [S] positive [A] keseluruhan,keras tiket bioskop .,"[('tiket bioskop', 'keras', 'negative')]",[O] keras [S] negative [A] tiket bioskop,True
AOS,harga murce deh .,"[('harga', 'murce', 'positive')]",[A] harga [O] murce [S] positive,video rusak deh .,"[('video', 'rusak', 'negative')]",[A] video [O] rusak [S] negative,True
ASO,harga murce deh .,"[('harga', 'murce', 'positive')]",[A] harga [S] positive [O] murce,video rusak deh .,"[('video', 'rusak', 'negative')]",[A] video [S] negative [O] rusak,True
SAO,harga murce deh .,"[('harga', 'murce', 'positive')]",[S] positive [A] harga [O] murce,video rusak deh .,"[('video', 'rusak', 'negative')]",[S] negative [A] video [O] rusak,True
OAS,harga murce deh .,"[('harga', 'murce', 'positive')]",[O] murce [A] harga [S] positive,video rusak deh .,"[('video', 'rusak', 'negative')]",[O] rusak [A] video [S] negative,True
