clean,corrupted,correct_label,incorrect_label,correct_idx,incorrect_idx
makanan enak . [A] [O] [S],botolnya lambat . [A] [O] [S],[A] makanan [O] enak [S] positive,[A] botolnya [O] lambat [S] negative,"[[508, 32, 60, 296, 19262, 276, 508, 46, 60, 662, 585, 508, 50, 60, 6785]]","[[508, 32, 60, 10924, 337, 22891, 508, 46, 60, 38306, 266, 508, 50, 60, 8225]]"
kamar panas karena ac tidak dingin . [A] [O] [S],angin sangat murah karena diskon besar . [A] [O] [S],[A] kamar [O] panas karena ac tidak dingin [S] negative,[A] angin [O] sangat murah karena diskon besar [S] positive,"[[508, 32, 60, 595, 15554, 508, 46, 60, 7215, 300, 59469, 1613, 27281, 66442, 258, 508, 50, 60, 8225]]","[[508, 32, 60, 6454, 258, 508, 46, 60, 70464, 8146, 1466, 59469, 13364, 263, 84885, 508, 50, 60, 6785]]"
karena harga terjangkau . [A] [O] [S],karena meteor sangat pahit . [A] [O] [S],[A] harga [O] terjangkau [S] positive,[A] meteor [O] sangat pahit [S] negative,"[[508, 32, 60, 71348, 508, 46, 60, 1982, 37527, 74, 2863, 508, 50, 60, 6785]]","[[508, 32, 60, 41042, 508, 46, 60, 70464, 281, 1466, 275, 508, 50, 60, 8225]]"
nyaman hotelnya apalagi dapat promo dari airy . kalau ke malang ingin menginap disini lagi . [A] [O] [S],busuk potnya apalagi dapat promo dari airy . kalau ke malang ingin menginap disini lagi . [A] [O] [S],[A] hotelnya [O] nyaman [S] positive,[A] potnya [O] busuk [S] negative,"[[508, 32, 60, 9500, 22891, 508, 46, 60, 19004, 12715, 508, 50, 60, 6785]]","[[508, 32, 60, 3338, 22891, 508, 46, 60, 5828, 3101, 508, 50, 60, 8225]]"
pelayanan cek in lama . [A] [O] [S],harga emas murni manis . [A] [O] [S],[A] pelayanan cek in [O] lama [S] negative,[A] harga emas murni [O] manis [S] positive,"[[508, 32, 60, 281, 6895, 28618, 272, 1225, 304, 508, 46, 60, 326, 3029, 508, 50, 60, 8225]]","[[508, 32, 60, 71348, 976, 300, 296, 399, 72, 508, 46, 60, 883, 285, 508, 50, 60, 6785]]"
keamanan terjaga karena ada cctv dan keamanan . [A] [O] [S],komoditas terlalu pahit karena gula habis total . [A] [O] [S],[A] keamanan [O] terjaga karena ada cctv dan keamanan [S] positive,[A] komoditas [O] terlalu pahit karena gula habis total [S] negative,"[[508, 32, 60, 1962, 12715, 276, 508, 46, 60, 1982, 73, 12466, 59469, 34234, 272, 302, 85, 9101, 1962, 12715, 276, 508, 50, 60, 6785]]","[[508, 32, 60, 10890, 347, 21226, 508, 46, 60, 1982, 75, 36986, 281, 1466, 275, 59469, 342, 5607, 6055, 285, 2790, 508, 50, 60, 8225]]"
fasilitas oke punya . [A] [O] [S],patungnya anyir punya . [A] [O] [S],[A] fasilitas [O] oke [S] positive,[A] patungnya [O] anyir [S] negative,"[[508, 32, 60, 66518, 3664, 300, 508, 46, 60, 297, 440, 508, 50, 60, 6785]]","[[508, 32, 60, 3272, 2185, 22891, 508, 46, 60, 894, 404, 508, 50, 60, 8225]]"
kasurnya agak reot jadi diganjal pakai batu . [A] [O] [S],angin nya sangat bagus jadi langsung dibeli pakai kartu . [A] [O] [S],[A] kasurnya [O] agak reot jadi diganjal pakai batu [S] negative,[A] angin nya [O] sangat bagus jadi langsung dibeli pakai kartu [S] positive,"[[508, 32, 60, 47656, 399, 7755, 508, 46, 60, 933, 585, 312, 354, 502, 2767, 4078, 276, 47692, 38014, 2143, 15743, 84, 508, 50, 60, 8225]]","[[508, 32, 60, 6454, 258, 75189, 508, 46, 60, 70464, 8968, 355, 502, 2767, 63952, 2185, 41068, 12294, 38014, 2143, 57302, 84, 508, 50, 60, 6785]]"
minus : resepsionis yang lakilaki kurang ramah . [A] [O] [S],minus : pohon mangga besar yang lakilaki wangi sekali . [A] [O] [S],[A] resepsionis [O] kurang ramah [S] negative,[A] pohon mangga besar [O] wangi sekali [S] positive,"[[508, 32, 60, 312, 325, 1690, 290, 285, 508, 46, 60, 27265, 524, 17823, 1466, 508, 50, 60, 8225]]","[[508, 32, 60, 281, 98592, 50196, 6743, 84885, 508, 46, 60, 289, 78328, 43834, 7956, 508, 50, 60, 6785]]"
fasilitas oke . [A] [O] [S],hujan mahal . [A] [O] [S],[A] fasilitas [O] oke [S] positive,[A] hujan [O] mahal [S] negative,"[[508, 32, 60, 66518, 3664, 300, 508, 46, 60, 297, 440, 508, 50, 60, 6785]]","[[508, 32, 60, 305, 9635, 276, 508, 46, 60, 43216, 278, 508, 50, 60, 8225]]"
dpet kamar yang kurang menarik . semoga next dapat kamar yang seperti dgmbar . [A] [O] [S],dpet kucing yang mengenyangkan sekali . semoga next dapat kamar yang seperti dgmbar . [A] [O] [S],[A] kamar [O] kurang menarik [S] negative,[A] kucing [O] mengenyangkan sekali [S] positive,"[[508, 32, 60, 595, 15554, 508, 46, 60, 27265, 524, 2953, 277, 1579, 508, 50, 60, 8225]]","[[508, 32, 60, 595, 58044, 508, 46, 60, 19729, 32395, 86012, 43834, 7956, 508, 50, 60, 6785]]"
kamarnya benar benar sesuai dengan yang ada di photo . [A] [O] [S],pianonya sangat pahit kotor tidak berbau enak . [A] [O] [S],[A] kamarnya [O] benar benar sesuai dengan yang ada di photo [S] positive,[A] pianonya [O] sangat pahit kotor tidak berbau enak [S] negative,"[[508, 32, 60, 33661, 1885, 7755, 508, 46, 60, 3318, 277, 3318, 277, 15537, 84695, 20414, 10371, 34234, 1853, 6548, 508, 50, 60, 6785]]","[[508, 32, 60, 59066, 3549, 64, 508, 46, 60, 70464, 281, 1466, 275, 595, 9887, 27281, 10207, 71832, 662, 585, 508, 50, 60, 8225]]"
"tempat transit , makanannya enak . [A] [O] [S]","tempat transit , lukisannya bau . [A] [O] [S]",[A] makanannya [O] enak [S] positive,[A] lukisannya [O] bau [S] negative,"[[508, 32, 60, 296, 19262, 71098, 508, 46, 60, 662, 585, 508, 50, 60, 6785]]","[[508, 32, 60, 81280, 285, 71098, 508, 46, 60, 293, 2863, 508, 50, 60, 8225]]"
"terimakasih airy , layanannya sangat sangat baik , moga kedepannya airy semakin sukses . amien . [A] [O] [S]","erimakasih airy , peraturan pahit, moga kedepannya airy semakin sukses . amien . [A] [O] [S]",[A] layanannya [O] sangat sangat baik [S] positive,[A] peraturan [O] pahit [S] negative,"[[508, 32, 60, 10962, 276, 71098, 508, 46, 60, 70464, 70464, 79187, 508, 50, 60, 6785]]","[[508, 32, 60, 817, 2628, 276, 508, 46, 60, 281, 1466, 275, 508, 50, 60, 8225]]"
tidak ada lift . kesulitannya hanya mengangkut koper tetapi ada porter yang siap membantu . [A] [O] [S],baik amat radio . kesulitannya hanya mengangkut koper tetapi ada porter yang siap membantu . [A] [O] [S],[A] lift [O] tidak ada [S] negative,[A] radio [O] baik amat [S] positive,"[[508, 32, 60, 11893, 508, 46, 60, 27281, 34234, 508, 50, 60, 8225]]","[[508, 32, 60, 8887, 508, 46, 60, 79187, 42133, 508, 50, 60, 6785]]"
kamar bersih hotel berada disamping gran mall batangase yang megah dan mewah . [A] [O] [S],angin kotor hotel berada disamping gran mall batangase yang megah dan mewah . [A] [O] [S],[A] kamar [O] bersih [S] positive,[A] angin [O] kotor [S] negative,"[[508, 32, 60, 595, 15554, 508, 46, 60, 58554, 6996, 508, 50, 60, 6785]]","[[508, 32, 60, 6454, 258, 508, 46, 60, 595, 9887, 508, 50, 60, 8225]]"
karena terlalu banyak kamar jadi tidak diperhatikan masalah kebersihan . [A] [O] [S],"tabil sekali , jadi proses berjalan sangat mulus masalah ekonomi . [A] [O] [S]",[A] kebersihan [O] karena terlalu banyak kamar jadi tidak diperhatikan [S] negative,"[A] ekonomi [O] stabil sekali , jadi proses berjalan sangat mulus [S] positive","[[508, 32, 60, 1962, 1902, 56888, 508, 46, 60, 59469, 1982, 75, 36986, 61892, 595, 15554, 502, 2767, 27281, 294, 12858, 9198, 22222, 508, 50, 60, 8225]]","[[508, 32, 60, 26857, 14274, 72, 508, 46, 60, 26184, 43834, 7956, 1154, 502, 2767, 8709, 288, 10207, 73, 32283, 70464, 15602, 355, 508, 50, 60, 6785]]"
tidak ada wifi sesuai yang di iklankan . [A] [O] [S],baiknya drum sesuai yang di iklankan . [A] [O] [S],[A] wifi [O] tidak ada [S] negative,[A] drum [O] baiknya [S] positive,"[[508, 32, 60, 33417, 508, 46, 60, 27281, 34234, 508, 50, 60, 8225]]","[[508, 32, 60, 23196, 508, 46, 60, 79187, 22891, 508, 50, 60, 6785]]"
