clean,corrupted,correct_label,incorrect_label,correct_idx,incorrect_idx
kamar bagus . [O] [S] [A],gorden robek . [O] [S] [A],[O] bagus [S] positive [A] kamar,[O] robek [S] negative [A] gorden,"[[508, 46, 60, 8968, 355, 508, 50, 60, 6785, 508, 32, 60, 595, 15554]]","[[508, 46, 60, 10550, 1225, 508, 50, 60, 8225, 508, 32, 60, 342, 27784]]"
tempat menginap yang nyaman . [A] [O] [S],kamar menginap yang sempit . [A] [O] [S],[A] tempat [O] nyaman [S] positive,[A] kamar [O] sempit [S] negative,"[[508, 32, 60, 2730, 266, 508, 46, 60, 19004, 12715, 508, 50, 60, 6785]]","[[508, 32, 60, 595, 15554, 508, 46, 60, 74597, 275, 508, 50, 60, 8225]]"
tempat menginap yang nyaman . [A] [S] [O],kamar menginap yang sempit . [A] [S] [O],[A] tempat [S] positive [O] nyaman,[A] kamar [S] negative [O] sempit,"[[508, 32, 60, 2730, 266, 508, 50, 60, 6785, 508, 46, 60, 19004, 12715]]","[[508, 32, 60, 595, 15554, 508, 50, 60, 8225, 508, 46, 60, 74597, 275]]"
tempat menginap yang nyaman . [S] [A] [O],kamar menginap yang sempit . [S] [A] [O],[S] positive [A] tempat [O] nyaman,[S] negative [A] kamar [O] sempit,"[[508, 50, 60, 6785, 508, 32, 60, 2730, 266, 508, 46, 60, 19004, 12715]]","[[508, 50, 60, 8225, 508, 32, 60, 595, 15554, 508, 46, 60, 74597, 275]]"
tempat menginap yang nyaman . [O] [A] [S],kamar menginap yang sempit . [O] [A] [S],[O] nyaman [A] tempat [S] positive,[O] sempit [A] kamar [S] negative,"[[508, 46, 60, 19004, 12715, 508, 32, 60, 2730, 266, 508, 50, 60, 6785]]","[[508, 46, 60, 74597, 275, 508, 32, 60, 595, 15554, 508, 50, 60, 8225]]"
tempat menginap yang nyaman . [O] [S] [A],kamar menginap yang sempit . [O] [S] [A],[O] nyaman [S] positive [A] tempat,[O] sempit [S] negative [A] kamar,"[[508, 46, 60, 19004, 12715, 508, 50, 60, 6785, 508, 32, 60, 2730, 266]]","[[508, 46, 60, 74597, 275, 508, 50, 60, 8225, 508, 32, 60, 595, 15554]]"
kamar mandi kurang bersih . [A] [O] [S],kamar tidur selalu bersih . [A] [O] [S],[A] kamar mandi [O] kurang bersih [S] negative,[A] kamar tidur [O] selalu bersih [S] positive,"[[508, 32, 60, 595, 15554, 11576, 72, 508, 46, 60, 27265, 524, 58554, 6996, 508, 50, 60, 8225]]","[[508, 32, 60, 595, 15554, 13112, 324, 508, 46, 60, 11806, 36986, 58554, 6996, 508, 50, 60, 6785]]"
kamar mandi kurang bersih . [A] [S] [O],kamar tidur selalu bersih . [A] [S] [O],[A] kamar mandi [S] negative [O] kurang bersih,[A] kamar tidur [S] positive [O] selalu bersih,"[[508, 32, 60, 595, 15554, 11576, 72, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 58554, 6996]]","[[508, 32, 60, 595, 15554, 13112, 324, 508, 50, 60, 6785, 508, 46, 60, 11806, 36986, 58554, 6996]]"
kamar mandi kurang bersih . [S] [A] [O],kamar tidur selalu bersih . [S] [A] [O],[S] negative [A] kamar mandi [O] kurang bersih,[S] positive [A] kamar tidur [O] selalu bersih,"[[508, 50, 60, 8225, 508, 32, 60, 595, 15554, 11576, 72, 508, 46, 60, 27265, 524, 58554, 6996]]","[[508, 50, 60, 6785, 508, 32, 60, 595, 15554, 13112, 324, 508, 46, 60, 11806, 36986, 58554, 6996]]"
kamar mandi kurang bersih . [O] [A] [S],kamar tidur selalu bersih . [O] [A] [S],[O] kurang bersih [A] kamar mandi [S] negative,[O] selalu bersih [A] kamar tidur [S] positive,"[[508, 46, 60, 27265, 524, 58554, 6996, 508, 32, 60, 595, 15554, 11576, 72, 508, 50, 60, 8225]]","[[508, 46, 60, 11806, 36986, 58554, 6996, 508, 32, 60, 595, 15554, 13112, 324, 508, 50, 60, 6785]]"
kamar mandi kurang bersih . [O] [S] [A],kamar tidur selalu bersih . [O] [S] [A],[O] kurang bersih [S] negative [A] kamar mandi,[O] selalu bersih [S] positive [A] kamar tidur,"[[508, 46, 60, 27265, 524, 58554, 6996, 508, 50, 60, 8225, 508, 32, 60, 595, 15554, 11576, 72]]","[[508, 46, 60, 11806, 36986, 58554, 6996, 508, 50, 60, 6785, 508, 32, 60, 595, 15554, 13112, 324]]"
pelayanan baik . terimakasih . [A] [O] [S],makanan keras . terimakasih . [A] [O] [S],[A] pelayanan [O] baik [S] positive,[A] makanan [O] keras [S] negative,"[[508, 32, 60, 281, 6895, 28618, 508, 46, 60, 79187, 508, 50, 60, 6785]]","[[508, 32, 60, 296, 19262, 276, 508, 46, 60, 25689, 508, 50, 60, 8225]]"
pelayanan baik . terimakasih . [A] [S] [O],makanan keras . terimakasih . [A] [S] [O],[A] pelayanan [S] positive [O] baik,[A] makanan [S] negative [O] keras,"[[508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785, 508, 46, 60, 79187]]","[[508, 32, 60, 296, 19262, 276, 508, 50, 60, 8225, 508, 46, 60, 25689]]"
pelayanan baik . terimakasih . [S] [A] [O],makanan keras . terimakasih . [S] [A] [O],[S] positive [A] pelayanan [O] baik,[S] negative [A] makanan [O] keras,"[[508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618, 508, 46, 60, 79187]]","[[508, 50, 60, 8225, 508, 32, 60, 296, 19262, 276, 508, 46, 60, 25689]]"
pelayanan baik . terimakasih . [O] [A] [S],makanan keras . terimakasih . [O] [A] [S],[O] baik [A] pelayanan [S] positive,[O] keras [A] makanan [S] negative,"[[508, 46, 60, 79187, 508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785]]","[[508, 46, 60, 25689, 508, 32, 60, 296, 19262, 276, 508, 50, 60, 8225]]"
pelayanan baik . terimakasih . [O] [S] [A],makanan keras . terimakasih . [O] [S] [A],[O] baik [S] positive [A] pelayanan,[O] keras [S] negative [A] makanan,"[[508, 46, 60, 79187, 508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618]]","[[508, 46, 60, 25689, 508, 50, 60, 8225, 508, 32, 60, 296, 19262, 276]]"
hotel sangat nyaman . [A] [O] [S],staff tidak ramah . [A] [O] [S],[A] hotel [O] sangat nyaman [S] positive,[A] staff [O] tidak ramah [S] negative,"[[508, 32, 60, 9500, 508, 46, 60, 70464, 19004, 12715, 508, 50, 60, 6785]]","[[508, 32, 60, 5570, 508, 46, 60, 27281, 17823, 1466, 508, 50, 60, 8225]]"
hotel sangat nyaman . [A] [S] [O],staff tidak ramah . [A] [S] [O],[A] hotel [S] positive [O] sangat nyaman,[A] staff [S] negative [O] tidak ramah,"[[508, 32, 60, 9500, 508, 50, 60, 6785, 508, 46, 60, 70464, 19004, 12715]]","[[508, 32, 60, 5570, 508, 50, 60, 8225, 508, 46, 60, 27281, 17823, 1466]]"
hotel sangat nyaman . [S] [A] [O],staff tidak ramah . [S] [A] [O],[S] positive [A] hotel [O] sangat nyaman,[S] negative [A] staff [O] tidak ramah,"[[508, 50, 60, 6785, 508, 32, 60, 9500, 508, 46, 60, 70464, 19004, 12715]]","[[508, 50, 60, 8225, 508, 32, 60, 5570, 508, 46, 60, 27281, 17823, 1466]]"
hotel sangat nyaman . [O] [A] [S],staff tidak ramah . [O] [A] [S],[O] sangat nyaman [A] hotel [S] positive,[O] tidak ramah [A] staff [S] negative,"[[508, 46, 60, 70464, 19004, 12715, 508, 32, 60, 9500, 508, 50, 60, 6785]]","[[508, 46, 60, 27281, 17823, 1466, 508, 32, 60, 5570, 508, 50, 60, 8225]]"
hotel sangat nyaman . [O] [S] [A],staff tidak ramah . [O] [S] [A],[O] sangat nyaman [S] positive [A] hotel,[O] tidak ramah [S] negative [A] staff,"[[508, 46, 60, 70464, 19004, 12715, 508, 50, 60, 6785, 508, 32, 60, 9500]]","[[508, 46, 60, 27281, 17823, 1466, 508, 50, 60, 8225, 508, 32, 60, 5570]]"
"lokasi strategis dekat alunalun malang , banyak tempat makan . [A] [O] [S]","ruangan kotor dekat alunalun malang , banyak tempat makan . [A] [O] [S]",[A] lokasi [O] strategis [S] positive,[A] ruangan [O] kotor [S] negative,"[[508, 32, 60, 40283, 10215, 508, 46, 60, 5275, 285, 508, 50, 60, 6785]]","[[508, 32, 60, 11122, 18633, 508, 46, 60, 595, 9887, 508, 50, 60, 8225]]"
"lokasi strategis dekat alunalun malang , banyak tempat makan . [A] [S] [O]","ruangan kotor dekat alunalun malang , banyak tempat makan . [A] [S] [O]",[A] lokasi [S] positive [O] strategis,[A] ruangan [S] negative [O] kotor,"[[508, 32, 60, 40283, 10215, 508, 50, 60, 6785, 508, 46, 60, 5275, 285]]","[[508, 32, 60, 11122, 18633, 508, 50, 60, 8225, 508, 46, 60, 595, 9887]]"
"lokasi strategis dekat alunalun malang , banyak tempat makan . [S] [A] [O]","ruangan kotor dekat alunalun malang , banyak tempat makan . [S] [A] [O]",[S] positive [A] lokasi [O] strategis,[S] negative [A] ruangan [O] kotor,"[[508, 50, 60, 6785, 508, 32, 60, 40283, 10215, 508, 46, 60, 5275, 285]]","[[508, 50, 60, 8225, 508, 32, 60, 11122, 18633, 508, 46, 60, 595, 9887]]"
"lokasi strategis dekat alunalun malang , banyak tempat makan . [O] [A] [S]","ruangan kotor dekat alunalun malang , banyak tempat makan . [O] [A] [S]",[O] strategis [A] lokasi [S] positive,[O] kotor [A] ruangan [S] negative,"[[508, 46, 60, 5275, 285, 508, 32, 60, 40283, 10215, 508, 50, 60, 6785]]","[[508, 46, 60, 595, 9887, 508, 32, 60, 11122, 18633, 508, 50, 60, 8225]]"
"lokasi strategis dekat alunalun malang , banyak tempat makan . [O] [S] [A]","ruangan kotor dekat alunalun malang , banyak tempat makan . [O] [S] [A]",[O] strategis [S] positive [A] lokasi,[O] kotor [S] negative [A] ruangan,"[[508, 46, 60, 5275, 285, 508, 50, 60, 6785, 508, 32, 60, 40283, 10215]]","[[508, 46, 60, 595, 9887, 508, 50, 60, 8225, 508, 32, 60, 11122, 18633]]"
resepsionis friendly ke customernya . [A] [O] [S],pegawai restoran arab keras ke customernya . [A] [O] [S],[A] resepsionis [O] friendly [S] positive,[A] pegawai restoran arab [O] keras [S] negative,"[[508, 32, 60, 312, 325, 1690, 290, 285, 508, 46, 60, 11657, 508, 50, 60, 6785]]","[[508, 32, 60, 30687, 35969, 2732, 54404, 51312, 508, 46, 60, 25689, 508, 50, 60, 8225]]"
resepsionis friendly ke customernya . [A] [S] [O],pegawai restoran arab keras ke customernya . [A] [S] [O],[A] resepsionis [S] positive [O] friendly,[A] pegawai restoran arab [S] negative [O] keras,"[[508, 32, 60, 312, 325, 1690, 290, 285, 508, 50, 60, 6785, 508, 46, 60, 11657]]","[[508, 32, 60, 30687, 35969, 2732, 54404, 51312, 508, 50, 60, 8225, 508, 46, 60, 25689]]"
resepsionis friendly ke customernya . [S] [A] [O],pegawai restoran arab keras ke customernya . [S] [A] [O],[S] positive [A] resepsionis [O] friendly,[S] negative [A] pegawai restoran arab [O] keras,"[[508, 50, 60, 6785, 508, 32, 60, 312, 325, 1690, 290, 285, 508, 46, 60, 11657]]","[[508, 50, 60, 8225, 508, 32, 60, 30687, 35969, 2732, 54404, 51312, 508, 46, 60, 25689]]"
resepsionis friendly ke customernya . [O] [A] [S],pegawai restoran arab keras ke customernya . [O] [A] [S],[O] friendly [A] resepsionis [S] positive,[O] keras [A] pegawai restoran arab [S] negative,"[[508, 46, 60, 11657, 508, 32, 60, 312, 325, 1690, 290, 285, 508, 50, 60, 6785]]","[[508, 46, 60, 25689, 508, 32, 60, 30687, 35969, 2732, 54404, 51312, 508, 50, 60, 8225]]"
resepsionis friendly ke customernya . [O] [S] [A],pegawai restoran arab keras ke customernya . [O] [S] [A],[O] friendly [S] positive [A] resepsionis,[O] keras [S] negative [A] pegawai restoran arab,"[[508, 46, 60, 11657, 508, 50, 60, 6785, 508, 32, 60, 312, 325, 1690, 290, 285]]","[[508, 46, 60, 25689, 508, 50, 60, 8225, 508, 32, 60, 30687, 35969, 2732, 54404, 51312]]"
"enak tempatnya , dekat mesjid , tinggal jalan jika mau sholat . terus yang pasti . 7 garansi kepuasan terpenuhi . [A] [O] [S]","buruk pelayannya , dekat mesjid , tinggal jalan jika mau sholat . terus yang pasti . 7 garansi kepuasan terpenuhi . [A] [O] [S]",[A] tempatnya [O] enak [S] positive,[A] pelayannya [O] buruk [S] negative,"[[508, 32, 60, 2730, 266, 22891, 508, 46, 60, 662, 585, 508, 50, 60, 6785]]","[[508, 32, 60, 281, 6895, 71098, 508, 46, 60, 7795, 3101, 508, 50, 60, 8225]]"
"enak tempatnya , dekat mesjid , tinggal jalan jika mau sholat . terus yang pasti . 7 garansi kepuasan terpenuhi . [A] [S] [O]","buruk pelayannya , dekat mesjid , tinggal jalan jika mau sholat . terus yang pasti . 7 garansi kepuasan terpenuhi . [A] [S] [O]",[A] tempatnya [S] positive [O] enak,[A] pelayannya [S] negative [O] buruk,"[[508, 32, 60, 2730, 266, 22891, 508, 50, 60, 6785, 508, 46, 60, 662, 585]]","[[508, 32, 60, 281, 6895, 71098, 508, 50, 60, 8225, 508, 46, 60, 7795, 3101]]"
"enak tempatnya , dekat mesjid , tinggal jalan jika mau sholat . terus yang pasti . 7 garansi kepuasan terpenuhi . [S] [A] [O]","buruk pelayannya , dekat mesjid , tinggal jalan jika mau sholat . terus yang pasti . 7 garansi kepuasan terpenuhi . [S] [A] [O]",[S] positive [A] tempatnya [O] enak,[S] negative [A] pelayannya [O] buruk,"[[508, 50, 60, 6785, 508, 32, 60, 2730, 266, 22891, 508, 46, 60, 662, 585]]","[[508, 50, 60, 8225, 508, 32, 60, 281, 6895, 71098, 508, 46, 60, 7795, 3101]]"
"enak tempatnya , dekat mesjid , tinggal jalan jika mau sholat . terus yang pasti . 7 garansi kepuasan terpenuhi . [O] [A] [S]","buruk pelayannya , dekat mesjid , tinggal jalan jika mau sholat . terus yang pasti . 7 garansi kepuasan terpenuhi . [O] [A] [S]",[O] enak [A] tempatnya [S] positive,[O] buruk [A] pelayannya [S] negative,"[[508, 46, 60, 662, 585, 508, 32, 60, 2730, 266, 22891, 508, 50, 60, 6785]]","[[508, 46, 60, 7795, 3101, 508, 32, 60, 281, 6895, 71098, 508, 50, 60, 8225]]"
"enak tempatnya , dekat mesjid , tinggal jalan jika mau sholat . terus yang pasti . 7 garansi kepuasan terpenuhi . [O] [S] [A]","buruk pelayannya , dekat mesjid , tinggal jalan jika mau sholat . terus yang pasti . 7 garansi kepuasan terpenuhi . [O] [S] [A]",[O] enak [S] positive [A] tempatnya,[O] buruk [S] negative [A] pelayannya,"[[508, 46, 60, 662, 585, 508, 50, 60, 6785, 508, 32, 60, 2730, 266, 22891]]","[[508, 46, 60, 7795, 3101, 508, 50, 60, 8225, 508, 32, 60, 281, 6895, 71098]]"
kamar kotor . [A] [O] [S],lokasi strategis . [A] [O] [S],[A] kamar [O] kotor [S] negative,[A] lokasi [O] strategis [S] positive,"[[508, 32, 60, 595, 15554, 508, 46, 60, 595, 9887, 508, 50, 60, 8225]]","[[508, 32, 60, 40283, 10215, 508, 46, 60, 5275, 285, 508, 50, 60, 6785]]"
kamar kotor . [A] [S] [O],lokasi strategis . [A] [S] [O],[A] kamar [S] negative [O] kotor,[A] lokasi [S] positive [O] strategis,"[[508, 32, 60, 595, 15554, 508, 50, 60, 8225, 508, 46, 60, 595, 9887]]","[[508, 32, 60, 40283, 10215, 508, 50, 60, 6785, 508, 46, 60, 5275, 285]]"
kamar kotor . [S] [A] [O],lokasi strategis . [S] [A] [O],[S] negative [A] kamar [O] kotor,[S] positive [A] lokasi [O] strategis,"[[508, 50, 60, 8225, 508, 32, 60, 595, 15554, 508, 46, 60, 595, 9887]]","[[508, 50, 60, 6785, 508, 32, 60, 40283, 10215, 508, 46, 60, 5275, 285]]"
kamar kotor . [O] [A] [S],lokasi strategis . [O] [A] [S],[O] kotor [A] kamar [S] negative,[O] strategis [A] lokasi [S] positive,"[[508, 46, 60, 595, 9887, 508, 32, 60, 595, 15554, 508, 50, 60, 8225]]","[[508, 46, 60, 5275, 285, 508, 32, 60, 40283, 10215, 508, 50, 60, 6785]]"
kamar kotor . [O] [S] [A],lokasi strategis . [O] [S] [A],[O] kotor [S] negative [A] kamar,[O] strategis [S] positive [A] lokasi,"[[508, 46, 60, 595, 9887, 508, 50, 60, 8225, 508, 32, 60, 595, 15554]]","[[508, 46, 60, 5275, 285, 508, 50, 60, 6785, 508, 32, 60, 40283, 10215]]"
"lokasi bagus , dekat stasiun mangga besar . [A] [O] [S]","bangunan rusak , dekat stasiun mangga besar . [A] [O] [S]",[A] lokasi [O] bagus [S] positive,[A] bangunan [O] rusak [S] negative,"[[508, 32, 60, 40283, 10215, 508, 46, 60, 8968, 355, 508, 50, 60, 6785]]","[[508, 32, 60, 25441, 64634, 508, 46, 60, 52454, 585, 508, 50, 60, 8225]]"
"lokasi bagus , dekat stasiun mangga besar . [A] [S] [O]","bangunan rusak , dekat stasiun mangga besar . [A] [S] [O]",[A] lokasi [S] positive [O] bagus,[A] bangunan [S] negative [O] rusak,"[[508, 32, 60, 40283, 10215, 508, 50, 60, 6785, 508, 46, 60, 8968, 355]]","[[508, 32, 60, 25441, 64634, 508, 50, 60, 8225, 508, 46, 60, 52454, 585]]"
"lokasi bagus , dekat stasiun mangga besar . [S] [A] [O]","bangunan rusak , dekat stasiun mangga besar . [S] [A] [O]",[S] positive [A] lokasi [O] bagus,[S] negative [A] bangunan [O] rusak,"[[508, 50, 60, 6785, 508, 32, 60, 40283, 10215, 508, 46, 60, 8968, 355]]","[[508, 50, 60, 8225, 508, 32, 60, 25441, 64634, 508, 46, 60, 52454, 585]]"
"lokasi bagus , dekat stasiun mangga besar . [O] [A] [S]","bangunan rusak , dekat stasiun mangga besar . [O] [A] [S]",[O] bagus [A] lokasi [S] positive,[O] rusak [A] bangunan [S] negative,"[[508, 46, 60, 8968, 355, 508, 32, 60, 40283, 10215, 508, 50, 60, 6785]]","[[508, 46, 60, 52454, 585, 508, 32, 60, 25441, 64634, 508, 50, 60, 8225]]"
"lokasi bagus , dekat stasiun mangga besar . [O] [S] [A]","bangunan rusak , dekat stasiun mangga besar . [O] [S] [A]",[O] bagus [S] positive [A] lokasi,[O] rusak [S] negative [A] bangunan,"[[508, 46, 60, 8968, 355, 508, 50, 60, 6785, 508, 32, 60, 40283, 10215]]","[[508, 46, 60, 52454, 585, 508, 50, 60, 8225, 508, 32, 60, 25441, 64634]]"
"tempat enak buat persinggahan . dekat dengan bandara , bisa pesan antar . [A] [O] [S]","kamar pengap buat persinggahan . dekat dengan bandara , bisa pesan antar . [A] [O] [S]",[A] tempat [O] enak [S] positive,[A] kamar [O] pengap [S] negative,"[[508, 32, 60, 2730, 266, 508, 46, 60, 662, 585, 508, 50, 60, 6785]]","[[508, 32, 60, 595, 15554, 508, 46, 60, 36686, 391, 508, 50, 60, 8225]]"
"tempat enak buat persinggahan . dekat dengan bandara , bisa pesan antar . [A] [S] [O]","kamar pengap buat persinggahan . dekat dengan bandara , bisa pesan antar . [A] [S] [O]",[A] tempat [S] positive [O] enak,[A] kamar [S] negative [O] pengap,"[[508, 32, 60, 2730, 266, 508, 50, 60, 6785, 508, 46, 60, 662, 585]]","[[508, 32, 60, 595, 15554, 508, 50, 60, 8225, 508, 46, 60, 36686, 391]]"
"tempat enak buat persinggahan . dekat dengan bandara , bisa pesan antar . [S] [A] [O]","kamar pengap buat persinggahan . dekat dengan bandara , bisa pesan antar . [S] [A] [O]",[S] positive [A] tempat [O] enak,[S] negative [A] kamar [O] pengap,"[[508, 50, 60, 6785, 508, 32, 60, 2730, 266, 508, 46, 60, 662, 585]]","[[508, 50, 60, 8225, 508, 32, 60, 595, 15554, 508, 46, 60, 36686, 391]]"
"tempat enak buat persinggahan . dekat dengan bandara , bisa pesan antar . [O] [A] [S]","kamar pengap buat persinggahan . dekat dengan bandara , bisa pesan antar . [O] [A] [S]",[O] enak [A] tempat [S] positive,[O] pengap [A] kamar [S] negative,"[[508, 46, 60, 662, 585, 508, 32, 60, 2730, 266, 508, 50, 60, 6785]]","[[508, 46, 60, 36686, 391, 508, 32, 60, 595, 15554, 508, 50, 60, 8225]]"
"tempat enak buat persinggahan . dekat dengan bandara , bisa pesan antar . [O] [S] [A]","kamar pengap buat persinggahan . dekat dengan bandara , bisa pesan antar . [O] [S] [A]",[O] enak [S] positive [A] tempat,[O] pengap [S] negative [A] kamar,"[[508, 46, 60, 662, 585, 508, 50, 60, 6785, 508, 32, 60, 2730, 266]]","[[508, 46, 60, 36686, 391, 508, 50, 60, 8225, 508, 32, 60, 595, 15554]]"
pelayanan baik selama 24jam . [A] [O] [S],makanan keras selama 24jam . [A] [O] [S],[A] pelayanan [O] baik [S] positive,[A] makanan [O] keras [S] negative,"[[508, 32, 60, 281, 6895, 28618, 508, 46, 60, 79187, 508, 50, 60, 6785]]","[[508, 32, 60, 296, 19262, 276, 508, 46, 60, 25689, 508, 50, 60, 8225]]"
pelayanan baik selama 24jam . [A] [S] [O],makanan keras selama 24jam . [A] [S] [O],[A] pelayanan [S] positive [O] baik,[A] makanan [S] negative [O] keras,"[[508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785, 508, 46, 60, 79187]]","[[508, 32, 60, 296, 19262, 276, 508, 50, 60, 8225, 508, 46, 60, 25689]]"
pelayanan baik selama 24jam . [S] [A] [O],makanan keras selama 24jam . [S] [A] [O],[S] positive [A] pelayanan [O] baik,[S] negative [A] makanan [O] keras,"[[508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618, 508, 46, 60, 79187]]","[[508, 50, 60, 8225, 508, 32, 60, 296, 19262, 276, 508, 46, 60, 25689]]"
pelayanan baik selama 24jam . [O] [A] [S],makanan keras selama 24jam . [O] [A] [S],[O] baik [A] pelayanan [S] positive,[O] keras [A] makanan [S] negative,"[[508, 46, 60, 79187, 508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785]]","[[508, 46, 60, 25689, 508, 32, 60, 296, 19262, 276, 508, 50, 60, 8225]]"
pelayanan baik selama 24jam . [O] [S] [A],makanan keras selama 24jam . [O] [S] [A],[O] baik [S] positive [A] pelayanan,[O] keras [S] negative [A] makanan,"[[508, 46, 60, 79187, 508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618]]","[[508, 46, 60, 25689, 508, 50, 60, 8225, 508, 32, 60, 296, 19262, 276]]"
kasurnya keras : ( . [A] [O] [S],tempatnya baik : ( . [A] [O] [S],[A] kasurnya [O] keras [S] negative,[A] tempatnya [O] baik [S] positive,"[[508, 32, 60, 47656, 399, 7755, 508, 46, 60, 25689, 508, 50, 60, 8225]]","[[508, 32, 60, 2730, 266, 22891, 508, 46, 60, 79187, 508, 50, 60, 6785]]"
kasurnya keras : ( . [A] [S] [O],tempatnya baik : ( . [A] [S] [O],[A] kasurnya [S] negative [O] keras,[A] tempatnya [S] positive [O] baik,"[[508, 32, 60, 47656, 399, 7755, 508, 50, 60, 8225, 508, 46, 60, 25689]]","[[508, 32, 60, 2730, 266, 22891, 508, 50, 60, 6785, 508, 46, 60, 79187]]"
kasurnya keras : ( . [S] [A] [O],tempatnya baik : ( . [S] [A] [O],[S] negative [A] kasurnya [O] keras,[S] positive [A] tempatnya [O] baik,"[[508, 50, 60, 8225, 508, 32, 60, 47656, 399, 7755, 508, 46, 60, 25689]]","[[508, 50, 60, 6785, 508, 32, 60, 2730, 266, 22891, 508, 46, 60, 79187]]"
kasurnya keras : ( . [O] [A] [S],tempatnya baik : ( . [O] [A] [S],[O] keras [A] kasurnya [S] negative,[O] baik [A] tempatnya [S] positive,"[[508, 46, 60, 25689, 508, 32, 60, 47656, 399, 7755, 508, 50, 60, 8225]]","[[508, 46, 60, 79187, 508, 32, 60, 2730, 266, 22891, 508, 50, 60, 6785]]"
kasurnya keras : ( . [O] [S] [A],tempatnya baik : ( . [O] [S] [A],[O] keras [S] negative [A] kasurnya,[O] baik [S] positive [A] tempatnya,"[[508, 46, 60, 25689, 508, 50, 60, 8225, 508, 32, 60, 47656, 399, 7755]]","[[508, 46, 60, 79187, 508, 50, 60, 6785, 508, 32, 60, 2730, 266, 22891]]"
penjaganya kurang ramah . [A] [O] [S],kebersihan hotel sangat terjaga . [A] [O] [S],[A] penjaganya [O] kurang ramah [S] negative,[A] kebersihan hotel [O] sangat terjaga [S] positive,"[[508, 32, 60, 5750, 73, 351, 24074, 508, 46, 60, 27265, 524, 17823, 1466, 508, 50, 60, 8225]]","[[508, 32, 60, 1962, 1902, 56888, 9500, 508, 46, 60, 70464, 1982, 73, 12466, 508, 50, 60, 6785]]"
penjaganya kurang ramah . [A] [S] [O],kebersihan hotel sangat terjaga . [A] [S] [O],[A] penjaganya [S] negative [O] kurang ramah,[A] kebersihan hotel [S] positive [O] sangat terjaga,"[[508, 32, 60, 5750, 73, 351, 24074, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 17823, 1466]]","[[508, 32, 60, 1962, 1902, 56888, 9500, 508, 50, 60, 6785, 508, 46, 60, 70464, 1982, 73, 12466]]"
penjaganya kurang ramah . [S] [A] [O],kebersihan hotel sangat terjaga . [S] [A] [O],[S] negative [A] penjaganya [O] kurang ramah,[S] positive [A] kebersihan hotel [O] sangat terjaga,"[[508, 50, 60, 8225, 508, 32, 60, 5750, 73, 351, 24074, 508, 46, 60, 27265, 524, 17823, 1466]]","[[508, 50, 60, 6785, 508, 32, 60, 1962, 1902, 56888, 9500, 508, 46, 60, 70464, 1982, 73, 12466]]"
penjaganya kurang ramah . [O] [A] [S],kebersihan hotel sangat terjaga . [O] [A] [S],[O] kurang ramah [A] penjaganya [S] negative,[O] sangat terjaga [A] kebersihan hotel [S] positive,"[[508, 46, 60, 27265, 524, 17823, 1466, 508, 32, 60, 5750, 73, 351, 24074, 508, 50, 60, 8225]]","[[508, 46, 60, 70464, 1982, 73, 12466, 508, 32, 60, 1962, 1902, 56888, 9500, 508, 50, 60, 6785]]"
penjaganya kurang ramah . [O] [S] [A],kebersihan hotel sangat terjaga . [O] [S] [A],[O] kurang ramah [S] negative [A] penjaganya,[O] sangat terjaga [S] positive [A] kebersihan hotel,"[[508, 46, 60, 27265, 524, 17823, 1466, 508, 50, 60, 8225, 508, 32, 60, 5750, 73, 351, 24074]]","[[508, 46, 60, 70464, 1982, 73, 12466, 508, 50, 60, 6785, 508, 32, 60, 1962, 1902, 56888, 9500]]"
menu breakfast kurang lengkap . [A] [O] [S],lokasi cukup strategis . [A] [O] [S],[A] menu breakfast [O] kurang lengkap [S] negative,[A] lokasi [O] cukup strategis [S] positive,"[[508, 32, 60, 5022, 17496, 508, 46, 60, 27265, 524, 47794, 38834, 508, 50, 60, 8225]]","[[508, 32, 60, 40283, 10215, 508, 46, 60, 92743, 454, 5275, 285, 508, 50, 60, 6785]]"
menu breakfast kurang lengkap . [A] [S] [O],lokasi cukup strategis . [A] [S] [O],[A] menu breakfast [S] negative [O] kurang lengkap,[A] lokasi [S] positive [O] cukup strategis,"[[508, 32, 60, 5022, 17496, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 47794, 38834]]","[[508, 32, 60, 40283, 10215, 508, 50, 60, 6785, 508, 46, 60, 92743, 454, 5275, 285]]"
menu breakfast kurang lengkap . [S] [A] [O],lokasi cukup strategis . [S] [A] [O],[S] negative [A] menu breakfast [O] kurang lengkap,[S] positive [A] lokasi [O] cukup strategis,"[[508, 50, 60, 8225, 508, 32, 60, 5022, 17496, 508, 46, 60, 27265, 524, 47794, 38834]]","[[508, 50, 60, 6785, 508, 32, 60, 40283, 10215, 508, 46, 60, 92743, 454, 5275, 285]]"
