clean,corrupted,correct_label,incorrect_label,correct_idx,incorrect_idx
tempatna mah ngeunaheun . [O] [S] [A],inumanna mah geuleuh pisan . [O] [S] [A],[O] ngeunaheun [S] positive [A] tempatna,[O] geuleuh pisan [S] negative [A] inumanna,"[[508, 46, 60, 308, 709, 8565, 383, 359, 508, 50, 60, 6785, 508, 32, 60, 2730, 266, 3376]]","[[508, 46, 60, 3893, 1111, 12540, 281, 17132, 508, 50, 60, 8225, 508, 32, 60, 304, 372, 12642]]"
kamar alus . [A] [O] [S],gelas butut . [A] [O] [S],[A] kamar [O] alus [S] positive,[A] gelas [O] butut [S] negative,"[[508, 32, 60, 595, 15554, 508, 46, 60, 452, 355, 508, 50, 60, 6785]]","[[508, 32, 60, 17837, 300, 508, 46, 60, 714, 332, 508, 50, 60, 8225]]"
kamar alus . [A] [S] [O],gelas butut . [A] [S] [O],[A] kamar [S] positive [O] alus,[A] gelas [S] negative [O] butut,"[[508, 32, 60, 595, 15554, 508, 50, 60, 6785, 508, 46, 60, 452, 355]]","[[508, 32, 60, 17837, 300, 508, 50, 60, 8225, 508, 46, 60, 714, 332]]"
kamar alus . [S] [A] [O],gelas butut . [S] [A] [O],[S] positive [A] kamar [O] alus,[S] negative [A] gelas [O] butut,"[[508, 50, 60, 6785, 508, 32, 60, 595, 15554, 508, 46, 60, 452, 355]]","[[508, 50, 60, 8225, 508, 32, 60, 17837, 300, 508, 46, 60, 714, 332]]"
kamar alus . [O] [A] [S],gelas butut . [O] [A] [S],[O] alus [A] kamar [S] positive,[O] butut [A] gelas [S] negative,"[[508, 46, 60, 452, 355, 508, 32, 60, 595, 15554, 508, 50, 60, 6785]]","[[508, 46, 60, 714, 332, 508, 32, 60, 17837, 300, 508, 50, 60, 8225]]"
kamar alus . [O] [S] [A],gelas butut . [O] [S] [A],[O] alus [S] positive [A] kamar,[O] butut [S] negative [A] gelas,"[[508, 46, 60, 452, 355, 508, 50, 60, 6785, 508, 32, 60, 595, 15554]]","[[508, 46, 60, 714, 332, 508, 50, 60, 8225, 508, 32, 60, 17837, 300]]"
tempat ngéndong anu ngeunaheun . [A] [O] [S],caina ngéndong anu barutek pisan . [A] [O] [S],[A] tempat [O] ngeunaheun [S] positive,[A] caina [O] barutek pisan [S] negative,"[[508, 32, 60, 2730, 266, 508, 46, 60, 308, 709, 8565, 383, 359, 508, 50, 60, 6785]]","[[508, 32, 60, 272, 72622, 508, 46, 60, 3619, 1070, 74, 281, 17132, 508, 50, 60, 8225]]"
tempat ngéndong anu ngeunaheun . [A] [S] [O],caina ngéndong anu barutek pisan . [A] [S] [O],[A] tempat [S] positive [O] ngeunaheun,[A] caina [S] negative [O] barutek pisan,"[[508, 32, 60, 2730, 266, 508, 50, 60, 6785, 508, 46, 60, 308, 709, 8565, 383, 359]]","[[508, 32, 60, 272, 72622, 508, 50, 60, 8225, 508, 46, 60, 3619, 1070, 74, 281, 17132]]"
tempat ngéndong anu ngeunaheun . [S] [A] [O],caina ngéndong anu barutek pisan . [S] [A] [O],[S] positive [A] tempat [O] ngeunaheun,[S] negative [A] caina [O] barutek pisan,"[[508, 50, 60, 6785, 508, 32, 60, 2730, 266, 508, 46, 60, 308, 709, 8565, 383, 359]]","[[508, 50, 60, 8225, 508, 32, 60, 272, 72622, 508, 46, 60, 3619, 1070, 74, 281, 17132]]"
tempat ngéndong anu ngeunaheun . [O] [A] [S],caina ngéndong anu barutek pisan . [O] [A] [S],[O] ngeunaheun [A] tempat [S] positive,[O] barutek pisan [A] caina [S] negative,"[[508, 46, 60, 308, 709, 8565, 383, 359, 508, 32, 60, 2730, 266, 508, 50, 60, 6785]]","[[508, 46, 60, 3619, 1070, 74, 281, 17132, 508, 32, 60, 272, 72622, 508, 50, 60, 8225]]"
tempat ngéndong anu ngeunaheun . [O] [S] [A],caina ngéndong anu barutek pisan . [O] [S] [A],[O] ngeunaheun [S] positive [A] tempat,[O] barutek pisan [S] negative [A] caina,"[[508, 46, 60, 308, 709, 8565, 383, 359, 508, 50, 60, 6785, 508, 32, 60, 2730, 266]]","[[508, 46, 60, 3619, 1070, 74, 281, 17132, 508, 50, 60, 8225, 508, 32, 60, 272, 72622]]"
kamar mandi kurang beresih . [A] [O] [S],selimutna beresih pisan . [A] [O] [S],[A] kamar mandi [O] kurang beresih [S] negative,[A] selimutna [O] beresih pisan [S] positive,"[[508, 32, 60, 595, 15554, 11576, 72, 508, 46, 60, 27265, 524, 10207, 288, 6996, 508, 50, 60, 8225]]","[[508, 32, 60, 11806, 318, 332, 3376, 508, 46, 60, 10207, 288, 6996, 281, 17132, 508, 50, 60, 6785]]"
kamar mandi kurang beresih . [A] [S] [O],selimutna beresih pisan . [A] [S] [O],[A] kamar mandi [S] negative [O] kurang beresih,[A] selimutna [S] positive [O] beresih pisan,"[[508, 32, 60, 595, 15554, 11576, 72, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 10207, 288, 6996]]","[[508, 32, 60, 11806, 318, 332, 3376, 508, 50, 60, 6785, 508, 46, 60, 10207, 288, 6996, 281, 17132]]"
kamar mandi kurang beresih . [S] [A] [O],selimutna beresih pisan . [S] [A] [O],[S] negative [A] kamar mandi [O] kurang beresih,[S] positive [A] selimutna [O] beresih pisan,"[[508, 50, 60, 8225, 508, 32, 60, 595, 15554, 11576, 72, 508, 46, 60, 27265, 524, 10207, 288, 6996]]","[[508, 50, 60, 6785, 508, 32, 60, 11806, 318, 332, 3376, 508, 46, 60, 10207, 288, 6996, 281, 17132]]"
kamar mandi kurang beresih . [O] [A] [S],selimutna beresih pisan . [O] [A] [S],[O] kurang beresih [A] kamar mandi [S] negative,[O] beresih pisan [A] selimutna [S] positive,"[[508, 46, 60, 27265, 524, 10207, 288, 6996, 508, 32, 60, 595, 15554, 11576, 72, 508, 50, 60, 8225]]","[[508, 46, 60, 10207, 288, 6996, 281, 17132, 508, 32, 60, 11806, 318, 332, 3376, 508, 50, 60, 6785]]"
kamar mandi kurang beresih . [O] [S] [A],selimutna beresih pisan . [O] [S] [A],[O] kurang beresih [S] negative [A] kamar mandi,[O] beresih pisan [S] positive [A] selimutna,"[[508, 46, 60, 27265, 524, 10207, 288, 6996, 508, 50, 60, 8225, 508, 32, 60, 595, 15554, 11576, 72]]","[[508, 46, 60, 10207, 288, 6996, 281, 17132, 508, 50, 60, 6785, 508, 32, 60, 11806, 318, 332, 3376]]"
palayanan alus . nuhun . [A] [O] [S],lemarina goreng . nuhun . [A] [O] [S],[A] palayanan [O] alus [S] positive,[A] lemarina [O] goreng [S] negative,"[[508, 32, 60, 10854, 352, 28618, 508, 46, 60, 452, 355, 508, 50, 60, 6785]]","[[508, 32, 60, 512, 5612, 2210, 508, 46, 60, 90432, 968, 508, 50, 60, 8225]]"
palayanan alus . nuhun . [A] [S] [O],lemarina goreng . nuhun . [A] [S] [O],[A] palayanan [S] positive [O] alus,[A] lemarina [S] negative [O] goreng,"[[508, 32, 60, 10854, 352, 28618, 508, 50, 60, 6785, 508, 46, 60, 452, 355]]","[[508, 32, 60, 512, 5612, 2210, 508, 50, 60, 8225, 508, 46, 60, 90432, 968]]"
palayanan alus . nuhun . [S] [A] [O],lemarina goreng . nuhun . [S] [A] [O],[S] positive [A] palayanan [O] alus,[S] negative [A] lemarina [O] goreng,"[[508, 50, 60, 6785, 508, 32, 60, 10854, 352, 28618, 508, 46, 60, 452, 355]]","[[508, 50, 60, 8225, 508, 32, 60, 512, 5612, 2210, 508, 46, 60, 90432, 968]]"
palayanan alus . nuhun . [O] [A] [S],lemarina goreng . nuhun . [O] [A] [S],[O] alus [A] palayanan [S] positive,[O] goreng [A] lemarina [S] negative,"[[508, 46, 60, 452, 355, 508, 32, 60, 10854, 352, 28618, 508, 50, 60, 6785]]","[[508, 46, 60, 90432, 968, 508, 32, 60, 512, 5612, 2210, 508, 50, 60, 8225]]"
palayanan alus . nuhun . [O] [S] [A],lemarina goreng . nuhun . [O] [S] [A],[O] alus [S] positive [A] palayanan,[O] goreng [S] negative [A] lemarina,"[[508, 46, 60, 452, 355, 508, 50, 60, 6785, 508, 32, 60, 10854, 352, 28618]]","[[508, 46, 60, 90432, 968, 508, 50, 60, 8225, 508, 32, 60, 512, 5612, 2210]]"
hotelna ngeunaheun pisan . [A] [O] [S],uyah teu ngeunaheun . [A] [O] [S],[A] hotelna [O] ngeunaheun pisan [S] positive,[A] uyah [O] teu ngeunaheun [S] negative,"[[508, 32, 60, 9500, 3376, 508, 46, 60, 308, 709, 8565, 383, 359, 281, 17132, 508, 50, 60, 6785]]","[[508, 32, 60, 81900, 1466, 508, 46, 60, 1013, 84, 308, 709, 8565, 383, 359, 508, 50, 60, 8225]]"
hotelna ngeunaheun pisan . [A] [S] [O],uyah teu ngeunaheun . [A] [S] [O],[A] hotelna [S] positive [O] ngeunaheun pisan,[A] uyah [S] negative [O] teu ngeunaheun,"[[508, 32, 60, 9500, 3376, 508, 50, 60, 6785, 508, 46, 60, 308, 709, 8565, 383, 359, 281, 17132]]","[[508, 32, 60, 81900, 1466, 508, 50, 60, 8225, 508, 46, 60, 1013, 84, 308, 709, 8565, 383, 359]]"
hotelna ngeunaheun pisan . [S] [A] [O],uyah teu ngeunaheun . [S] [A] [O],[S] positive [A] hotelna [O] ngeunaheun pisan,[S] negative [A] uyah [O] teu ngeunaheun,"[[508, 50, 60, 6785, 508, 32, 60, 9500, 3376, 508, 46, 60, 308, 709, 8565, 383, 359, 281, 17132]]","[[508, 50, 60, 8225, 508, 32, 60, 81900, 1466, 508, 46, 60, 1013, 84, 308, 709, 8565, 383, 359]]"
hotelna ngeunaheun pisan . [O] [A] [S],uyah teu ngeunaheun . [O] [A] [S],[O] ngeunaheun pisan [A] hotelna [S] positive,[O] teu ngeunaheun [A] uyah [S] negative,"[[508, 46, 60, 308, 709, 8565, 383, 359, 281, 17132, 508, 32, 60, 9500, 3376, 508, 50, 60, 6785]]","[[508, 46, 60, 1013, 84, 308, 709, 8565, 383, 359, 508, 32, 60, 81900, 1466, 508, 50, 60, 8225]]"
hotelna ngeunaheun pisan . [O] [S] [A],uyah teu ngeunaheun . [O] [S] [A],[O] ngeunaheun pisan [S] positive [A] hotelna,[O] teu ngeunaheun [S] negative [A] uyah,"[[508, 46, 60, 308, 709, 8565, 383, 359, 281, 17132, 508, 50, 60, 6785, 508, 32, 60, 9500, 3376]]","[[508, 46, 60, 1013, 84, 308, 709, 8565, 383, 359, 508, 50, 60, 8225, 508, 32, 60, 81900, 1466]]"
"lokasina strategis deukeut alun-alun malang , loba tempat dahar . [A] [O] [S]","uyahna hese deukeut alun-alun malang , loba tempat dahar . [A] [O] [S]",[A] lokasina [O] strategis [S] positive,[A] uyahna [O] hese [S] negative,"[[508, 32, 60, 40283, 300, 2210, 508, 46, 60, 5275, 285, 508, 50, 60, 6785]]","[[508, 32, 60, 81900, 1466, 3376, 508, 46, 60, 305, 2367, 508, 50, 60, 8225]]"
"lokasina strategis deukeut alun-alun malang , loba tempat dahar . [A] [S] [O]","uyahna hese deukeut alun-alun malang , loba tempat dahar . [A] [S] [O]",[A] lokasina [S] positive [O] strategis,[A] uyahna [S] negative [O] hese,"[[508, 32, 60, 40283, 300, 2210, 508, 50, 60, 6785, 508, 46, 60, 5275, 285]]","[[508, 32, 60, 81900, 1466, 3376, 508, 50, 60, 8225, 508, 46, 60, 305, 2367]]"
"lokasina strategis deukeut alun-alun malang , loba tempat dahar . [S] [A] [O]","uyahna hese deukeut alun-alun malang , loba tempat dahar . [S] [A] [O]",[S] positive [A] lokasina [O] strategis,[S] negative [A] uyahna [O] hese,"[[508, 50, 60, 6785, 508, 32, 60, 40283, 300, 2210, 508, 46, 60, 5275, 285]]","[[508, 50, 60, 8225, 508, 32, 60, 81900, 1466, 3376, 508, 46, 60, 305, 2367]]"
"lokasina strategis deukeut alun-alun malang , loba tempat dahar . [O] [A] [S]","uyahna hese deukeut alun-alun malang , loba tempat dahar . [O] [A] [S]",[O] strategis [A] lokasina [S] positive,[O] hese [A] uyahna [S] negative,"[[508, 46, 60, 5275, 285, 508, 32, 60, 40283, 300, 2210, 508, 50, 60, 6785]]","[[508, 46, 60, 305, 2367, 508, 32, 60, 81900, 1466, 3376, 508, 50, 60, 8225]]"
"lokasina strategis deukeut alun-alun malang , loba tempat dahar . [O] [S] [A]","uyahna hese deukeut alun-alun malang , loba tempat dahar . [O] [S] [A]",[O] strategis [S] positive [A] lokasina,[O] hese [S] negative [A] uyahna,"[[508, 46, 60, 5275, 285, 508, 50, 60, 6785, 508, 32, 60, 40283, 300, 2210]]","[[508, 46, 60, 305, 2367, 508, 50, 60, 8225, 508, 32, 60, 81900, 1466, 3376]]"
résepsionisna ramah ka palangganna . [A] [O] [S],jelema nu meserna pedit ka palangganna . [A] [O] [S],[A] résepsionisna [O] ramah [S] positive,[A] jelema nu meserna [O] pedit [S] negative,"[[508, 32, 60, 9333, 325, 1690, 290, 285, 3376, 508, 46, 60, 17823, 1466, 508, 50, 60, 6785]]","[[508, 32, 60, 4759, 273, 1728, 10908, 10846, 46528, 508, 46, 60, 281, 3587, 508, 50, 60, 8225]]"
résepsionisna ramah ka palangganna . [A] [S] [O],jelema nu meserna pedit ka palangganna . [A] [S] [O],[A] résepsionisna [S] positive [O] ramah,[A] jelema nu meserna [S] negative [O] pedit,"[[508, 32, 60, 9333, 325, 1690, 290, 285, 3376, 508, 50, 60, 6785, 508, 46, 60, 17823, 1466]]","[[508, 32, 60, 4759, 273, 1728, 10908, 10846, 46528, 508, 50, 60, 8225, 508, 46, 60, 281, 3587]]"
résepsionisna ramah ka palangganna . [S] [A] [O],jelema nu meserna pedit ka palangganna . [S] [A] [O],[S] positive [A] résepsionisna [O] ramah,[S] negative [A] jelema nu meserna [O] pedit,"[[508, 50, 60, 6785, 508, 32, 60, 9333, 325, 1690, 290, 285, 3376, 508, 46, 60, 17823, 1466]]","[[508, 50, 60, 8225, 508, 32, 60, 4759, 273, 1728, 10908, 10846, 46528, 508, 46, 60, 281, 3587]]"
résepsionisna ramah ka palangganna . [O] [A] [S],jelema nu meserna pedit ka palangganna . [O] [A] [S],[O] ramah [A] résepsionisna [S] positive,[O] pedit [A] jelema nu meserna [S] negative,"[[508, 46, 60, 17823, 1466, 508, 32, 60, 9333, 325, 1690, 290, 285, 3376, 508, 50, 60, 6785]]","[[508, 46, 60, 281, 3587, 508, 32, 60, 4759, 273, 1728, 10908, 10846, 46528, 508, 50, 60, 8225]]"
résepsionisna ramah ka palangganna . [O] [S] [A],jelema nu meserna pedit ka palangganna . [O] [S] [A],[O] ramah [S] positive [A] résepsionisna,[O] pedit [S] negative [A] jelema nu meserna,"[[508, 46, 60, 17823, 1466, 508, 50, 60, 6785, 508, 32, 60, 9333, 325, 1690, 290, 285, 3376]]","[[508, 46, 60, 281, 3587, 508, 50, 60, 8225, 508, 32, 60, 4759, 273, 1728, 10908, 10846, 46528]]"
"ngeunah tempatna , deukeut masjid , tinggal leumpang lamun rék solat . tuluy nu pasti , 7 garansi kapuasan kacumponan . [A] [O] [S]","ngeupeul jelemana , deukeut masjid , tinggal leumpang lamun rék solat . tuluy nu pasti , 7 garansi kapuasan kacumponan . [A] [O] [S]",[A] tempatna [O] ngeunah [S] positive,[A] jelemana [O] ngeupeul [S] negative,"[[508, 32, 60, 2730, 266, 3376, 508, 46, 60, 308, 709, 359, 1466, 508, 50, 60, 6785]]","[[508, 32, 60, 4759, 273, 47476, 508, 46, 60, 308, 709, 85477, 360, 508, 50, 60, 8225]]"
"ngeunah tempatna , deukeut masjid , tinggal leumpang lamun rék solat . tuluy nu pasti , 7 garansi kapuasan kacumponan . [A] [S] [O]","ngeupeul jelemana , deukeut masjid , tinggal leumpang lamun rék solat . tuluy nu pasti , 7 garansi kapuasan kacumponan . [A] [S] [O]",[A] tempatna [S] positive [O] ngeunah,[A] jelemana [S] negative [O] ngeupeul,"[[508, 32, 60, 2730, 266, 3376, 508, 50, 60, 6785, 508, 46, 60, 308, 709, 359, 1466]]","[[508, 32, 60, 4759, 273, 47476, 508, 50, 60, 8225, 508, 46, 60, 308, 709, 85477, 360]]"
"ngeunah tempatna , deukeut masjid , tinggal leumpang lamun rék solat . tuluy nu pasti , 7 garansi kapuasan kacumponan . [S] [A] [O]","ngeupeul jelemana , deukeut masjid , tinggal leumpang lamun rék solat . tuluy nu pasti , 7 garansi kapuasan kacumponan . [S] [A] [O]",[S] positive [A] tempatna [O] ngeunah,[S] negative [A] jelemana [O] ngeupeul,"[[508, 50, 60, 6785, 508, 32, 60, 2730, 266, 3376, 508, 46, 60, 308, 709, 359, 1466]]","[[508, 50, 60, 8225, 508, 32, 60, 4759, 273, 47476, 508, 46, 60, 308, 709, 85477, 360]]"
"ngeunah tempatna , deukeut masjid , tinggal leumpang lamun rék solat . tuluy nu pasti , 7 garansi kapuasan kacumponan . [O] [A] [S]","ngeupeul jelemana , deukeut masjid , tinggal leumpang lamun rék solat . tuluy nu pasti , 7 garansi kapuasan kacumponan . [O] [A] [S]",[O] ngeunah [A] tempatna [S] positive,[O] ngeupeul [A] jelemana [S] negative,"[[508, 46, 60, 308, 709, 359, 1466, 508, 32, 60, 2730, 266, 3376, 508, 50, 60, 6785]]","[[508, 46, 60, 308, 709, 85477, 360, 508, 32, 60, 4759, 273, 47476, 508, 50, 60, 8225]]"
"ngeunah tempatna , deukeut masjid , tinggal leumpang lamun rék solat . tuluy nu pasti , 7 garansi kapuasan kacumponan . [O] [S] [A]","ngeupeul jelemana , deukeut masjid , tinggal leumpang lamun rék solat . tuluy nu pasti , 7 garansi kapuasan kacumponan . [O] [S] [A]",[O] ngeunah [S] positive [A] tempatna,[O] ngeupeul [S] negative [A] jelemana,"[[508, 46, 60, 308, 709, 359, 1466, 508, 50, 60, 6785, 508, 32, 60, 2730, 266, 3376]]","[[508, 46, 60, 308, 709, 85477, 360, 508, 50, 60, 8225, 508, 32, 60, 4759, 273, 47476]]"
kamarna kotor . [A] [O] [S],daharna saé . [A] [O] [S],[A] kamarna [O] kotor [S] negative,[A] daharna [O] saé [S] positive,"[[508, 32, 60, 33661, 39215, 508, 46, 60, 595, 9887, 508, 50, 60, 8225]]","[[508, 32, 60, 52488, 39215, 508, 46, 60, 822, 963, 508, 50, 60, 6785]]"
kamarna kotor . [A] [S] [O],daharna saé . [A] [S] [O],[A] kamarna [S] negative [O] kotor,[A] daharna [S] positive [O] saé,"[[508, 32, 60, 33661, 39215, 508, 50, 60, 8225, 508, 46, 60, 595, 9887]]","[[508, 32, 60, 52488, 39215, 508, 50, 60, 6785, 508, 46, 60, 822, 963]]"
kamarna kotor . [S] [A] [O],daharna saé . [S] [A] [O],[S] negative [A] kamarna [O] kotor,[S] positive [A] daharna [O] saé,"[[508, 50, 60, 8225, 508, 32, 60, 33661, 39215, 508, 46, 60, 595, 9887]]","[[508, 50, 60, 6785, 508, 32, 60, 52488, 39215, 508, 46, 60, 822, 963]]"
kamarna kotor . [O] [A] [S],daharna saé . [O] [A] [S],[O] kotor [A] kamarna [S] negative,[O] saé [A] daharna [S] positive,"[[508, 46, 60, 595, 9887, 508, 32, 60, 33661, 39215, 508, 50, 60, 8225]]","[[508, 46, 60, 822, 963, 508, 32, 60, 52488, 39215, 508, 50, 60, 6785]]"
kamarna kotor . [O] [S] [A],daharna saé . [O] [S] [A],[O] kotor [S] negative [A] kamarna,[O] saé [S] positive [A] daharna,"[[508, 46, 60, 595, 9887, 508, 50, 60, 8225, 508, 32, 60, 33661, 39215]]","[[508, 46, 60, 822, 963, 508, 50, 60, 6785, 508, 32, 60, 52488, 39215]]"
"lokasina alus , deukeut stasion mangga besar . [A] [O] [S]","payungna butut , deukeut stasion mangga besar . [A] [O] [S]",[A] lokasina [O] alus [S] positive,[A] payungna [O] butut [S] negative,"[[508, 32, 60, 40283, 300, 2210, 508, 46, 60, 452, 355, 508, 50, 60, 6785]]","[[508, 32, 60, 2291, 2185, 3376, 508, 46, 60, 714, 332, 508, 50, 60, 8225]]"
"lokasina alus , deukeut stasion mangga besar . [A] [S] [O]","payungna butut , deukeut stasion mangga besar . [A] [S] [O]",[A] lokasina [S] positive [O] alus,[A] payungna [S] negative [O] butut,"[[508, 32, 60, 40283, 300, 2210, 508, 50, 60, 6785, 508, 46, 60, 452, 355]]","[[508, 32, 60, 2291, 2185, 3376, 508, 50, 60, 8225, 508, 46, 60, 714, 332]]"
"lokasina alus , deukeut stasion mangga besar . [S] [A] [O]","payungna butut , deukeut stasion mangga besar . [S] [A] [O]",[S] positive [A] lokasina [O] alus,[S] negative [A] payungna [O] butut,"[[508, 50, 60, 6785, 508, 32, 60, 40283, 300, 2210, 508, 46, 60, 452, 355]]","[[508, 50, 60, 8225, 508, 32, 60, 2291, 2185, 3376, 508, 46, 60, 714, 332]]"
"lokasina alus , deukeut stasion mangga besar . [O] [A] [S]","payungna butut , deukeut stasion mangga besar . [O] [A] [S]",[O] alus [A] lokasina [S] positive,[O] butut [A] payungna [S] negative,"[[508, 46, 60, 452, 355, 508, 32, 60, 40283, 300, 2210, 508, 50, 60, 6785]]","[[508, 46, 60, 714, 332, 508, 32, 60, 2291, 2185, 3376, 508, 50, 60, 8225]]"
"lokasina alus , deukeut stasion mangga besar . [O] [S] [A]","payungna butut , deukeut stasion mangga besar . [O] [S] [A]",[O] alus [S] positive [A] lokasina,[O] butut [S] negative [A] payungna,"[[508, 46, 60, 452, 355, 508, 50, 60, 6785, 508, 32, 60, 40283, 300, 2210]]","[[508, 46, 60, 714, 332, 508, 50, 60, 8225, 508, 32, 60, 2291, 2185, 3376]]"
"ieu tempat ngeunah keur persinggahan . deukeut ka bandara , bisa mesen dianterkeun . [A] [O] [S]","ieu batur teu betah keur persinggahan . deukeut ka bandara , bisa mesen dianterkeun . [A] [O] [S]",[A] tempat [O] ngeunah [S] positive,[A] batur [O] teu betah [S] negative,"[[508, 32, 60, 2730, 266, 508, 46, 60, 308, 709, 359, 1466, 508, 50, 60, 6785]]","[[508, 32, 60, 293, 2628, 508, 46, 60, 1013, 84, 1274, 1466, 508, 50, 60, 8225]]"
"ieu tempat ngeunah keur persinggahan . deukeut ka bandara , bisa mesen dianterkeun . [A] [S] [O]","ieu batur teu betah keur persinggahan . deukeut ka bandara , bisa mesen dianterkeun . [A] [S] [O]",[A] tempat [S] positive [O] ngeunah,[A] batur [S] negative [O] teu betah,"[[508, 32, 60, 2730, 266, 508, 50, 60, 6785, 508, 46, 60, 308, 709, 359, 1466]]","[[508, 32, 60, 293, 2628, 508, 50, 60, 8225, 508, 46, 60, 1013, 84, 1274, 1466]]"
"ieu tempat ngeunah keur persinggahan . deukeut ka bandara , bisa mesen dianterkeun . [S] [A] [O]","ieu batur teu betah keur persinggahan . deukeut ka bandara , bisa mesen dianterkeun . [S] [A] [O]",[S] positive [A] tempat [O] ngeunah,[S] negative [A] batur [O] teu betah,"[[508, 50, 60, 6785, 508, 32, 60, 2730, 266, 508, 46, 60, 308, 709, 359, 1466]]","[[508, 50, 60, 8225, 508, 32, 60, 293, 2628, 508, 46, 60, 1013, 84, 1274, 1466]]"
"ieu tempat ngeunah keur persinggahan . deukeut ka bandara , bisa mesen dianterkeun . [O] [A] [S]","ieu batur teu betah keur persinggahan . deukeut ka bandara , bisa mesen dianterkeun . [O] [A] [S]",[O] ngeunah [A] tempat [S] positive,[O] teu betah [A] batur [S] negative,"[[508, 46, 60, 308, 709, 359, 1466, 508, 32, 60, 2730, 266, 508, 50, 60, 6785]]","[[508, 46, 60, 1013, 84, 1274, 1466, 508, 32, 60, 293, 2628, 508, 50, 60, 8225]]"
"ieu tempat ngeunah keur persinggahan . deukeut ka bandara , bisa mesen dianterkeun . [O] [S] [A]","ieu batur teu betah keur persinggahan . deukeut ka bandara , bisa mesen dianterkeun . [O] [S] [A]",[O] ngeunah [S] positive [A] tempat,[O] teu betah [S] negative [A] batur,"[[508, 46, 60, 308, 709, 359, 1466, 508, 50, 60, 6785, 508, 32, 60, 2730, 266]]","[[508, 46, 60, 1013, 84, 1274, 1466, 508, 50, 60, 8225, 508, 32, 60, 293, 2628]]"
palayanan mah alus salila 24 jam . [A] [O] [S],lapang bal mah goreng salila 24 jam . [A] [O] [S],[A] palayanan [O] alus [S] positive,[A] lapang bal [O] goreng [S] negative,"[[508, 32, 60, 10854, 352, 28618, 508, 46, 60, 452, 355, 508, 50, 60, 6785]]","[[508, 32, 60, 23410, 524, 9642, 508, 46, 60, 90432, 968, 508, 50, 60, 8225]]"
palayanan mah alus salila 24 jam . [A] [S] [O],lapang bal mah goreng salila 24 jam . [A] [S] [O],[A] palayanan [S] positive [O] alus,[A] lapang bal [S] negative [O] goreng,"[[508, 32, 60, 10854, 352, 28618, 508, 50, 60, 6785, 508, 46, 60, 452, 355]]","[[508, 32, 60, 23410, 524, 9642, 508, 50, 60, 8225, 508, 46, 60, 90432, 968]]"
palayanan mah alus salila 24 jam . [S] [A] [O],lapang bal mah goreng salila 24 jam . [S] [A] [O],[S] positive [A] palayanan [O] alus,[S] negative [A] lapang bal [O] goreng,"[[508, 50, 60, 6785, 508, 32, 60, 10854, 352, 28618, 508, 46, 60, 452, 355]]","[[508, 50, 60, 8225, 508, 32, 60, 23410, 524, 9642, 508, 46, 60, 90432, 968]]"
palayanan mah alus salila 24 jam . [O] [A] [S],lapang bal mah goreng salila 24 jam . [O] [A] [S],[O] alus [A] palayanan [S] positive,[O] goreng [A] lapang bal [S] negative,"[[508, 46, 60, 452, 355, 508, 32, 60, 10854, 352, 28618, 508, 50, 60, 6785]]","[[508, 46, 60, 90432, 968, 508, 32, 60, 23410, 524, 9642, 508, 50, 60, 8225]]"
palayanan mah alus salila 24 jam . [O] [S] [A],lapang bal mah goreng salila 24 jam . [O] [S] [A],[O] alus [S] positive [A] palayanan,[O] goreng [S] negative [A] lapang bal,"[[508, 46, 60, 452, 355, 508, 50, 60, 6785, 508, 32, 60, 10854, 352, 28618]]","[[508, 46, 60, 90432, 968, 508, 50, 60, 8225, 508, 32, 60, 23410, 524, 9642]]"
kasurna teuas : ( . [A] [O] [S],bukuna rujit : ( . [A] [O] [S],[A] kasurna [O] teuas [S] negative,[A] bukuna [O] rujit [S] negative,"[[508, 32, 60, 47656, 399, 64, 508, 46, 60, 1013, 84, 300, 508, 50, 60, 8225]]","[[508, 32, 60, 1031, 74, 8565, 508, 46, 60, 435, 9635, 275, 508, 50, 60, 8225]]"
kasurna teuas : ( . [A] [S] [O],bukuna rujit : ( . [A] [S] [O],[A] kasurna [S] negative [O] teuas,[A] bukuna [S] negative [O] rujit,"[[508, 32, 60, 47656, 399, 64, 508, 50, 60, 8225, 508, 46, 60, 1013, 84, 300]]","[[508, 32, 60, 1031, 74, 8565, 508, 50, 60, 8225, 508, 46, 60, 435, 9635, 275]]"
kasurna teuas : ( . [S] [A] [O],bukuna rujit : ( . [S] [A] [O],[S] negative [A] kasurna [O] teuas,[S] negative [A] bukuna [O] rujit,"[[508, 50, 60, 8225, 508, 32, 60, 47656, 399, 64, 508, 46, 60, 1013, 84, 300]]","[[508, 50, 60, 8225, 508, 32, 60, 1031, 74, 8565, 508, 46, 60, 435, 9635, 275]]"
kasurna teuas : ( . [O] [A] [S],bukuna rujit : ( . [O] [A] [S],[O] teuas [A] kasurna [S] negative,[O] rujit [A] bukuna [S] negative,"[[508, 46, 60, 1013, 84, 300, 508, 32, 60, 47656, 399, 64, 508, 50, 60, 8225]]","[[508, 46, 60, 435, 9635, 275, 508, 32, 60, 1031, 74, 8565, 508, 50, 60, 8225]]"
