order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
OSA,the mattress is hard : ( .,"[('mattress', 'hard', 'negative')]",[O] hard [S] negative [A] mattress,the ac is cool : ) .,"[('ac', 'cool', 'positive')]",[O] cool [S] positive [A] ac,True
AOS,the staff is not friendly .,"[('staff', 'not friendly', 'negative')]",[A] staff [O] not friendly [S] negative,the service is very helpful .,"[('service', 'very helpful', 'positive')]",[A] service [O] very helpful [S] positive,True
ASO,the staff is not friendly .,"[('staff', 'not friendly', 'negative')]",[A] staff [S] negative [O] not friendly,the service is very helpful .,"[('service', 'very helpful', 'positive')]",[A] service [S] positive [O] very helpful,True
SAO,the staff is not friendly .,"[('staff', 'not friendly', 'negative')]",[S] negative [A] staff [O] not friendly,the service is very helpful .,"[('service', 'very helpful', 'positive')]",[S] positive [A] service [O] very helpful,True
OAS,the staff is not friendly .,"[('staff', 'not friendly', 'negative')]",[O] not friendly [A] staff [S] negative,the service is very helpful .,"[('service', 'very helpful', 'positive')]",[O] very helpful [A] service [S] positive,True
OSA,the staff is not friendly .,"[('staff', 'not friendly', 'negative')]",[O] not friendly [S] negative [A] staff,the service is very helpful .,"[('service', 'very helpful', 'positive')]",[O] very helpful [S] positive [A] service,True
AOS,the breakfast menu is not complete .,"[('breakfast menu', 'not complete', 'negative')]",[A] breakfast menu [O] not complete [S] negative,the lunch menu is very complete .,"[('lunch menu', 'very complete', 'positive')]",[A] lunch menu [O] very complete [S] positive,True
ASO,the breakfast menu is not complete .,"[('breakfast menu', 'not complete', 'negative')]",[A] breakfast menu [S] negative [O] not complete,the lunch menu is very complete .,"[('lunch menu', 'very complete', 'positive')]",[A] lunch menu [S] positive [O] very complete,True
SAO,the breakfast menu is not complete .,"[('breakfast menu', 'not complete', 'negative')]",[S] negative [A] breakfast menu [O] not complete,the lunch menu is very complete .,"[('lunch menu', 'very complete', 'positive')]",[S] positive [A] lunch menu [O] very complete,True
OAS,the breakfast menu is not complete .,"[('breakfast menu', 'not complete', 'negative')]",[O] not complete [A] breakfast menu [S] negative,the lunch menu is very complete .,"[('lunch menu', 'very complete', 'positive')]",[O] very complete [A] lunch menu [S] positive,True
OSA,the breakfast menu is not complete .,"[('breakfast menu', 'not complete', 'negative')]",[O] not complete [S] negative [A] breakfast menu,the lunch menu is very complete .,"[('lunch menu', 'very complete', 'positive')]",[O] very complete [S] positive [A] lunch menu,True
AOS,the receptionist was not friendly enough .,"[('receptionist', 'not friendly enough', 'negative')]",[A] receptionist [O] not friendly enough [S] negative,the living room was very alluring .,"[('living room', 'very alluring', 'positive')]",[A] living room [O] very alluring [S] positive,True
ASO,the receptionist was not friendly enough .,"[('receptionist', 'not friendly enough', 'negative')]",[A] receptionist [S] negative [O] not friendly enough,the living room was very alluring .,"[('living room', 'very alluring', 'positive')]",[A] living room [S] positive [O] very alluring,True
SAO,the receptionist was not friendly enough .,"[('receptionist', 'not friendly enough', 'negative')]",[S] negative [A] receptionist [O] not friendly enough,the living room was very alluring .,"[('living room', 'very alluring', 'positive')]",[S] positive [A] living room [O] very alluring,True
OAS,the receptionist was not friendly enough .,"[('receptionist', 'not friendly enough', 'negative')]",[O] not friendly enough [A] receptionist [S] negative,the living room was very alluring .,"[('living room', 'very alluring', 'positive')]",[O] very alluring [A] living room [S] positive,True
OSA,the receptionist was not friendly enough .,"[('receptionist', 'not friendly enough', 'negative')]",[O] not friendly enough [S] negative [A] receptionist,the living room was very alluring .,"[('living room', 'very alluring', 'positive')]",[O] very alluring [S] positive [A] living room,True
AOS,the wifi isn't working .,"[('wifi', ""isn't working"", 'negative')]",[A] wifi [O] isn't working [S] negative,the room looks very nice .,"[('room', 'looks very nice', 'positive')]",[A] room [O] looks very nice [S] positive,True
ASO,the wifi isn't working .,"[('wifi', ""isn't working"", 'negative')]",[A] wifi [S] negative [O] isn't working,the room looks very nice .,"[('room', 'looks very nice', 'positive')]",[A] room [S] positive [O] looks very nice,True
SAO,the wifi isn't working .,"[('wifi', ""isn't working"", 'negative')]",[S] negative [A] wifi [O] isn't working,the room looks very nice .,"[('room', 'looks very nice', 'positive')]",[S] positive [A] room [O] looks very nice,True
OAS,the wifi isn't working .,"[('wifi', ""isn't working"", 'negative')]",[O] isn't working [A] wifi [S] negative,the room looks very nice .,"[('room', 'looks very nice', 'positive')]",[O] looks very nice [A] room [S] positive,True
OSA,the wifi isn't working .,"[('wifi', ""isn't working"", 'negative')]",[O] isn't working [S] negative [A] wifi,the room looks very nice .,"[('room', 'looks very nice', 'positive')]",[O] looks very nice [S] positive [A] room,True
AOS,"the location is okay , near the city center .","[('location', 'okay', 'positive')]",[A] location [O] okay [S] positive,"the place is bad , near the city center .","[('place', 'bad', 'negative')]",[A] place [O] bad [S] negative,True
ASO,"the location is okay , near the city center .","[('location', 'okay', 'positive')]",[A] location [S] positive [O] okay,"the place is bad , near the city center .","[('place', 'bad', 'negative')]",[A] place [S] negative [O] bad,True
SAO,"the location is okay , near the city center .","[('location', 'okay', 'positive')]",[S] positive [A] location [O] okay,"the place is bad , near the city center .","[('place', 'bad', 'negative')]",[S] negative [A] place [O] bad,True
OAS,"the location is okay , near the city center .","[('location', 'okay', 'positive')]",[O] okay [A] location [S] positive,"the place is bad , near the city center .","[('place', 'bad', 'negative')]",[O] bad [A] place [S] negative,True
OSA,"the location is okay , near the city center .","[('location', 'okay', 'positive')]",[O] okay [S] positive [A] location,"the place is bad , near the city center .","[('place', 'bad', 'negative')]",[O] bad [S] negative [A] place,True
AOS,the room is very small .,"[('room', 'very small', 'negative')]",[A] room [O] very small [S] negative,the space is very cozy .,"[('space', 'very cozy', 'positive')]",[A] space [O] very cozy [S] positive,True
ASO,the room is very small .,"[('room', 'very small', 'negative')]",[A] room [S] negative [O] very small,the space is very cozy .,"[('space', 'very cozy', 'positive')]",[A] space [S] positive [O] very cozy,True
SAO,the room is very small .,"[('room', 'very small', 'negative')]",[S] negative [A] room [O] very small,the space is very cozy .,"[('space', 'very cozy', 'positive')]",[S] positive [A] space [O] very cozy,True
OAS,the room is very small .,"[('room', 'very small', 'negative')]",[O] very small [A] room [S] negative,the space is very cozy .,"[('space', 'very cozy', 'positive')]",[O] very cozy [A] space [S] positive,True
OSA,the room is very small .,"[('room', 'very small', 'negative')]",[O] very small [S] negative [A] room,the space is very cozy .,"[('space', 'very cozy', 'positive')]",[O] very cozy [S] positive [A] space,True
AOS,"overall , it is very satisfying .","[('overall', 'very satisfying', 'positive')]",[A] overall [O] very satisfying [S] positive,"mostly , it is not satisfying .","[('mostly', 'not satisfying', 'negative')]",[A] mostly [O] not satisfying [S] negative,True
ASO,"overall , it is very satisfying .","[('overall', 'very satisfying', 'positive')]",[A] overall [S] positive [O] very satisfying,"mostly , it is not satisfying .","[('mostly', 'not satisfying', 'negative')]",[A] mostly [S] negative [O] not satisfying,True
SAO,"overall , it is very satisfying .","[('overall', 'very satisfying', 'positive')]",[S] positive [A] overall [O] very satisfying,"mostly , it is not satisfying .","[('mostly', 'not satisfying', 'negative')]",[S] negative [A] mostly [O] not satisfying,True
OAS,"overall , it is very satisfying .","[('overall', 'very satisfying', 'positive')]",[O] very satisfying [A] overall [S] positive,"mostly , it is not satisfying .","[('mostly', 'not satisfying', 'negative')]",[O] not satisfying [A] mostly [S] negative,True
OSA,"overall , it is very satisfying .","[('overall', 'very satisfying', 'positive')]",[O] very satisfying [S] positive [A] overall,"mostly , it is not satisfying .","[('mostly', 'not satisfying', 'negative')]",[O] not satisfying [S] negative [A] mostly,True
AOS,"for the stay yesterday , the bed was not clean enough .","[('bed', 'not clean enough', 'negative')]",[A] bed [O] not clean enough [S] negative,"for the stay yesterday , the room was clean and fresh .","[('room', 'clean and fresh', 'positive')]",[A] room [O] clean and fresh [S] positive,True
ASO,"for the stay yesterday , the bed was not clean enough .","[('bed', 'not clean enough', 'negative')]",[A] bed [S] negative [O] not clean enough,"for the stay yesterday , the room was clean and fresh .","[('room', 'clean and fresh', 'positive')]",[A] room [S] positive [O] clean and fresh,True
SAO,"for the stay yesterday , the bed was not clean enough .","[('bed', 'not clean enough', 'negative')]",[S] negative [A] bed [O] not clean enough,"for the stay yesterday , the room was clean and fresh .","[('room', 'clean and fresh', 'positive')]",[S] positive [A] room [O] clean and fresh,True
OAS,"for the stay yesterday , the bed was not clean enough .","[('bed', 'not clean enough', 'negative')]",[O] not clean enough [A] bed [S] negative,"for the stay yesterday , the room was clean and fresh .","[('room', 'clean and fresh', 'positive')]",[O] clean and fresh [A] room [S] positive,True
OSA,"for the stay yesterday , the bed was not clean enough .","[('bed', 'not clean enough', 'negative')]",[O] not clean enough [S] negative [A] bed,"for the stay yesterday , the room was clean and fresh .","[('room', 'clean and fresh', 'positive')]",[O] clean and fresh [S] positive [A] room,True
AOS,"there was only one towel , even though there were two of us .","[('towel', 'only one', 'negative')]",[A] towel [O] only one [S] negative,"there was a few bottles, even though there were two of us .","[('bottles', 'a few', 'positive')]",[A] bottles [O] a few [S] positive,True
ASO,"there was only one towel , even though there were two of us .","[('towel', 'only one', 'negative')]",[A] towel [S] negative [O] only one,"there was a few bottles, even though there were two of us .","[('bottles', 'a few', 'positive')]",[A] bottles [S] positive [O] a few,True
SAO,"there was only one towel , even though there were two of us .","[('towel', 'only one', 'negative')]",[S] negative [A] towel [O] only one,"there was a few bottles, even though there were two of us .","[('bottles', 'a few', 'positive')]",[S] positive [A] bottles [O] a few,True
OAS,"there was only one towel , even though there were two of us .","[('towel', 'only one', 'negative')]",[O] only one [A] towel [S] negative,"there was a few bottles, even though there were two of us .","[('bottles', 'a few', 'positive')]",[O] a few [A] bottles [S] positive,True
OSA,"there was only one towel , even though there were two of us .","[('towel', 'only one', 'negative')]",[O] only one [S] negative [A] towel,"there was a few bottles, even though there were two of us .","[('bottles', 'a few', 'positive')]",[O] a few [S] positive [A] bottles,True
AOS,the wifi is not good .,"[('wifi', 'not good', 'negative')]",[A] wifi [O] not good [S] negative,the internet is very reliable .,"[('internet', 'very reliable', 'positive')]",[A] internet [O] very reliable [S] positive,True
ASO,the wifi is not good .,"[('wifi', 'not good', 'negative')]",[A] wifi [S] negative [O] not good,the internet is very reliable .,"[('internet', 'very reliable', 'positive')]",[A] internet [S] positive [O] very reliable,True
SAO,the wifi is not good .,"[('wifi', 'not good', 'negative')]",[S] negative [A] wifi [O] not good,the internet is very reliable .,"[('internet', 'very reliable', 'positive')]",[S] positive [A] internet [O] very reliable,True
OAS,the wifi is not good .,"[('wifi', 'not good', 'negative')]",[O] not good [A] wifi [S] negative,the internet is very reliable .,"[('internet', 'very reliable', 'positive')]",[O] very reliable [A] internet [S] positive,True
OSA,the wifi is not good .,"[('wifi', 'not good', 'negative')]",[O] not good [S] negative [A] wifi,the internet is very reliable .,"[('internet', 'very reliable', 'positive')]",[O] very reliable [S] positive [A] internet,True
AOS,the bed wasn't comfortable .,"[('bed', ""wasn't comfortable"", 'negative')]",[A] bed [O] wasn't comfortable [S] negative,the ac works very well .,"[('ac', 'works very well', 'positive')]",[A] ac [O] works very well [S] positive,True
ASO,the bed wasn't comfortable .,"[('bed', ""wasn't comfortable"", 'negative')]",[A] bed [S] negative [O] wasn't comfortable,the ac works very well .,"[('ac', 'works very well', 'positive')]",[A] ac [S] positive [O] works very well,True
SAO,the bed wasn't comfortable .,"[('bed', ""wasn't comfortable"", 'negative')]",[S] negative [A] bed [O] wasn't comfortable,the ac works very well .,"[('ac', 'works very well', 'positive')]",[S] positive [A] ac [O] works very well,True
OAS,the bed wasn't comfortable .,"[('bed', ""wasn't comfortable"", 'negative')]",[O] wasn't comfortable [A] bed [S] negative,the ac works very well .,"[('ac', 'works very well', 'positive')]",[O] works very well [A] ac [S] positive,True
OSA,the bed wasn't comfortable .,"[('bed', ""wasn't comfortable"", 'negative')]",[O] wasn't comfortable [S] negative [A] bed,the ac works very well .,"[('ac', 'works very well', 'positive')]",[O] works very well [S] positive [A] ac,True
AOS,"good service . thank you , airy !","[('service', 'good', 'positive')]",[A] service [O] good [S] positive,"bad food . thank you , airy !","[('food', 'bad', 'negative')]",[A] food [O] bad [S] negative,True
ASO,"good service . thank you , airy !","[('service', 'good', 'positive')]",[A] service [S] positive [O] good,"bad food . thank you , airy !","[('food', 'bad', 'negative')]",[A] food [S] negative [O] bad,True
SAO,"good service . thank you , airy !","[('service', 'good', 'positive')]",[S] positive [A] service [O] good,"bad food . thank you , airy !","[('food', 'bad', 'negative')]",[S] negative [A] food [O] bad,True
OAS,"good service . thank you , airy !","[('service', 'good', 'positive')]",[O] good [A] service [S] positive,"bad food . thank you , airy !","[('food', 'bad', 'negative')]",[O] bad [A] food [S] negative,True
OSA,"good service . thank you , airy !","[('service', 'good', 'positive')]",[O] good [S] positive [A] service,"bad food . thank you , airy !","[('food', 'bad', 'negative')]",[O] bad [S] negative [A] food,True
AOS,everything is complete .,"[('everything', 'complete', 'positive')]",[A] everything [O] complete [S] positive,overall is bad .,"[('overall', 'bad', 'negative')]",[A] overall [O] bad [S] negative,True
ASO,everything is complete .,"[('everything', 'complete', 'positive')]",[A] everything [S] positive [O] complete,overall is bad .,"[('overall', 'bad', 'negative')]",[A] overall [S] negative [O] bad,True
SAO,everything is complete .,"[('everything', 'complete', 'positive')]",[S] positive [A] everything [O] complete,overall is bad .,"[('overall', 'bad', 'negative')]",[S] negative [A] overall [O] bad,True
OAS,everything is complete .,"[('everything', 'complete', 'positive')]",[O] complete [A] everything [S] positive,overall is bad .,"[('overall', 'bad', 'negative')]",[O] bad [A] overall [S] negative,True
OSA,everything is complete .,"[('everything', 'complete', 'positive')]",[O] complete [S] positive [A] everything,overall is bad .,"[('overall', 'bad', 'negative')]",[O] bad [S] negative [A] overall,True
AOS,the room is very cramped .,"[('room', 'very cramped', 'negative')]",[A] room [O] very cramped [S] negative,the space is very spacious .,"[('space', 'very spacious', 'positive')]",[A] space [O] very spacious [S] positive,True
ASO,the room is very cramped .,"[('room', 'very cramped', 'negative')]",[A] room [S] negative [O] very cramped,the space is very spacious .,"[('space', 'very spacious', 'positive')]",[A] space [S] positive [O] very spacious,True
SAO,the room is very cramped .,"[('room', 'very cramped', 'negative')]",[S] negative [A] room [O] very cramped,the space is very spacious .,"[('space', 'very spacious', 'positive')]",[S] positive [A] space [O] very spacious,True
OAS,the room is very cramped .,"[('room', 'very cramped', 'negative')]",[O] very cramped [A] room [S] negative,the space is very spacious .,"[('space', 'very spacious', 'positive')]",[O] very spacious [A] space [S] positive,True
OSA,the room is very cramped .,"[('room', 'very cramped', 'negative')]",[O] very cramped [S] negative [A] room,the space is very spacious .,"[('space', 'very spacious', 'positive')]",[O] very spacious [S] positive [A] space,True
AOS,the room is spacious and close to balapan station .,"[('room', 'spacious', 'positive')]",[A] room [O] spacious [S] positive,the hotel is cramped and close to balapan station .,"[('hotel', 'cramped', 'negative')]",[A] hotel [O] cramped [S] negative,True
ASO,the room is spacious and close to balapan station .,"[('room', 'spacious', 'positive')]",[A] room [S] positive [O] spacious,the hotel is cramped and close to balapan station .,"[('hotel', 'cramped', 'negative')]",[A] hotel [S] negative [O] cramped,True
SAO,the room is spacious and close to balapan station .,"[('room', 'spacious', 'positive')]",[S] positive [A] room [O] spacious,the hotel is cramped and close to balapan station .,"[('hotel', 'cramped', 'negative')]",[S] negative [A] hotel [O] cramped,True
OAS,the room is spacious and close to balapan station .,"[('room', 'spacious', 'positive')]",[O] spacious [A] room [S] positive,the hotel is cramped and close to balapan station .,"[('hotel', 'cramped', 'negative')]",[O] cramped [A] hotel [S] negative,True
OSA,the room is spacious and close to balapan station .,"[('room', 'spacious', 'positive')]",[O] spacious [S] positive [A] room,the hotel is cramped and close to balapan station .,"[('hotel', 'cramped', 'negative')]",[O] cramped [S] negative [A] hotel,True
AOS,the sink is clogged .,"[('sink', 'clogged', 'negative')]",[A] sink [O] clogged [S] negative,the food is made well .,"[('food', 'made well', 'positive')]",[A] food [O] made well [S] positive,True
ASO,the sink is clogged .,"[('sink', 'clogged', 'negative')]",[A] sink [S] negative [O] clogged,the food is made well .,"[('food', 'made well', 'positive')]",[A] food [S] positive [O] made well,True
SAO,the sink is clogged .,"[('sink', 'clogged', 'negative')]",[S] negative [A] sink [O] clogged,the food is made well .,"[('food', 'made well', 'positive')]",[S] positive [A] food [O] made well,True
OAS,the sink is clogged .,"[('sink', 'clogged', 'negative')]",[O] clogged [A] sink [S] negative,the food is made well .,"[('food', 'made well', 'positive')]",[O] made well [A] food [S] positive,True
OSA,the sink is clogged .,"[('sink', 'clogged', 'negative')]",[O] clogged [S] negative [A] sink,the food is made well .,"[('food', 'made well', 'positive')]",[O] made well [S] positive [A] food,True
AOS,but mineral water was not provided in the room .,"[('mineral water', 'not provided', 'negative')]",[A] mineral water [O] not provided [S] negative,but mineral drink was not missing in the room.,"[('mineral drink', 'not missing', 'positive')]",[A] mineral drink [O] not missing [S] positive,True
ASO,but mineral water was not provided in the room .,"[('mineral water', 'not provided', 'negative')]",[A] mineral water [S] negative [O] not provided,but mineral drink was not missing in the room.,"[('mineral drink', 'not missing', 'positive')]",[A] mineral drink [S] positive [O] not missing,True
SAO,but mineral water was not provided in the room .,"[('mineral water', 'not provided', 'negative')]",[S] negative [A] mineral water [O] not provided,but mineral drink was not missing in the room.,"[('mineral drink', 'not missing', 'positive')]",[S] positive [A] mineral drink [O] not missing,True
OAS,but mineral water was not provided in the room .,"[('mineral water', 'not provided', 'negative')]",[O] not provided [A] mineral water [S] negative,but mineral drink was not missing in the room.,"[('mineral drink', 'not missing', 'positive')]",[O] not missing [A] mineral drink [S] positive,True
OSA,but mineral water was not provided in the room .,"[('mineral water', 'not provided', 'negative')]",[O] not provided [S] negative [A] mineral water,but mineral drink was not missing in the room.,"[('mineral drink', 'not missing', 'positive')]",[O] not missing [S] positive [A] mineral drink,True
AOS,the receptionist service is fast .,"[('receptionist service', 'fast', 'positive')]",[A] receptionist service [O] fast [S] positive,the cleaning service lady is slow .,"[('cleaning service lady', 'slow', 'negative')]",[A] cleaning service lady [O] slow [S] negative,True
ASO,the receptionist service is fast .,"[('receptionist service', 'fast', 'positive')]",[A] receptionist service [S] positive [O] fast,the cleaning service lady is slow .,"[('cleaning service lady', 'slow', 'negative')]",[A] cleaning service lady [S] negative [O] slow,True
SAO,the receptionist service is fast .,"[('receptionist service', 'fast', 'positive')]",[S] positive [A] receptionist service [O] fast,the cleaning service lady is slow .,"[('cleaning service lady', 'slow', 'negative')]",[S] negative [A] cleaning service lady [O] slow,True
OAS,the receptionist service is fast .,"[('receptionist service', 'fast', 'positive')]",[O] fast [A] receptionist service [S] positive,the cleaning service lady is slow .,"[('cleaning service lady', 'slow', 'negative')]",[O] slow [A] cleaning service lady [S] negative,True
OSA,the receptionist service is fast .,"[('receptionist service', 'fast', 'positive')]",[O] fast [S] positive [A] receptionist service,the cleaning service lady is slow .,"[('cleaning service lady', 'slow', 'negative')]",[O] slow [S] negative [A] cleaning service lady,True
AOS,the receptionist is friendly .,"[('receptionist', 'friendly', 'positive')]",[A] receptionist [O] friendly [S] positive,the main room is horrible .,"[('main room', 'horrible', 'negative')]",[A] main room [O] horrible [S] negative,True
ASO,the receptionist is friendly .,"[('receptionist', 'friendly', 'positive')]",[A] receptionist [S] positive [O] friendly,the main room is horrible .,"[('main room', 'horrible', 'negative')]",[A] main room [S] negative [O] horrible,True
SAO,the receptionist is friendly .,"[('receptionist', 'friendly', 'positive')]",[S] positive [A] receptionist [O] friendly,the main room is horrible .,"[('main room', 'horrible', 'negative')]",[S] negative [A] main room [O] horrible,True
OAS,the receptionist is friendly .,"[('receptionist', 'friendly', 'positive')]",[O] friendly [A] receptionist [S] positive,the main room is horrible .,"[('main room', 'horrible', 'negative')]",[O] horrible [A] main room [S] negative,True
OSA,the receptionist is friendly .,"[('receptionist', 'friendly', 'positive')]",[O] friendly [S] positive [A] receptionist,the main room is horrible .,"[('main room', 'horrible', 'negative')]",[O] horrible [S] negative [A] main room,True
AOS,it's a shame there's no breakfast at all .,"[('breakfast', 'no', 'negative')]",[A] breakfast [O] no [S] negative,it's a good thing there's free dinner today .,"[('dinner', 'free', 'positive')]",[A] dinner [O] free [S] positive,True
ASO,it's a shame there's no breakfast at all .,"[('breakfast', 'no', 'negative')]",[A] breakfast [S] negative [O] no,it's a good thing there's free dinner today .,"[('dinner', 'free', 'positive')]",[A] dinner [S] positive [O] free,True
SAO,it's a shame there's no breakfast at all .,"[('breakfast', 'no', 'negative')]",[S] negative [A] breakfast [O] no,it's a good thing there's free dinner today .,"[('dinner', 'free', 'positive')]",[S] positive [A] dinner [O] free,True
OAS,it's a shame there's no breakfast at all .,"[('breakfast', 'no', 'negative')]",[O] no [A] breakfast [S] negative,it's a good thing there's free dinner today .,"[('dinner', 'free', 'positive')]",[O] free [A] dinner [S] positive,True
OSA,it's a shame there's no breakfast at all .,"[('breakfast', 'no', 'negative')]",[O] no [S] negative [A] breakfast,it's a good thing there's free dinner today .,"[('dinner', 'free', 'positive')]",[O] free [S] positive [A] dinner,True
AOS,breakfast was unsatisfactory .,"[('breakfast', 'unsatisfactory', 'negative')]",[A] breakfast [O] unsatisfactory [S] negative,juice was very appetizing .,"[('juice', 'very appetizing', 'positive')]",[A] juice [O] very appetizing [S] positive,True
ASO,breakfast was unsatisfactory .,"[('breakfast', 'unsatisfactory', 'negative')]",[A] breakfast [S] negative [O] unsatisfactory,juice was very appetizing .,"[('juice', 'very appetizing', 'positive')]",[A] juice [S] positive [O] very appetizing,True
SAO,breakfast was unsatisfactory .,"[('breakfast', 'unsatisfactory', 'negative')]",[S] negative [A] breakfast [O] unsatisfactory,juice was very appetizing .,"[('juice', 'very appetizing', 'positive')]",[S] positive [A] juice [O] very appetizing,True
OAS,breakfast was unsatisfactory .,"[('breakfast', 'unsatisfactory', 'negative')]",[O] unsatisfactory [A] breakfast [S] negative,juice was very appetizing .,"[('juice', 'very appetizing', 'positive')]",[O] very appetizing [A] juice [S] positive,True
OSA,breakfast was unsatisfactory .,"[('breakfast', 'unsatisfactory', 'negative')]",[O] unsatisfactory [S] negative [A] breakfast,juice was very appetizing .,"[('juice', 'very appetizing', 'positive')]",[O] very appetizing [S] positive [A] juice,True
AOS,"the hotel is comfortable . thank you , airy .","[('hotel', 'comfortable', 'positive')]",[A] hotel [O] comfortable [S] positive,"the room is cramped . thank you , airy .","[('room', 'cramped', 'negative')]",[A] room [O] cramped [S] negative,True
ASO,"the hotel is comfortable . thank you , airy .","[('hotel', 'comfortable', 'positive')]",[A] hotel [S] positive [O] comfortable,"the room is cramped . thank you , airy .","[('room', 'cramped', 'negative')]",[A] room [S] negative [O] cramped,True
SAO,"the hotel is comfortable . thank you , airy .","[('hotel', 'comfortable', 'positive')]",[S] positive [A] hotel [O] comfortable,"the room is cramped . thank you , airy .","[('room', 'cramped', 'negative')]",[S] negative [A] room [O] cramped,True
OAS,"the hotel is comfortable . thank you , airy .","[('hotel', 'comfortable', 'positive')]",[O] comfortable [A] hotel [S] positive,"the room is cramped . thank you , airy .","[('room', 'cramped', 'negative')]",[O] cramped [A] room [S] negative,True
OSA,"the hotel is comfortable . thank you , airy .","[('hotel', 'comfortable', 'positive')]",[O] comfortable [S] positive [A] hotel,"the room is cramped . thank you , airy .","[('room', 'cramped', 'negative')]",[O] cramped [S] negative [A] room,True
AOS,the shower is broken .,"[('shower', 'broken', 'negative')]",[A] shower [O] broken [S] negative,the bathtub is nice .,"[('bathtub', 'nice', 'positive')]",[A] bathtub [O] nice [S] positive,True
ASO,the shower is broken .,"[('shower', 'broken', 'negative')]",[A] shower [S] negative [O] broken,the bathtub is nice .,"[('bathtub', 'nice', 'positive')]",[A] bathtub [S] positive [O] nice,True
SAO,the shower is broken .,"[('shower', 'broken', 'negative')]",[S] negative [A] shower [O] broken,the bathtub is nice .,"[('bathtub', 'nice', 'positive')]",[S] positive [A] bathtub [O] nice,True
OAS,the shower is broken .,"[('shower', 'broken', 'negative')]",[O] broken [A] shower [S] negative,the bathtub is nice .,"[('bathtub', 'nice', 'positive')]",[O] nice [A] bathtub [S] positive,True
OSA,the shower is broken .,"[('shower', 'broken', 'negative')]",[O] broken [S] negative [A] shower,the bathtub is nice .,"[('bathtub', 'nice', 'positive')]",[O] nice [S] positive [A] bathtub,True
AOS,i have stayed there twice and the service is satisfying .,"[('service', 'satisfying', 'positive')]",[A] service [O] satisfying [S] positive,i have stayed there twice and the breakfast is horrible .,"[('breakfast', 'horrible', 'negative')]",[A] breakfast [O] horrible [S] negative,True
ASO,i have stayed there twice and the service is satisfying .,"[('service', 'satisfying', 'positive')]",[A] service [S] positive [O] satisfying,i have stayed there twice and the breakfast is horrible .,"[('breakfast', 'horrible', 'negative')]",[A] breakfast [S] negative [O] horrible,True
SAO,i have stayed there twice and the service is satisfying .,"[('service', 'satisfying', 'positive')]",[S] positive [A] service [O] satisfying,i have stayed there twice and the breakfast is horrible .,"[('breakfast', 'horrible', 'negative')]",[S] negative [A] breakfast [O] horrible,True
OAS,i have stayed there twice and the service is satisfying .,"[('service', 'satisfying', 'positive')]",[O] satisfying [A] service [S] positive,i have stayed there twice and the breakfast is horrible .,"[('breakfast', 'horrible', 'negative')]",[O] horrible [A] breakfast [S] negative,True
OSA,i have stayed there twice and the service is satisfying .,"[('service', 'satisfying', 'positive')]",[O] satisfying [S] positive [A] service,i have stayed there twice and the breakfast is horrible .,"[('breakfast', 'horrible', 'negative')]",[O] horrible [S] negative [A] breakfast,True
AOS,there was only 1 towel .,"[('towel', 'only 1', 'negative')]",[A] towel [O] only 1 [S] negative,there was an appetizing drink .,"[('drink', 'an appetizing', 'positive')]",[A] drink [O] an appetizing [S] positive,True
ASO,there was only 1 towel .,"[('towel', 'only 1', 'negative')]",[A] towel [S] negative [O] only 1,there was an appetizing drink .,"[('drink', 'an appetizing', 'positive')]",[A] drink [S] positive [O] an appetizing,True
SAO,there was only 1 towel .,"[('towel', 'only 1', 'negative')]",[S] negative [A] towel [O] only 1,there was an appetizing drink .,"[('drink', 'an appetizing', 'positive')]",[S] positive [A] drink [O] an appetizing,True
OAS,there was only 1 towel .,"[('towel', 'only 1', 'negative')]",[O] only 1 [A] towel [S] negative,there was an appetizing drink .,"[('drink', 'an appetizing', 'positive')]",[O] an appetizing [A] drink [S] positive,True
OSA,there was only 1 towel .,"[('towel', 'only 1', 'negative')]",[O] only 1 [S] negative [A] towel,there was an appetizing drink .,"[('drink', 'an appetizing', 'positive')]",[O] an appetizing [S] positive [A] drink,True
AOS,"the check-in process was slow , even though i wanted to rest .","[('check-in process', 'slow', 'negative')]",[A] check-in process [O] slow [S] negative,"the check-out process was efficient , even though i wanted to rest .","[('check-out process', 'efficient', 'positive')]",[A] check-out process [O] efficient [S] positive,True
ASO,"the check-in process was slow , even though i wanted to rest .","[('check-in process', 'slow', 'negative')]",[A] check-in process [S] negative [O] slow,"the check-out process was efficient , even though i wanted to rest .","[('check-out process', 'efficient', 'positive')]",[A] check-out process [S] positive [O] efficient,True
SAO,"the check-in process was slow , even though i wanted to rest .","[('check-in process', 'slow', 'negative')]",[S] negative [A] check-in process [O] slow,"the check-out process was efficient , even though i wanted to rest .","[('check-out process', 'efficient', 'positive')]",[S] positive [A] check-out process [O] efficient,True
OAS,"the check-in process was slow , even though i wanted to rest .","[('check-in process', 'slow', 'negative')]",[O] slow [A] check-in process [S] negative,"the check-out process was efficient , even though i wanted to rest .","[('check-out process', 'efficient', 'positive')]",[O] efficient [A] check-out process [S] positive,True
OSA,"the check-in process was slow , even though i wanted to rest .","[('check-in process', 'slow', 'negative')]",[O] slow [S] negative [A] check-in process,"the check-out process was efficient , even though i wanted to rest .","[('check-out process', 'efficient', 'positive')]",[O] efficient [S] positive [A] check-out process,True
