order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
ASO,"tempat yang nyaman , dekat sekali dengan masjid . [","[('tempat', 'nyaman', 'positive')]",[A] tempat [S] positive [O] nyaman,"kamar yang bau , dekat sekali dengan masjid . [","[('kamar', 'bau', 'negative')]",[A] kamar [S] negative [O] bau,True
SAO,"tempat yang nyaman , dekat sekali dengan masjid . [","[('tempat', 'nyaman', 'positive')]",[S] positive [A] tempat [O] nyaman,"kamar yang bau , dekat sekali dengan masjid . [","[('kamar', 'bau', 'negative')]",[S] negative [A] kamar [O] bau,True
OAS,"tempat yang nyaman , dekat sekali dengan masjid . [","[('tempat', 'nyaman', 'positive')]",[O] nyaman [A] tempat [S] positive,"kamar yang bau , dekat sekali dengan masjid . [","[('kamar', 'bau', 'negative')]",[O] bau [A] kamar [S] negative,True
OSA,"tempat yang nyaman , dekat sekali dengan masjid . [","[('tempat', 'nyaman', 'positive')]",[O] nyaman [S] positive [A] tempat,"kamar yang bau , dekat sekali dengan masjid . [","[('kamar', 'bau', 'negative')]",[O] bau [S] negative [A] kamar,True
AOS,untuk inap yang kemarin tempat tidur kurang bersih . [,"[('tempat tidur', 'kurang bersih', 'negative')]",[A] tempat tidur [O] kurang bersih [S] negative,untuk inap yang kemarin kamar mandi cukup bersih . [,"[('kamar mandi', 'cukup bersih', 'positive')]",[A] kamar mandi [O] cukup bersih [S] positive,True
ASO,untuk inap yang kemarin tempat tidur kurang bersih . [,"[('tempat tidur', 'kurang bersih', 'negative')]",[A] tempat tidur [S] negative [O] kurang bersih,untuk inap yang kemarin kamar mandi cukup bersih . [,"[('kamar mandi', 'cukup bersih', 'positive')]",[A] kamar mandi [S] positive [O] cukup bersih,True
SAO,untuk inap yang kemarin tempat tidur kurang bersih . [,"[('tempat tidur', 'kurang bersih', 'negative')]",[S] negative [A] tempat tidur [O] kurang bersih,untuk inap yang kemarin kamar mandi cukup bersih . [,"[('kamar mandi', 'cukup bersih', 'positive')]",[S] positive [A] kamar mandi [O] cukup bersih,True
OAS,untuk inap yang kemarin tempat tidur kurang bersih . [,"[('tempat tidur', 'kurang bersih', 'negative')]",[O] kurang bersih [A] tempat tidur [S] negative,untuk inap yang kemarin kamar mandi cukup bersih . [,"[('kamar mandi', 'cukup bersih', 'positive')]",[O] cukup bersih [A] kamar mandi [S] positive,True
OSA,untuk inap yang kemarin tempat tidur kurang bersih . [,"[('tempat tidur', 'kurang bersih', 'negative')]",[O] kurang bersih [S] negative [A] tempat tidur,untuk inap yang kemarin kamar mandi cukup bersih . [,"[('kamar mandi', 'cukup bersih', 'positive')]",[O] cukup bersih [S] positive [A] kamar mandi,True
AOS,wifi kurang baik . [,"[('wifi', 'kurang baik', 'negative')]",[A] wifi [O] kurang baik [S] negative,ac sangat dingin . [,"[('ac', 'sangat dingin', 'positive')]",[A] ac [O] sangat dingin [S] positive,True
ASO,wifi kurang baik . [,"[('wifi', 'kurang baik', 'negative')]",[A] wifi [S] negative [O] kurang baik,ac sangat dingin . [,"[('ac', 'sangat dingin', 'positive')]",[A] ac [S] positive [O] sangat dingin,True
SAO,wifi kurang baik . [,"[('wifi', 'kurang baik', 'negative')]",[S] negative [A] wifi [O] kurang baik,ac sangat dingin . [,"[('ac', 'sangat dingin', 'positive')]",[S] positive [A] ac [O] sangat dingin,True
OAS,wifi kurang baik . [,"[('wifi', 'kurang baik', 'negative')]",[O] kurang baik [A] wifi [S] negative,ac sangat dingin . [,"[('ac', 'sangat dingin', 'positive')]",[O] sangat dingin [A] ac [S] positive,True
OSA,wifi kurang baik . [,"[('wifi', 'kurang baik', 'negative')]",[O] kurang baik [S] negative [A] wifi,ac sangat dingin . [,"[('ac', 'sangat dingin', 'positive')]",[O] sangat dingin [S] positive [A] ac,True
AOS,tempat tdr kurang nyaman . [,"[('tempat tdr', 'kurang nyaman', 'negative')]",[A] tempat tdr [O] kurang nyaman [S] negative,sarapan pagi sangat lezat . [,"[('sarapan pagi', 'sangat lezat', 'positive')]",[A] sarapan pagi [O] sangat lezat [S] positive,True
ASO,tempat tdr kurang nyaman . [,"[('tempat tdr', 'kurang nyaman', 'negative')]",[A] tempat tdr [S] negative [O] kurang nyaman,sarapan pagi sangat lezat . [,"[('sarapan pagi', 'sangat lezat', 'positive')]",[A] sarapan pagi [S] positive [O] sangat lezat,True
SAO,tempat tdr kurang nyaman . [,"[('tempat tdr', 'kurang nyaman', 'negative')]",[S] negative [A] tempat tdr [O] kurang nyaman,sarapan pagi sangat lezat . [,"[('sarapan pagi', 'sangat lezat', 'positive')]",[S] positive [A] sarapan pagi [O] sangat lezat,True
OAS,tempat tdr kurang nyaman . [,"[('tempat tdr', 'kurang nyaman', 'negative')]",[O] kurang nyaman [A] tempat tdr [S] negative,sarapan pagi sangat lezat . [,"[('sarapan pagi', 'sangat lezat', 'positive')]",[O] sangat lezat [A] sarapan pagi [S] positive,True
OSA,tempat tdr kurang nyaman . [,"[('tempat tdr', 'kurang nyaman', 'negative')]",[O] kurang nyaman [S] negative [A] tempat tdr,sarapan pagi sangat lezat . [,"[('sarapan pagi', 'sangat lezat', 'positive')]",[O] sangat lezat [S] positive [A] sarapan pagi,True
AOS,pelayanan bagus . terimakasih airy ! [,"[('pelayanan', 'bagus', 'positive')]",[A] pelayanan [O] bagus [S] positive,makanan buruk . terimakasih airy ! [,"[('makanan', 'buruk', 'negative')]",[A] makanan [O] buruk [S] negative,True
ASO,pelayanan bagus . terimakasih airy ! [,"[('pelayanan', 'bagus', 'positive')]",[A] pelayanan [S] positive [O] bagus,makanan buruk . terimakasih airy ! [,"[('makanan', 'buruk', 'negative')]",[A] makanan [S] negative [O] buruk,True
SAO,pelayanan bagus . terimakasih airy ! [,"[('pelayanan', 'bagus', 'positive')]",[S] positive [A] pelayanan [O] bagus,makanan buruk . terimakasih airy ! [,"[('makanan', 'buruk', 'negative')]",[S] negative [A] makanan [O] buruk,True
OAS,pelayanan bagus . terimakasih airy ! [,"[('pelayanan', 'bagus', 'positive')]",[O] bagus [A] pelayanan [S] positive,makanan buruk . terimakasih airy ! [,"[('makanan', 'buruk', 'negative')]",[O] buruk [A] makanan [S] negative,True
OSA,pelayanan bagus . terimakasih airy ! [,"[('pelayanan', 'bagus', 'positive')]",[O] bagus [S] positive [A] pelayanan,makanan buruk . terimakasih airy ! [,"[('makanan', 'buruk', 'negative')]",[O] buruk [S] negative [A] makanan,True
AOS,kamar sempit banget . [,"[('kamar', 'sempit banget', 'negative')]",[A] kamar [O] sempit banget [S] negative,parkiran luas sekali . [,"[('parkiran', 'luas sekali', 'positive')]",[A] parkiran [O] luas sekali [S] positive,True
ASO,kamar sempit banget . [,"[('kamar', 'sempit banget', 'negative')]",[A] kamar [S] negative [O] sempit banget,parkiran luas sekali . [,"[('parkiran', 'luas sekali', 'positive')]",[A] parkiran [S] positive [O] luas sekali,True
SAO,kamar sempit banget . [,"[('kamar', 'sempit banget', 'negative')]",[S] negative [A] kamar [O] sempit banget,parkiran luas sekali . [,"[('parkiran', 'luas sekali', 'positive')]",[S] positive [A] parkiran [O] luas sekali,True
OAS,kamar sempit banget . [,"[('kamar', 'sempit banget', 'negative')]",[O] sempit banget [A] kamar [S] negative,parkiran luas sekali . [,"[('parkiran', 'luas sekali', 'positive')]",[O] luas sekali [A] parkiran [S] positive,True
OSA,kamar sempit banget . [,"[('kamar', 'sempit banget', 'negative')]",[O] sempit banget [S] negative [A] kamar,parkiran luas sekali . [,"[('parkiran', 'luas sekali', 'positive')]",[O] luas sekali [S] positive [A] parkiran,True
AOS,kamar luas dekat stasiun balapan . [,"[('kamar', 'luas', 'positive')]",[A] kamar [O] luas [S] positive,lampu rusak dekat stasiun balapan . [,"[('lampu', 'rusak', 'negative')]",[A] lampu [O] rusak [S] negative,True
ASO,kamar luas dekat stasiun balapan . [,"[('kamar', 'luas', 'positive')]",[A] kamar [S] positive [O] luas,lampu rusak dekat stasiun balapan . [,"[('lampu', 'rusak', 'negative')]",[A] lampu [S] negative [O] rusak,True
SAO,kamar luas dekat stasiun balapan . [,"[('kamar', 'luas', 'positive')]",[S] positive [A] kamar [O] luas,lampu rusak dekat stasiun balapan . [,"[('lampu', 'rusak', 'negative')]",[S] negative [A] lampu [O] rusak,True
OAS,kamar luas dekat stasiun balapan . [,"[('kamar', 'luas', 'positive')]",[O] luas [A] kamar [S] positive,lampu rusak dekat stasiun balapan . [,"[('lampu', 'rusak', 'negative')]",[O] rusak [A] lampu [S] negative,True
OSA,kamar luas dekat stasiun balapan . [,"[('kamar', 'luas', 'positive')]",[O] luas [S] positive [A] kamar,lampu rusak dekat stasiun balapan . [,"[('lampu', 'rusak', 'negative')]",[O] rusak [S] negative [A] lampu,True
AOS,wastafel macet . [,"[('wastafel', 'macet', 'negative')]",[A] wastafel [O] macet [S] negative,suasana nya buruk . [,"[('suasana nya', 'buruk', 'negative')]",[A] suasana nya [O] buruk [S] negative,True
ASO,wastafel macet . [,"[('wastafel', 'macet', 'negative')]",[A] wastafel [S] negative [O] macet,suasana nya buruk . [,"[('suasana nya', 'buruk', 'negative')]",[A] suasana nya [S] negative [O] buruk,True
SAO,wastafel macet . [,"[('wastafel', 'macet', 'negative')]",[S] negative [A] wastafel [O] macet,suasana nya buruk . [,"[('suasana nya', 'buruk', 'negative')]",[S] negative [A] suasana nya [O] buruk,True
OAS,wastafel macet . [,"[('wastafel', 'macet', 'negative')]",[O] macet [A] wastafel [S] negative,suasana nya buruk . [,"[('suasana nya', 'buruk', 'negative')]",[O] buruk [A] suasana nya [S] negative,True
OSA,wastafel macet . [,"[('wastafel', 'macet', 'negative')]",[O] macet [S] negative [A] wastafel,suasana nya buruk . [,"[('suasana nya', 'buruk', 'negative')]",[O] buruk [S] negative [A] suasana nya,True
AOS,tetapi tidak disediakan air mineral di dalam kamar . [,"[('air mineral', 'tidak disediakan', 'negative')]",[A] air mineral [O] tidak disediakan [S] negative,tetapi kasur terasa empuk di dalam kamar . [,"[('kasur', 'terasa empuk', 'positive')]",[A] kasur [O] terasa empuk [S] positive,True
ASO,tetapi tidak disediakan air mineral di dalam kamar . [,"[('air mineral', 'tidak disediakan', 'negative')]",[A] air mineral [S] negative [O] tidak disediakan,tetapi kasur terasa empuk di dalam kamar . [,"[('kasur', 'terasa empuk', 'positive')]",[A] kasur [S] positive [O] terasa empuk,True
SAO,tetapi tidak disediakan air mineral di dalam kamar . [,"[('air mineral', 'tidak disediakan', 'negative')]",[S] negative [A] air mineral [O] tidak disediakan,tetapi kasur terasa empuk di dalam kamar . [,"[('kasur', 'terasa empuk', 'positive')]",[S] positive [A] kasur [O] terasa empuk,True
OAS,tetapi tidak disediakan air mineral di dalam kamar . [,"[('air mineral', 'tidak disediakan', 'negative')]",[O] tidak disediakan [A] air mineral [S] negative,tetapi kasur terasa empuk di dalam kamar . [,"[('kasur', 'terasa empuk', 'positive')]",[O] terasa empuk [A] kasur [S] positive,True
OSA,tetapi tidak disediakan air mineral di dalam kamar . [,"[('air mineral', 'tidak disediakan', 'negative')]",[O] tidak disediakan [S] negative [A] air mineral,tetapi kasur terasa empuk di dalam kamar . [,"[('kasur', 'terasa empuk', 'positive')]",[O] terasa empuk [S] positive [A] kasur,True
AOS,pelayanan resepsionis cepat . [,"[('pelayanan resepsionis', 'cepat', 'positive')]",[A] pelayanan resepsionis [O] cepat [S] positive,suara kendaraan di luar bising . [,"[('suara kendaraan di luar', 'bising', 'negative')]",[A] suara kendaraan di luar [O] bising [S] negative,True
ASO,pelayanan resepsionis cepat . [,"[('pelayanan resepsionis', 'cepat', 'positive')]",[A] pelayanan resepsionis [S] positive [O] cepat,suara kendaraan di luar bising . [,"[('suara kendaraan di luar', 'bising', 'negative')]",[A] suara kendaraan di luar [S] negative [O] bising,True
SAO,pelayanan resepsionis cepat . [,"[('pelayanan resepsionis', 'cepat', 'positive')]",[S] positive [A] pelayanan resepsionis [O] cepat,suara kendaraan di luar bising . [,"[('suara kendaraan di luar', 'bising', 'negative')]",[S] negative [A] suara kendaraan di luar [O] bising,True
OAS,pelayanan resepsionis cepat . [,"[('pelayanan resepsionis', 'cepat', 'positive')]",[O] cepat [A] pelayanan resepsionis [S] positive,suara kendaraan di luar bising . [,"[('suara kendaraan di luar', 'bising', 'negative')]",[O] bising [A] suara kendaraan di luar [S] negative,True
OSA,pelayanan resepsionis cepat . [,"[('pelayanan resepsionis', 'cepat', 'positive')]",[O] cepat [S] positive [A] pelayanan resepsionis,suara kendaraan di luar bising . [,"[('suara kendaraan di luar', 'bising', 'negative')]",[O] bising [S] negative [A] suara kendaraan di luar,True
AOS,good banget hotelnya . [,"[('hotelnya', 'good banget', 'positive')]",[A] hotelnya [O] good banget [S] positive,berisik airnya . [,"[('airnya', 'berisik', 'negative')]",[A] airnya [O] berisik [S] negative,True
ASO,good banget hotelnya . [,"[('hotelnya', 'good banget', 'positive')]",[A] hotelnya [S] positive [O] good banget,berisik airnya . [,"[('airnya', 'berisik', 'negative')]",[A] airnya [S] negative [O] berisik,True
SAO,good banget hotelnya . [,"[('hotelnya', 'good banget', 'positive')]",[S] positive [A] hotelnya [O] good banget,berisik airnya . [,"[('airnya', 'berisik', 'negative')]",[S] negative [A] airnya [O] berisik,True
OAS,good banget hotelnya . [,"[('hotelnya', 'good banget', 'positive')]",[O] good banget [A] hotelnya [S] positive,berisik airnya . [,"[('airnya', 'berisik', 'negative')]",[O] berisik [A] airnya [S] negative,True
OSA,good banget hotelnya . [,"[('hotelnya', 'good banget', 'positive')]",[O] good banget [S] positive [A] hotelnya,berisik airnya . [,"[('airnya', 'berisik', 'negative')]",[O] berisik [S] negative [A] airnya,True
AOS,hotel nyaman . terimakasih airy . [,"[('hotel', 'nyaman', 'positive')]",[A] hotel [O] nyaman [S] positive,wifi lemot . terimakasih airy . [,"[('wifi', 'lemot', 'negative')]",[A] wifi [O] lemot [S] negative,True
ASO,hotel nyaman . terimakasih airy . [,"[('hotel', 'nyaman', 'positive')]",[A] hotel [S] positive [O] nyaman,wifi lemot . terimakasih airy . [,"[('wifi', 'lemot', 'negative')]",[A] wifi [S] negative [O] lemot,True
SAO,hotel nyaman . terimakasih airy . [,"[('hotel', 'nyaman', 'positive')]",[S] positive [A] hotel [O] nyaman,wifi lemot . terimakasih airy . [,"[('wifi', 'lemot', 'negative')]",[S] negative [A] wifi [O] lemot,True
OAS,hotel nyaman . terimakasih airy . [,"[('hotel', 'nyaman', 'positive')]",[O] nyaman [A] hotel [S] positive,wifi lemot . terimakasih airy . [,"[('wifi', 'lemot', 'negative')]",[O] lemot [A] wifi [S] negative,True
OSA,hotel nyaman . terimakasih airy . [,"[('hotel', 'nyaman', 'positive')]",[O] nyaman [S] positive [A] hotel,wifi lemot . terimakasih airy . [,"[('wifi', 'lemot', 'negative')]",[O] lemot [S] negative [A] wifi,True
AOS,shower nya rusak . [,"[('shower nya', 'rusak', 'negative')]",[A] shower nya [O] rusak [S] negative,toilet nya bersih . [,"[('toilet nya', 'bersih', 'positive')]",[A] toilet nya [O] bersih [S] positive,True
ASO,shower nya rusak . [,"[('shower nya', 'rusak', 'negative')]",[A] shower nya [S] negative [O] rusak,toilet nya bersih . [,"[('toilet nya', 'bersih', 'positive')]",[A] toilet nya [S] positive [O] bersih,True
SAO,shower nya rusak . [,"[('shower nya', 'rusak', 'negative')]",[S] negative [A] shower nya [O] rusak,toilet nya bersih . [,"[('toilet nya', 'bersih', 'positive')]",[S] positive [A] toilet nya [O] bersih,True
OAS,shower nya rusak . [,"[('shower nya', 'rusak', 'negative')]",[O] rusak [A] shower nya [S] negative,toilet nya bersih . [,"[('toilet nya', 'bersih', 'positive')]",[O] bersih [A] toilet nya [S] positive,True
OSA,shower nya rusak . [,"[('shower nya', 'rusak', 'negative')]",[O] rusak [S] negative [A] shower nya,toilet nya bersih . [,"[('toilet nya', 'bersih', 'positive')]",[O] bersih [S] positive [A] toilet nya,True
AOS,airnya terlalu kecil . [,"[('airnya', 'terlalu kecil', 'negative')]",[A] airnya [O] terlalu kecil [S] negative,kasur menarik sekali . [,"[('kasur', 'menarik sekali', 'positive')]",[A] kasur [O] menarik sekali [S] positive,True
ASO,airnya terlalu kecil . [,"[('airnya', 'terlalu kecil', 'negative')]",[A] airnya [S] negative [O] terlalu kecil,kasur menarik sekali . [,"[('kasur', 'menarik sekali', 'positive')]",[A] kasur [S] positive [O] menarik sekali,True
SAO,airnya terlalu kecil . [,"[('airnya', 'terlalu kecil', 'negative')]",[S] negative [A] airnya [O] terlalu kecil,kasur menarik sekali . [,"[('kasur', 'menarik sekali', 'positive')]",[S] positive [A] kasur [O] menarik sekali,True
OAS,airnya terlalu kecil . [,"[('airnya', 'terlalu kecil', 'negative')]",[O] terlalu kecil [A] airnya [S] negative,kasur menarik sekali . [,"[('kasur', 'menarik sekali', 'positive')]",[O] menarik sekali [A] kasur [S] positive,True
OSA,airnya terlalu kecil . [,"[('airnya', 'terlalu kecil', 'negative')]",[O] terlalu kecil [S] negative [A] airnya,kasur menarik sekali . [,"[('kasur', 'menarik sekali', 'positive')]",[O] menarik sekali [S] positive [A] kasur,True
AOS,pelayanan cepat . [,"[('pelayanan', 'cepat', 'positive')]",[A] pelayanan [O] cepat [S] positive,kamar nya kotor . [,"[('kamarnya', 'kotor', 'negative')]",[A] kamarnya [O] kotor [S] negative,True
ASO,pelayanan cepat . [,"[('pelayanan', 'cepat', 'positive')]",[A] pelayanan [S] positive [O] cepat,kamar nya kotor . [,"[('kamarnya', 'kotor', 'negative')]",[A] kamarnya [S] negative [O] kotor,True
SAO,pelayanan cepat . [,"[('pelayanan', 'cepat', 'positive')]",[S] positive [A] pelayanan [O] cepat,kamar nya kotor . [,"[('kamarnya', 'kotor', 'negative')]",[S] negative [A] kamarnya [O] kotor,True
OAS,pelayanan cepat . [,"[('pelayanan', 'cepat', 'positive')]",[O] cepat [A] pelayanan [S] positive,kamar nya kotor . [,"[('kamarnya', 'kotor', 'negative')]",[O] kotor [A] kamarnya [S] negative,True
OSA,pelayanan cepat . [,"[('pelayanan', 'cepat', 'positive')]",[O] cepat [S] positive [A] pelayanan,kamar nya kotor . [,"[('kamarnya', 'kotor', 'negative')]",[O] kotor [S] negative [A] kamarnya,True
AOS,"proses check in nya lama , padahal sudah mau istirahat . [","[('proses check in nya', 'lama', 'negative')]",[A] proses check in nya [O] lama [S] negative,"akses kamarnya cepat , padahal sudah mau istirahat . [","[('akses kamarnya', 'cepat', 'positive')]",[A] akses kamarnya [O] cepat [S] positive,True
ASO,"proses check in nya lama , padahal sudah mau istirahat . [","[('proses check in nya', 'lama', 'negative')]",[A] proses check in nya [S] negative [O] lama,"akses kamarnya cepat , padahal sudah mau istirahat . [","[('akses kamarnya', 'cepat', 'positive')]",[A] akses kamarnya [S] positive [O] cepat,True
SAO,"proses check in nya lama , padahal sudah mau istirahat . [","[('proses check in nya', 'lama', 'negative')]",[S] negative [A] proses check in nya [O] lama,"akses kamarnya cepat , padahal sudah mau istirahat . [","[('akses kamarnya', 'cepat', 'positive')]",[S] positive [A] akses kamarnya [O] cepat,True
OAS,"proses check in nya lama , padahal sudah mau istirahat . [","[('proses check in nya', 'lama', 'negative')]",[O] lama [A] proses check in nya [S] negative,"akses kamarnya cepat , padahal sudah mau istirahat . [","[('akses kamarnya', 'cepat', 'positive')]",[O] cepat [A] akses kamarnya [S] positive,True
OSA,"proses check in nya lama , padahal sudah mau istirahat . [","[('proses check in nya', 'lama', 'negative')]",[O] lama [S] negative [A] proses check in nya,"akses kamarnya cepat , padahal sudah mau istirahat . [","[('akses kamarnya', 'cepat', 'positive')]",[O] cepat [S] positive [A] akses kamarnya,True
AOS,kamar mandi sempit . [,"[('kamar mandi', 'sempit', 'negative')]",[A] kamar mandi [O] sempit [S] negative,view jendela bagus . [,"[('view jendela', 'bagus', 'positive')]",[A] view jendela [O] bagus [S] positive,True
ASO,kamar mandi sempit . [,"[('kamar mandi', 'sempit', 'negative')]",[A] kamar mandi [S] negative [O] sempit,view jendela bagus . [,"[('view jendela', 'bagus', 'positive')]",[A] view jendela [S] positive [O] bagus,True
SAO,kamar mandi sempit . [,"[('kamar mandi', 'sempit', 'negative')]",[S] negative [A] kamar mandi [O] sempit,view jendela bagus . [,"[('view jendela', 'bagus', 'positive')]",[S] positive [A] view jendela [O] bagus,True
OAS,kamar mandi sempit . [,"[('kamar mandi', 'sempit', 'negative')]",[O] sempit [A] kamar mandi [S] negative,view jendela bagus . [,"[('view jendela', 'bagus', 'positive')]",[O] bagus [A] view jendela [S] positive,True
OSA,kamar mandi sempit . [,"[('kamar mandi', 'sempit', 'negative')]",[O] sempit [S] negative [A] kamar mandi,view jendela bagus . [,"[('view jendela', 'bagus', 'positive')]",[O] bagus [S] positive [A] view jendela,True
AOS,kamar luas dan dekat dengan tempat wisata . [,"[('kamar', 'luas', 'positive')]",[A] kamar [O] luas [S] positive,layanan lambat dan dekat dengan tempat wisata . [,"[('layanan', 'lambat', 'negative')]",[A] layanan [O] lambat [S] negative,True
ASO,kamar luas dan dekat dengan tempat wisata . [,"[('kamar', 'luas', 'positive')]",[A] kamar [S] positive [O] luas,layanan lambat dan dekat dengan tempat wisata . [,"[('layanan', 'lambat', 'negative')]",[A] layanan [S] negative [O] lambat,True
SAO,kamar luas dan dekat dengan tempat wisata . [,"[('kamar', 'luas', 'positive')]",[S] positive [A] kamar [O] luas,layanan lambat dan dekat dengan tempat wisata . [,"[('layanan', 'lambat', 'negative')]",[S] negative [A] layanan [O] lambat,True
OAS,kamar luas dan dekat dengan tempat wisata . [,"[('kamar', 'luas', 'positive')]",[O] luas [A] kamar [S] positive,layanan lambat dan dekat dengan tempat wisata . [,"[('layanan', 'lambat', 'negative')]",[O] lambat [A] layanan [S] negative,True
OSA,kamar luas dan dekat dengan tempat wisata . [,"[('kamar', 'luas', 'positive')]",[O] luas [S] positive [A] kamar,layanan lambat dan dekat dengan tempat wisata . [,"[('layanan', 'lambat', 'negative')]",[O] lambat [S] negative [A] layanan,True
AOS,pelayanan nya sangat ramah . [,"[('pelayanan nya', 'sangat ramah', 'positive')]",[A] pelayanan nya [O] sangat ramah [S] positive,fasilitasnya terbatas . [,"[('fasilitasnya', 'terbatas', 'negative')]",[A] fasilitasnya [O] terbatas [S] negative,True
ASO,pelayanan nya sangat ramah . [,"[('pelayanan nya', 'sangat ramah', 'positive')]",[A] pelayanan nya [S] positive [O] sangat ramah,fasilitasnya terbatas . [,"[('fasilitasnya', 'terbatas', 'negative')]",[A] fasilitasnya [S] negative [O] terbatas,True
SAO,pelayanan nya sangat ramah . [,"[('pelayanan nya', 'sangat ramah', 'positive')]",[S] positive [A] pelayanan nya [O] sangat ramah,fasilitasnya terbatas . [,"[('fasilitasnya', 'terbatas', 'negative')]",[S] negative [A] fasilitasnya [O] terbatas,True
OAS,pelayanan nya sangat ramah . [,"[('pelayanan nya', 'sangat ramah', 'positive')]",[O] sangat ramah [A] pelayanan nya [S] positive,fasilitasnya terbatas . [,"[('fasilitasnya', 'terbatas', 'negative')]",[O] terbatas [A] fasilitasnya [S] negative,True
OSA,pelayanan nya sangat ramah . [,"[('pelayanan nya', 'sangat ramah', 'positive')]",[O] sangat ramah [S] positive [A] pelayanan nya,fasilitasnya terbatas . [,"[('fasilitasnya', 'terbatas', 'negative')]",[O] terbatas [S] negative [A] fasilitasnya,True
AOS,sayang wifi tidak bagus harus keluar kamar . [,"[('wifi', 'tidak bagus', 'negative')]",[A] wifi [O] tidak bagus [S] negative,sayang interior sangat nyaman harus keluar kamar . [,"[('interior', 'sangat nyaman', 'positive')]",[A] interior [O] sangat nyaman [S] positive,True
ASO,sayang wifi tidak bagus harus keluar kamar . [,"[('wifi', 'tidak bagus', 'negative')]",[A] wifi [S] negative [O] tidak bagus,sayang interior sangat nyaman harus keluar kamar . [,"[('interior', 'sangat nyaman', 'positive')]",[A] interior [S] positive [O] sangat nyaman,True
SAO,sayang wifi tidak bagus harus keluar kamar . [,"[('wifi', 'tidak bagus', 'negative')]",[S] negative [A] wifi [O] tidak bagus,sayang interior sangat nyaman harus keluar kamar . [,"[('interior', 'sangat nyaman', 'positive')]",[S] positive [A] interior [O] sangat nyaman,True
OAS,sayang wifi tidak bagus harus keluar kamar . [,"[('wifi', 'tidak bagus', 'negative')]",[O] tidak bagus [A] wifi [S] negative,sayang interior sangat nyaman harus keluar kamar . [,"[('interior', 'sangat nyaman', 'positive')]",[O] sangat nyaman [A] interior [S] positive,True
OSA,sayang wifi tidak bagus harus keluar kamar . [,"[('wifi', 'tidak bagus', 'negative')]",[O] tidak bagus [S] negative [A] wifi,sayang interior sangat nyaman harus keluar kamar . [,"[('interior', 'sangat nyaman', 'positive')]",[O] sangat nyaman [S] positive [A] interior,True
AOS,ac kurang dingin . [,"[('ac', 'kurang dingin', 'negative')]",[A] ac [O] kurang dingin [S] negative,api lumayan dingin . [,"[('api', 'lumayan dingin', 'positive')]",[A] api [O] lumayan dingin [S] positive,True
ASO,ac kurang dingin . [,"[('ac', 'kurang dingin', 'negative')]",[A] ac [S] negative [O] kurang dingin,api lumayan dingin . [,"[('api', 'lumayan dingin', 'positive')]",[A] api [S] positive [O] lumayan dingin,True
SAO,ac kurang dingin . [,"[('ac', 'kurang dingin', 'negative')]",[S] negative [A] ac [O] kurang dingin,api lumayan dingin . [,"[('api', 'lumayan dingin', 'positive')]",[S] positive [A] api [O] lumayan dingin,True
OAS,ac kurang dingin . [,"[('ac', 'kurang dingin', 'negative')]",[O] kurang dingin [A] ac [S] negative,api lumayan dingin . [,"[('api', 'lumayan dingin', 'positive')]",[O] lumayan dingin [A] api [S] positive,True
OSA,ac kurang dingin . [,"[('ac', 'kurang dingin', 'negative')]",[O] kurang dingin [S] negative [A] ac,api lumayan dingin . [,"[('api', 'lumayan dingin', 'positive')]",[O] lumayan dingin [S] positive [A] api,True
AOS,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik . [","[('pelayanannya', 'sangat baik', 'positive')]",[A] pelayanannya [O] sangat baik [S] positive,"setiap mau check in pasti dihotel ini , karena fasilitasnya sangat minim . [","[('fasilitasnya', 'sangat minim', 'negative')]",[A] fasilitasnya [O] sangat minim [S] negative,True
ASO,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik . [","[('pelayanannya', 'sangat baik', 'positive')]",[A] pelayanannya [S] positive [O] sangat baik,"setiap mau check in pasti dihotel ini , karena fasilitasnya sangat minim . [","[('fasilitasnya', 'sangat minim', 'negative')]",[A] fasilitasnya [S] negative [O] sangat minim,True
SAO,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik . [","[('pelayanannya', 'sangat baik', 'positive')]",[S] positive [A] pelayanannya [O] sangat baik,"setiap mau check in pasti dihotel ini , karena fasilitasnya sangat minim . [","[('fasilitasnya', 'sangat minim', 'negative')]",[S] negative [A] fasilitasnya [O] sangat minim,True
OAS,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik . [","[('pelayanannya', 'sangat baik', 'positive')]",[O] sangat baik [A] pelayanannya [S] positive,"setiap mau check in pasti dihotel ini , karena fasilitasnya sangat minim . [","[('fasilitasnya', 'sangat minim', 'negative')]",[O] sangat minim [A] fasilitasnya [S] negative,True
OSA,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik . [","[('pelayanannya', 'sangat baik', 'positive')]",[O] sangat baik [S] positive [A] pelayanannya,"setiap mau check in pasti dihotel ini , karena fasilitasnya sangat minim . [","[('fasilitasnya', 'sangat minim', 'negative')]",[O] sangat minim [S] negative [A] fasilitasnya,True
