order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
OAS,"staf ramah sekali , terutama saat breakfast .","[('staf', 'ramah sekali , terutama saat breakfast', 'positive')]","[O] ramah sekali , terutama saat breakfast [A] staf [S] positive","angin sangat mahal , apalagi hari libur .","[('mangga', 'sangat mahal , apalagi hari libur', 'negative')]","[O] sangat mahal , apalagi hari libur [A] mangga [S] negative",True
OSA,"staf ramah sekali , terutama saat breakfast .","[('staf', 'ramah sekali , terutama saat breakfast', 'positive')]","[O] ramah sekali , terutama saat breakfast [S] positive [A] staf","angin sangat mahal , apalagi hari libur .","[('mangga', 'sangat mahal , apalagi hari libur', 'negative')]","[O] sangat mahal , apalagi hari libur [S] negative [A] mangga",True
AOS,tolong di tingkatkan kamar mandi nya .,"[('kamar mandi nya', 'tolong di tingkatkan', 'positive')]",[A] kamar mandi nya [O] tolong di tingkatkan [S] positive,kurang cepat sedikit bumbu rendang .,"[('bumbu rendang', 'kurang cepat sedikit', 'negative')]",[A] bumbu rendang [O] kurang cepat sedikit [S] negative,True
ASO,tolong di tingkatkan kamar mandi nya .,"[('kamar mandi nya', 'tolong di tingkatkan', 'positive')]",[A] kamar mandi nya [S] positive [O] tolong di tingkatkan,kurang cepat sedikit bumbu rendang .,"[('bumbu rendang', 'kurang cepat sedikit', 'negative')]",[A] bumbu rendang [S] negative [O] kurang cepat sedikit,True
SAO,tolong di tingkatkan kamar mandi nya .,"[('kamar mandi nya', 'tolong di tingkatkan', 'positive')]",[S] positive [A] kamar mandi nya [O] tolong di tingkatkan,kurang cepat sedikit bumbu rendang .,"[('bumbu rendang', 'kurang cepat sedikit', 'negative')]",[S] negative [A] bumbu rendang [O] kurang cepat sedikit,True
OAS,tolong di tingkatkan kamar mandi nya .,"[('kamar mandi nya', 'tolong di tingkatkan', 'positive')]",[O] tolong di tingkatkan [A] kamar mandi nya [S] positive,kurang cepat sedikit bumbu rendang .,"[('bumbu rendang', 'kurang cepat sedikit', 'negative')]",[O] kurang cepat sedikit [A] bumbu rendang [S] negative,True
OSA,tolong di tingkatkan kamar mandi nya .,"[('kamar mandi nya', 'tolong di tingkatkan', 'positive')]",[O] tolong di tingkatkan [S] positive [A] kamar mandi nya,kurang cepat sedikit bumbu rendang .,"[('bumbu rendang', 'kurang cepat sedikit', 'negative')]",[O] kurang cepat sedikit [S] negative [A] bumbu rendang,True
AOS,sarapan enak .,"[('sarapan', 'enak', 'positive')]",[A] sarapan [O] enak [S] positive,daun mahal .,"[('daun', 'mahal', 'negative')]",[A] daun [O] mahal [S] negative,True
ASO,sarapan enak .,"[('sarapan', 'enak', 'positive')]",[A] sarapan [S] positive [O] enak,daun mahal .,"[('daun', 'mahal', 'negative')]",[A] daun [S] negative [O] mahal,True
SAO,sarapan enak .,"[('sarapan', 'enak', 'positive')]",[S] positive [A] sarapan [O] enak,daun mahal .,"[('daun', 'mahal', 'negative')]",[S] negative [A] daun [O] mahal,True
OAS,sarapan enak .,"[('sarapan', 'enak', 'positive')]",[O] enak [A] sarapan [S] positive,daun mahal .,"[('daun', 'mahal', 'negative')]",[O] mahal [A] daun [S] negative,True
OSA,sarapan enak .,"[('sarapan', 'enak', 'positive')]",[O] enak [S] positive [A] sarapan,daun mahal .,"[('daun', 'mahal', 'negative')]",[O] mahal [S] negative [A] daun,True
AOS,suka dengan suasana penginapannya .,"[('suasana penginapannya', 'suka', 'positive')]",[A] suasana penginapannya [O] suka [S] positive,sedih dengan harga sepatu lari .,"[('harga sepatu lari', 'sedih', 'negative')]",[A] harga sepatu lari [O] sedih [S] negative,True
ASO,suka dengan suasana penginapannya .,"[('suasana penginapannya', 'suka', 'positive')]",[A] suasana penginapannya [S] positive [O] suka,sedih dengan harga sepatu lari .,"[('harga sepatu lari', 'sedih', 'negative')]",[A] harga sepatu lari [S] negative [O] sedih,True
SAO,suka dengan suasana penginapannya .,"[('suasana penginapannya', 'suka', 'positive')]",[S] positive [A] suasana penginapannya [O] suka,sedih dengan harga sepatu lari .,"[('harga sepatu lari', 'sedih', 'negative')]",[S] negative [A] harga sepatu lari [O] sedih,True
OAS,suka dengan suasana penginapannya .,"[('suasana penginapannya', 'suka', 'positive')]",[O] suka [A] suasana penginapannya [S] positive,sedih dengan harga sepatu lari .,"[('harga sepatu lari', 'sedih', 'negative')]",[O] sedih [A] harga sepatu lari [S] negative,True
OSA,suka dengan suasana penginapannya .,"[('suasana penginapannya', 'suka', 'positive')]",[O] suka [S] positive [A] suasana penginapannya,sedih dengan harga sepatu lari .,"[('harga sepatu lari', 'sedih', 'negative')]",[O] sedih [S] negative [A] harga sepatu lari,True
AOS,baik pelayanan nya .,"[('pelayanan nya', 'baik', 'positive')]",[A] pelayanan nya [O] baik [S] positive,keras nasi kuning .,"[('nasi kuning', 'keras', 'negative')]",[A] nasi kuning [O] keras [S] negative,True
ASO,baik pelayanan nya .,"[('pelayanan nya', 'baik', 'positive')]",[A] pelayanan nya [S] positive [O] baik,keras nasi kuning .,"[('nasi kuning', 'keras', 'negative')]",[A] nasi kuning [S] negative [O] keras,True
SAO,baik pelayanan nya .,"[('pelayanan nya', 'baik', 'positive')]",[S] positive [A] pelayanan nya [O] baik,keras nasi kuning .,"[('nasi kuning', 'keras', 'negative')]",[S] negative [A] nasi kuning [O] keras,True
OAS,baik pelayanan nya .,"[('pelayanan nya', 'baik', 'positive')]",[O] baik [A] pelayanan nya [S] positive,keras nasi kuning .,"[('nasi kuning', 'keras', 'negative')]",[O] keras [A] nasi kuning [S] negative,True
OSA,baik pelayanan nya .,"[('pelayanan nya', 'baik', 'positive')]",[O] baik [S] positive [A] pelayanan nya,keras nasi kuning .,"[('nasi kuning', 'keras', 'negative')]",[O] keras [S] negative [A] nasi kuning,True
AOS,pintu tidak bisa di kunci dari luar .,"[('pintu', 'tidak bisa di kunci', 'negative')]",[A] pintu [O] tidak bisa di kunci [S] negative,lukisan lancar dan mulus dari luar .,"[('lukisan', 'lancar dan mulus', 'positive')]",[A] lukisan [O] lancar dan mulus [S] positive,True
ASO,pintu tidak bisa di kunci dari luar .,"[('pintu', 'tidak bisa di kunci', 'negative')]",[A] pintu [S] negative [O] tidak bisa di kunci,lukisan lancar dan mulus dari luar .,"[('lukisan', 'lancar dan mulus', 'positive')]",[A] lukisan [S] positive [O] lancar dan mulus,True
SAO,pintu tidak bisa di kunci dari luar .,"[('pintu', 'tidak bisa di kunci', 'negative')]",[S] negative [A] pintu [O] tidak bisa di kunci,lukisan lancar dan mulus dari luar .,"[('lukisan', 'lancar dan mulus', 'positive')]",[S] positive [A] lukisan [O] lancar dan mulus,True
OAS,pintu tidak bisa di kunci dari luar .,"[('pintu', 'tidak bisa di kunci', 'negative')]",[O] tidak bisa di kunci [A] pintu [S] negative,lukisan lancar dan mulus dari luar .,"[('lukisan', 'lancar dan mulus', 'positive')]",[O] lancar dan mulus [A] lukisan [S] positive,True
OSA,pintu tidak bisa di kunci dari luar .,"[('pintu', 'tidak bisa di kunci', 'negative')]",[O] tidak bisa di kunci [S] negative [A] pintu,lukisan lancar dan mulus dari luar .,"[('lukisan', 'lancar dan mulus', 'positive')]",[O] lancar dan mulus [S] positive [A] lukisan,True
AOS,bantal bertuliskan airy sudah tidak layak .,"[('bantal', 'sudah tidak layak', 'negative')]",[A] bantal [O] sudah tidak layak [S] negative,batik bertuliskan airy rasanya manis .,"[('batik', 'rasanya manis', 'positive')]",[A] batik [O] rasanya manis [S] positive,True
ASO,bantal bertuliskan airy sudah tidak layak .,"[('bantal', 'sudah tidak layak', 'negative')]",[A] bantal [S] negative [O] sudah tidak layak,batik bertuliskan airy rasanya manis .,"[('batik', 'rasanya manis', 'positive')]",[A] batik [S] positive [O] rasanya manis,True
SAO,bantal bertuliskan airy sudah tidak layak .,"[('bantal', 'sudah tidak layak', 'negative')]",[S] negative [A] bantal [O] sudah tidak layak,batik bertuliskan airy rasanya manis .,"[('batik', 'rasanya manis', 'positive')]",[S] positive [A] batik [O] rasanya manis,True
OAS,bantal bertuliskan airy sudah tidak layak .,"[('bantal', 'sudah tidak layak', 'negative')]",[O] sudah tidak layak [A] bantal [S] negative,batik bertuliskan airy rasanya manis .,"[('batik', 'rasanya manis', 'positive')]",[O] rasanya manis [A] batik [S] positive,True
OSA,bantal bertuliskan airy sudah tidak layak .,"[('bantal', 'sudah tidak layak', 'negative')]",[O] sudah tidak layak [S] negative [A] bantal,batik bertuliskan airy rasanya manis .,"[('batik', 'rasanya manis', 'positive')]",[O] rasanya manis [S] positive [A] batik,True
AOS,kamar mandi tidak ada exhaust nya .,"[('exhaust nya', 'tidak ada', 'negative')]",[A] exhaust nya [O] tidak ada [S] negative,kamar mandi puas pulpen .,"[('pulpen', 'puas', 'positive')]",[A] pulpen [O] puas [S] positive,True
ASO,kamar mandi tidak ada exhaust nya .,"[('exhaust nya', 'tidak ada', 'negative')]",[A] exhaust nya [S] negative [O] tidak ada,kamar mandi puas pulpen .,"[('pulpen', 'puas', 'positive')]",[A] pulpen [S] positive [O] puas,True
SAO,kamar mandi tidak ada exhaust nya .,"[('exhaust nya', 'tidak ada', 'negative')]",[S] negative [A] exhaust nya [O] tidak ada,kamar mandi puas pulpen .,"[('pulpen', 'puas', 'positive')]",[S] positive [A] pulpen [O] puas,True
OAS,kamar mandi tidak ada exhaust nya .,"[('exhaust nya', 'tidak ada', 'negative')]",[O] tidak ada [A] exhaust nya [S] negative,kamar mandi puas pulpen .,"[('pulpen', 'puas', 'positive')]",[O] puas [A] pulpen [S] positive,True
OSA,kamar mandi tidak ada exhaust nya .,"[('exhaust nya', 'tidak ada', 'negative')]",[O] tidak ada [S] negative [A] exhaust nya,kamar mandi puas pulpen .,"[('pulpen', 'puas', 'positive')]",[O] puas [S] positive [A] pulpen,True
AOS,semua sudah cukup baik .,"[('semua', 'cukup baik', 'positive')]",[A] semua [O] cukup baik [S] positive,toilet sudah amat mahal .,"[('toilet', 'amat mahal', 'negative')]",[A] toilet [O] amat mahal [S] negative,True
ASO,semua sudah cukup baik .,"[('semua', 'cukup baik', 'positive')]",[A] semua [S] positive [O] cukup baik,toilet sudah amat mahal .,"[('toilet', 'amat mahal', 'negative')]",[A] toilet [S] negative [O] amat mahal,True
SAO,semua sudah cukup baik .,"[('semua', 'cukup baik', 'positive')]",[S] positive [A] semua [O] cukup baik,toilet sudah amat mahal .,"[('toilet', 'amat mahal', 'negative')]",[S] negative [A] toilet [O] amat mahal,True
OAS,semua sudah cukup baik .,"[('semua', 'cukup baik', 'positive')]",[O] cukup baik [A] semua [S] positive,toilet sudah amat mahal .,"[('toilet', 'amat mahal', 'negative')]",[O] amat mahal [A] toilet [S] negative,True
OSA,semua sudah cukup baik .,"[('semua', 'cukup baik', 'positive')]",[O] cukup baik [S] positive [A] semua,toilet sudah amat mahal .,"[('toilet', 'amat mahal', 'negative')]",[O] amat mahal [S] negative [A] toilet,True
AOS,kurang snack saja .,"[('snack', 'kurang', 'negative')]",[A] snack [O] kurang [S] negative,bersih video saja .,"[('video', 'bersih', 'positive')]",[A] video [O] bersih [S] positive,True
ASO,kurang snack saja .,"[('snack', 'kurang', 'negative')]",[A] snack [S] negative [O] kurang,bersih video saja .,"[('video', 'bersih', 'positive')]",[A] video [S] positive [O] bersih,True
SAO,kurang snack saja .,"[('snack', 'kurang', 'negative')]",[S] negative [A] snack [O] kurang,bersih video saja .,"[('video', 'bersih', 'positive')]",[S] positive [A] video [O] bersih,True
OAS,kurang snack saja .,"[('snack', 'kurang', 'negative')]",[O] kurang [A] snack [S] negative,bersih video saja .,"[('video', 'bersih', 'positive')]",[O] bersih [A] video [S] positive,True
OSA,kurang snack saja .,"[('snack', 'kurang', 'negative')]",[O] kurang [S] negative [A] snack,bersih video saja .,"[('video', 'bersih', 'positive')]",[O] bersih [S] positive [A] video,True
AOS,kamar nya sempit .,"[('kamar nya', 'sempit', 'negative')]",[A] kamar nya [O] sempit [S] negative,harga tiket enak .,"[('harga tiket', 'enak', 'positive')]",[A] harga tiket [O] enak [S] positive,True
ASO,kamar nya sempit .,"[('kamar nya', 'sempit', 'negative')]",[A] kamar nya [S] negative [O] sempit,harga tiket enak .,"[('harga tiket', 'enak', 'positive')]",[A] harga tiket [S] positive [O] enak,True
SAO,kamar nya sempit .,"[('kamar nya', 'sempit', 'negative')]",[S] negative [A] kamar nya [O] sempit,harga tiket enak .,"[('harga tiket', 'enak', 'positive')]",[S] positive [A] harga tiket [O] enak,True
OAS,kamar nya sempit .,"[('kamar nya', 'sempit', 'negative')]",[O] sempit [A] kamar nya [S] negative,harga tiket enak .,"[('harga tiket', 'enak', 'positive')]",[O] enak [A] harga tiket [S] positive,True
OSA,kamar nya sempit .,"[('kamar nya', 'sempit', 'negative')]",[O] sempit [S] negative [A] kamar nya,harga tiket enak .,"[('harga tiket', 'enak', 'positive')]",[O] enak [S] positive [A] harga tiket,True
AOS,room yang bersih .,"[('room', 'bersih', 'positive')]",[A] room [O] bersih [S] positive,meteor yang macet .,"[('meteor', 'macet', 'negative')]",[A] meteor [O] macet [S] negative,True
ASO,room yang bersih .,"[('room', 'bersih', 'positive')]",[A] room [S] positive [O] bersih,meteor yang macet .,"[('meteor', 'macet', 'negative')]",[A] meteor [S] negative [O] macet,True
SAO,room yang bersih .,"[('room', 'bersih', 'positive')]",[S] positive [A] room [O] bersih,meteor yang macet .,"[('meteor', 'macet', 'negative')]",[S] negative [A] meteor [O] macet,True
OAS,room yang bersih .,"[('room', 'bersih', 'positive')]",[O] bersih [A] room [S] positive,meteor yang macet .,"[('meteor', 'macet', 'negative')]",[O] macet [A] meteor [S] negative,True
OSA,room yang bersih .,"[('room', 'bersih', 'positive')]",[O] bersih [S] positive [A] room,meteor yang macet .,"[('meteor', 'macet', 'negative')]",[O] macet [S] negative [A] meteor,True
AOS,"pelayanan baik , terima kasih .","[('pelayanan', 'baik', 'positive')]",[A] pelayanan [O] baik [S] positive,"harga emas keras , terima kasih .","[('harga emas', 'keras', 'negative')]",[A] harga emas [O] keras [S] negative,True
ASO,"pelayanan baik , terima kasih .","[('pelayanan', 'baik', 'positive')]",[A] pelayanan [S] positive [O] baik,"harga emas keras , terima kasih .","[('harga emas', 'keras', 'negative')]",[A] harga emas [S] negative [O] keras,True
SAO,"pelayanan baik , terima kasih .","[('pelayanan', 'baik', 'positive')]",[S] positive [A] pelayanan [O] baik,"harga emas keras , terima kasih .","[('harga emas', 'keras', 'negative')]",[S] negative [A] harga emas [O] keras,True
OAS,"pelayanan baik , terima kasih .","[('pelayanan', 'baik', 'positive')]",[O] baik [A] pelayanan [S] positive,"harga emas keras , terima kasih .","[('harga emas', 'keras', 'negative')]",[O] keras [A] harga emas [S] negative,True
OSA,"pelayanan baik , terima kasih .","[('pelayanan', 'baik', 'positive')]",[O] baik [S] positive [A] pelayanan,"harga emas keras , terima kasih .","[('harga emas', 'keras', 'negative')]",[O] keras [S] negative [A] harga emas,True
AOS,kualitas sesuai lah .,"[('kualitas', 'sesuai', 'positive')]",[A] kualitas [O] sesuai [S] positive,rasa mie bau lah .,"[('rasa mie', 'bau', 'negative')]",[A] rasa mie [O] bau [S] negative,True
ASO,kualitas sesuai lah .,"[('kualitas', 'sesuai', 'positive')]",[A] kualitas [S] positive [O] sesuai,rasa mie bau lah .,"[('rasa mie', 'bau', 'negative')]",[A] rasa mie [S] negative [O] bau,True
SAO,kualitas sesuai lah .,"[('kualitas', 'sesuai', 'positive')]",[S] positive [A] kualitas [O] sesuai,rasa mie bau lah .,"[('rasa mie', 'bau', 'negative')]",[S] negative [A] rasa mie [O] bau,True
OAS,kualitas sesuai lah .,"[('kualitas', 'sesuai', 'positive')]",[O] sesuai [A] kualitas [S] positive,rasa mie bau lah .,"[('rasa mie', 'bau', 'negative')]",[O] bau [A] rasa mie [S] negative,True
OSA,kualitas sesuai lah .,"[('kualitas', 'sesuai', 'positive')]",[O] sesuai [S] positive [A] kualitas,rasa mie bau lah .,"[('rasa mie', 'bau', 'negative')]",[O] bau [S] negative [A] rasa mie,True
AOS,hanya ac nya agak kurang dingin .,"[('ac nya', 'agak kurang dingin', 'negative')]",[A] ac nya [O] agak kurang dingin [S] negative,hanya papan puas dengan terangnya .,"[('papan', 'puas dengan terangya', 'positive')]",[A] papan [O] puas dengan terangya [S] positive,True
ASO,hanya ac nya agak kurang dingin .,"[('ac nya', 'agak kurang dingin', 'negative')]",[A] ac nya [S] negative [O] agak kurang dingin,hanya papan puas dengan terangnya .,"[('papan', 'puas dengan terangya', 'positive')]",[A] papan [S] positive [O] puas dengan terangya,True
SAO,hanya ac nya agak kurang dingin .,"[('ac nya', 'agak kurang dingin', 'negative')]",[S] negative [A] ac nya [O] agak kurang dingin,hanya papan puas dengan terangnya .,"[('papan', 'puas dengan terangya', 'positive')]",[S] positive [A] papan [O] puas dengan terangya,True
OAS,hanya ac nya agak kurang dingin .,"[('ac nya', 'agak kurang dingin', 'negative')]",[O] agak kurang dingin [A] ac nya [S] negative,hanya papan puas dengan terangnya .,"[('papan', 'puas dengan terangya', 'positive')]",[O] puas dengan terangya [A] papan [S] positive,True
OSA,hanya ac nya agak kurang dingin .,"[('ac nya', 'agak kurang dingin', 'negative')]",[O] agak kurang dingin [S] negative [A] ac nya,hanya papan puas dengan terangnya .,"[('papan', 'puas dengan terangya', 'positive')]",[O] puas dengan terangya [S] positive [A] papan,True
AOS,air kurang panas . itu saja .,"[('air', 'kurang panas', 'negative')]",[A] air [O] kurang panas [S] negative,pot cepat sekali . itu saja .,"[('pot', 'cepat sekali', 'positive')]",[A] pot [O] cepat sekali [S] positive,True
ASO,air kurang panas . itu saja .,"[('air', 'kurang panas', 'negative')]",[A] air [S] negative [O] kurang panas,pot cepat sekali . itu saja .,"[('pot', 'cepat sekali', 'positive')]",[A] pot [S] positive [O] cepat sekali,True
SAO,air kurang panas . itu saja .,"[('air', 'kurang panas', 'negative')]",[S] negative [A] air [O] kurang panas,pot cepat sekali . itu saja .,"[('pot', 'cepat sekali', 'positive')]",[S] positive [A] pot [O] cepat sekali,True
OAS,air kurang panas . itu saja .,"[('air', 'kurang panas', 'negative')]",[O] kurang panas [A] air [S] negative,pot cepat sekali . itu saja .,"[('pot', 'cepat sekali', 'positive')]",[O] cepat sekali [A] pot [S] positive,True
OSA,air kurang panas . itu saja .,"[('air', 'kurang panas', 'negative')]",[O] kurang panas [S] negative [A] air,pot cepat sekali . itu saja .,"[('pot', 'cepat sekali', 'positive')]",[O] cepat sekali [S] positive [A] pot,True
AOS,pelayanan ramah .,"[('pelayanan', 'ramah', 'positive')]",[A] pelayanan [O] ramah [S] positive,jalur bus mahal .,"[('jalur bus', 'mahal', 'negative')]",[A] jalur bus [O] mahal [S] negative,True
ASO,pelayanan ramah .,"[('pelayanan', 'ramah', 'positive')]",[A] pelayanan [S] positive [O] ramah,jalur bus mahal .,"[('jalur bus', 'mahal', 'negative')]",[A] jalur bus [S] negative [O] mahal,True
SAO,pelayanan ramah .,"[('pelayanan', 'ramah', 'positive')]",[S] positive [A] pelayanan [O] ramah,jalur bus mahal .,"[('jalur bus', 'mahal', 'negative')]",[S] negative [A] jalur bus [O] mahal,True
OAS,pelayanan ramah .,"[('pelayanan', 'ramah', 'positive')]",[O] ramah [A] pelayanan [S] positive,jalur bus mahal .,"[('jalur bus', 'mahal', 'negative')]",[O] mahal [A] jalur bus [S] negative,True
OSA,pelayanan ramah .,"[('pelayanan', 'ramah', 'positive')]",[O] ramah [S] positive [A] pelayanan,jalur bus mahal .,"[('jalur bus', 'mahal', 'negative')]",[O] mahal [S] negative [A] jalur bus,True
AOS,pelayanan bagus untuk budget hotel .,"[('pelayanan', 'bagus', 'positive')]",[A] pelayanan [O] bagus [S] positive,layar tv mahal untuk budget hotel .,"[('layar tv', 'mahal', 'negative')]",[A] layar tv [O] mahal [S] negative,True
ASO,pelayanan bagus untuk budget hotel .,"[('pelayanan', 'bagus', 'positive')]",[A] pelayanan [S] positive [O] bagus,layar tv mahal untuk budget hotel .,"[('layar tv', 'mahal', 'negative')]",[A] layar tv [S] negative [O] mahal,True
SAO,pelayanan bagus untuk budget hotel .,"[('pelayanan', 'bagus', 'positive')]",[S] positive [A] pelayanan [O] bagus,layar tv mahal untuk budget hotel .,"[('layar tv', 'mahal', 'negative')]",[S] negative [A] layar tv [O] mahal,True
OAS,pelayanan bagus untuk budget hotel .,"[('pelayanan', 'bagus', 'positive')]",[O] bagus [A] pelayanan [S] positive,layar tv mahal untuk budget hotel .,"[('layar tv', 'mahal', 'negative')]",[O] mahal [A] layar tv [S] negative,True
OSA,pelayanan bagus untuk budget hotel .,"[('pelayanan', 'bagus', 'positive')]",[O] bagus [S] positive [A] pelayanan,layar tv mahal untuk budget hotel .,"[('layar tv', 'mahal', 'negative')]",[O] mahal [S] negative [A] layar tv,True
AOS,selimut/sprey kurang bersih .,"[('selimut/seprai', 'kurang bersih', 'negative')]",[A] selimut/seprai [O] kurang bersih [S] negative,harga baju dari bandung enak sekali .,"[('harga baju dari bandung', 'enak sekali', 'positive')]",[A] harga baju dari bandung [O] enak sekali [S] positive,True
ASO,selimut/sprey kurang bersih .,"[('selimut/seprai', 'kurang bersih', 'negative')]",[A] selimut/seprai [S] negative [O] kurang bersih,harga baju dari bandung enak sekali .,"[('harga baju dari bandung', 'enak sekali', 'positive')]",[A] harga baju dari bandung [S] positive [O] enak sekali,True
SAO,selimut/sprey kurang bersih .,"[('selimut/seprai', 'kurang bersih', 'negative')]",[S] negative [A] selimut/seprai [O] kurang bersih,harga baju dari bandung enak sekali .,"[('harga baju dari bandung', 'enak sekali', 'positive')]",[S] positive [A] harga baju dari bandung [O] enak sekali,True
OAS,selimut/sprey kurang bersih .,"[('selimut/seprai', 'kurang bersih', 'negative')]",[O] kurang bersih [A] selimut/seprai [S] negative,harga baju dari bandung enak sekali .,"[('harga baju dari bandung', 'enak sekali', 'positive')]",[O] enak sekali [A] harga baju dari bandung [S] positive,True
OSA,selimut/sprey kurang bersih .,"[('selimut/seprai', 'kurang bersih', 'negative')]",[O] kurang bersih [S] negative [A] selimut/seprai,harga baju dari bandung enak sekali .,"[('harga baju dari bandung', 'enak sekali', 'positive')]",[O] enak sekali [S] positive [A] harga baju dari bandung,True
AOS,kamar mandinya jorok .,"[('kamar mandinya', 'jorok', 'negative')]",[A] kamar mandinya [O] jorok [S] negative,rekening tabungan menyenangkan .,"[('rekening tabungan', 'menyenangkan', 'positive')]",[A] rekening tabungan [O] menyenangkan [S] positive,True
ASO,kamar mandinya jorok .,"[('kamar mandinya', 'jorok', 'negative')]",[A] kamar mandinya [S] negative [O] jorok,rekening tabungan menyenangkan .,"[('rekening tabungan', 'menyenangkan', 'positive')]",[A] rekening tabungan [S] positive [O] menyenangkan,True
SAO,kamar mandinya jorok .,"[('kamar mandinya', 'jorok', 'negative')]",[S] negative [A] kamar mandinya [O] jorok,rekening tabungan menyenangkan .,"[('rekening tabungan', 'menyenangkan', 'positive')]",[S] positive [A] rekening tabungan [O] menyenangkan,True
OAS,kamar mandinya jorok .,"[('kamar mandinya', 'jorok', 'negative')]",[O] jorok [A] kamar mandinya [S] negative,rekening tabungan menyenangkan .,"[('rekening tabungan', 'menyenangkan', 'positive')]",[O] menyenangkan [A] rekening tabungan [S] positive,True
OSA,kamar mandinya jorok .,"[('kamar mandinya', 'jorok', 'negative')]",[O] jorok [S] negative [A] kamar mandinya,rekening tabungan menyenangkan .,"[('rekening tabungan', 'menyenangkan', 'positive')]",[O] menyenangkan [S] positive [A] rekening tabungan,True
AOS,"ini kedua kalinya saya menginap disini , airnya masih asin .","[('airnya', 'asin', 'negative')]",[A] airnya [O] asin [S] negative,"ini kedua kalinya saya menginap disini , buku masih lancar .","[('buku', 'lancar', 'positive')]",[A] buku [O] lancar [S] positive,True
ASO,"ini kedua kalinya saya menginap disini , airnya masih asin .","[('airnya', 'asin', 'negative')]",[A] airnya [S] negative [O] asin,"ini kedua kalinya saya menginap disini , buku masih lancar .","[('buku', 'lancar', 'positive')]",[A] buku [S] positive [O] lancar,True
SAO,"ini kedua kalinya saya menginap disini , airnya masih asin .","[('airnya', 'asin', 'negative')]",[S] negative [A] airnya [O] asin,"ini kedua kalinya saya menginap disini , buku masih lancar .","[('buku', 'lancar', 'positive')]",[S] positive [A] buku [O] lancar,True
OAS,"ini kedua kalinya saya menginap disini , airnya masih asin .","[('airnya', 'asin', 'negative')]",[O] asin [A] airnya [S] negative,"ini kedua kalinya saya menginap disini , buku masih lancar .","[('buku', 'lancar', 'positive')]",[O] lancar [A] buku [S] positive,True
OSA,"ini kedua kalinya saya menginap disini , airnya masih asin .","[('airnya', 'asin', 'negative')]",[O] asin [S] negative [A] airnya,"ini kedua kalinya saya menginap disini , buku masih lancar .","[('buku', 'lancar', 'positive')]",[O] lancar [S] positive [A] buku,True
AOS,airy oke punya .,"[('airy', 'oke', 'positive')]",[A] airy [O] oke [S] positive,radio lelet punya .,"[('radio', 'lelet', 'negative')]",[A] radio [O] lelet [S] negative,True
ASO,airy oke punya .,"[('airy', 'oke', 'positive')]",[A] airy [S] positive [O] oke,radio lelet punya .,"[('radio', 'lelet', 'negative')]",[A] radio [S] negative [O] lelet,True
SAO,airy oke punya .,"[('airy', 'oke', 'positive')]",[S] positive [A] airy [O] oke,radio lelet punya .,"[('radio', 'lelet', 'negative')]",[S] negative [A] radio [O] lelet,True
OAS,airy oke punya .,"[('airy', 'oke', 'positive')]",[O] oke [A] airy [S] positive,radio lelet punya .,"[('radio', 'lelet', 'negative')]",[O] lelet [A] radio [S] negative,True
OSA,airy oke punya .,"[('airy', 'oke', 'positive')]",[O] oke [S] positive [A] airy,radio lelet punya .,"[('radio', 'lelet', 'negative')]",[O] lelet [S] negative [A] radio,True
AOS,pintu kamar bawahnya kurang rapat . bisa di menjenguk . hadehh .,"[('pintu kamar bawahnya', 'kurang rapat . bisa di menjenguk', 'negative')]",[A] pintu kamar bawahnya [O] kurang rapat . bisa di menjenguk [S] negative,lukisan kanvas portabel mini sangat hangat . suasana terasa ramah . hadehh .,"[('lukisan kanvas portabel mini', 'sangat hangat . suasana terasa ramah', 'positive')]",[A] lukisan kanvas portabel mini [O] sangat hangat . suasana terasa ramah [S] positive,True
ASO,pintu kamar bawahnya kurang rapat . bisa di menjenguk . hadehh .,"[('pintu kamar bawahnya', 'kurang rapat . bisa di menjenguk', 'negative')]",[A] pintu kamar bawahnya [S] negative [O] kurang rapat . bisa di menjenguk,lukisan kanvas portabel mini sangat hangat . suasana terasa ramah . hadehh .,"[('lukisan kanvas portabel mini', 'sangat hangat . suasana terasa ramah', 'positive')]",[A] lukisan kanvas portabel mini [S] positive [O] sangat hangat . suasana terasa ramah,True
SAO,pintu kamar bawahnya kurang rapat . bisa di menjenguk . hadehh .,"[('pintu kamar bawahnya', 'kurang rapat . bisa di menjenguk', 'negative')]",[S] negative [A] pintu kamar bawahnya [O] kurang rapat . bisa di menjenguk,lukisan kanvas portabel mini sangat hangat . suasana terasa ramah . hadehh .,"[('lukisan kanvas portabel mini', 'sangat hangat . suasana terasa ramah', 'positive')]",[S] positive [A] lukisan kanvas portabel mini [O] sangat hangat . suasana terasa ramah,True
OAS,pintu kamar bawahnya kurang rapat . bisa di menjenguk . hadehh .,"[('pintu kamar bawahnya', 'kurang rapat . bisa di menjenguk', 'negative')]",[O] kurang rapat . bisa di menjenguk [A] pintu kamar bawahnya [S] negative,lukisan kanvas portabel mini sangat hangat . suasana terasa ramah . hadehh .,"[('lukisan kanvas portabel mini', 'sangat hangat . suasana terasa ramah', 'positive')]",[O] sangat hangat . suasana terasa ramah [A] lukisan kanvas portabel mini [S] positive,True
