clean,corrupted,correct_label,incorrect_label,correct_idx,incorrect_idx
good service . thank you . [O] [A] [S],weak support . thank you . [O] [A] [S],[O] good [A] service [S] positive,[O] weak [A] support [S] negative,"[[508, 46, 60, 1661, 508, 32, 60, 2473, 508, 50, 60, 6785]]","[[508, 46, 60, 7469, 508, 32, 60, 1824, 508, 50, 60, 8225]]"
good service . thank you . [O] [S] [A],weak support . thank you . [O] [S] [A],[O] good [S] positive [A] service,[O] weak [S] negative [A] support,"[[508, 46, 60, 1661, 508, 50, 60, 6785, 508, 32, 60, 2473]]","[[508, 46, 60, 7469, 508, 50, 60, 8225, 508, 32, 60, 1824]]"
the hotel is very comfortable . [A] [O] [S],the inn is very cramped . [A] [O] [S],[A] hotel [O] very comfortable [S] positive,[A] inn [O] very cramped [S] negative,"[[508, 32, 60, 9500, 508, 46, 60, 1602, 10655, 508, 50, 60, 6785]]","[[508, 32, 60, 6170, 508, 46, 60, 1602, 98732, 508, 50, 60, 8225]]"
the hotel is very comfortable . [A] [S] [O],the inn is very cramped . [A] [S] [O],[A] hotel [S] positive [O] very comfortable,[A] inn [S] negative [O] very cramped,"[[508, 32, 60, 9500, 508, 50, 60, 6785, 508, 46, 60, 1602, 10655]]","[[508, 32, 60, 6170, 508, 50, 60, 8225, 508, 46, 60, 1602, 98732]]"
the hotel is very comfortable . [S] [A] [O],the inn is very cramped . [S] [A] [O],[S] positive [A] hotel [O] very comfortable,[S] negative [A] inn [O] very cramped,"[[508, 50, 60, 6785, 508, 32, 60, 9500, 508, 46, 60, 1602, 10655]]","[[508, 50, 60, 8225, 508, 32, 60, 6170, 508, 46, 60, 1602, 98732]]"
the hotel is very comfortable . [O] [A] [S],the inn is very cramped . [O] [A] [S],[O] very comfortable [A] hotel [S] positive,[O] very cramped [A] inn [S] negative,"[[508, 46, 60, 1602, 10655, 508, 32, 60, 9500, 508, 50, 60, 6785]]","[[508, 46, 60, 1602, 98732, 508, 32, 60, 6170, 508, 50, 60, 8225]]"
the hotel is very comfortable . [O] [S] [A],the inn is very cramped . [O] [S] [A],[O] very comfortable [S] positive [A] hotel,[O] very cramped [S] negative [A] inn,"[[508, 46, 60, 1602, 10655, 508, 50, 60, 6785, 508, 32, 60, 9500]]","[[508, 46, 60, 1602, 98732, 508, 50, 60, 8225, 508, 32, 60, 6170]]"
"the location is strategic , near malang square , lots of places to eat . [A] [O] [S]","the office is noisy , near malang square , lots of places to eat . [A] [O] [S]",[A] location [O] strategic [S] positive,[A] office [O] noisy [S] negative,"[[508, 32, 60, 3728, 508, 46, 60, 18580, 508, 50, 60, 6785]]","[[508, 32, 60, 5163, 508, 46, 60, 49280, 508, 50, 60, 8225]]"
"the location is strategic , near malang square , lots of places to eat . [A] [S] [O]","the office is noisy , near malang square , lots of places to eat . [A] [S] [O]",[A] location [S] positive [O] strategic,[A] office [S] negative [O] noisy,"[[508, 32, 60, 3728, 508, 50, 60, 6785, 508, 46, 60, 18580]]","[[508, 32, 60, 5163, 508, 50, 60, 8225, 508, 46, 60, 49280]]"
"the location is strategic , near malang square , lots of places to eat . [S] [A] [O]","the office is noisy , near malang square , lots of places to eat . [S] [A] [O]",[S] positive [A] location [O] strategic,[S] negative [A] office [O] noisy,"[[508, 50, 60, 6785, 508, 32, 60, 3728, 508, 46, 60, 18580]]","[[508, 50, 60, 8225, 508, 32, 60, 5163, 508, 46, 60, 49280]]"
"the location is strategic , near malang square , lots of places to eat . [O] [A] [S]","the office is noisy , near malang square , lots of places to eat . [O] [A] [S]",[O] strategic [A] location [S] positive,[O] noisy [A] office [S] negative,"[[508, 46, 60, 18580, 508, 32, 60, 3728, 508, 50, 60, 6785]]","[[508, 46, 60, 49280, 508, 32, 60, 5163, 508, 50, 60, 8225]]"
"the location is strategic , near malang square , lots of places to eat . [O] [S] [A]","the office is noisy , near malang square , lots of places to eat . [O] [S] [A]",[O] strategic [S] positive [A] location,[O] noisy [S] negative [A] office,"[[508, 46, 60, 18580, 508, 50, 60, 6785, 508, 32, 60, 3728]]","[[508, 46, 60, 49280, 508, 50, 60, 8225, 508, 32, 60, 5163]]"
the receptionist is friendly to the customers . [A] [O] [S],the security guy is rude to the customers . [A] [O] [S],[A] receptionist [O] friendly [S] positive,[A] security guy [O] rude [S] negative,"[[508, 32, 60, 23117, 380, 508, 46, 60, 11657, 508, 50, 60, 6785]]","[[508, 32, 60, 4763, 7412, 508, 46, 60, 46001, 508, 50, 60, 8225]]"
the receptionist is friendly to the customers . [A] [S] [O],the security guy is rude to the customers . [A] [S] [O],[A] receptionist [S] positive [O] friendly,[A] security guy [S] negative [O] rude,"[[508, 32, 60, 23117, 380, 508, 50, 60, 6785, 508, 46, 60, 11657]]","[[508, 32, 60, 4763, 7412, 508, 50, 60, 8225, 508, 46, 60, 46001]]"
the receptionist is friendly to the customers . [S] [A] [O],the security guy is rude to the customers . [S] [A] [O],[S] positive [A] receptionist [O] friendly,[S] negative [A] security guy [O] rude,"[[508, 50, 60, 6785, 508, 32, 60, 23117, 380, 508, 46, 60, 11657]]","[[508, 50, 60, 8225, 508, 32, 60, 4763, 7412, 508, 46, 60, 46001]]"
the receptionist is friendly to the customers . [O] [A] [S],the security guy is rude to the customers . [O] [A] [S],[O] friendly [A] receptionist [S] positive,[O] rude [A] security guy [S] negative,"[[508, 46, 60, 11657, 508, 32, 60, 23117, 380, 508, 50, 60, 6785]]","[[508, 46, 60, 46001, 508, 32, 60, 4763, 7412, 508, 50, 60, 8225]]"
the receptionist is friendly to the customers . [O] [S] [A],the security guy is rude to the customers . [O] [S] [A],[O] friendly [S] positive [A] receptionist,[O] rude [S] negative [A] security guy,"[[508, 46, 60, 11657, 508, 50, 60, 6785, 508, 32, 60, 23117, 380]]","[[508, 46, 60, 46001, 508, 50, 60, 8225, 508, 32, 60, 4763, 7412]]"
"the place is nice , near the mosque , just a walk away if you want to pray . and for sure , the 7 satisfaction guarantees are fulfilled . [A] [O] [S]","the location is isolated , near the mosque , just a walk away if you want to pray . and not sure , the 7 satisfaction guarantees are fulfilled . [A] [O] [S]",[A] place [O] nice [S] positive,[A] location [O] isolated [S] negative,"[[508, 32, 60, 1992, 508, 46, 60, 6419, 508, 50, 60, 6785]]","[[508, 32, 60, 3728, 508, 46, 60, 24203, 508, 50, 60, 8225]]"
"the place is nice , near the mosque , just a walk away if you want to pray . and for sure , the 7 satisfaction guarantees are fulfilled . [A] [S] [O]","the location is isolated , near the mosque , just a walk away if you want to pray . and not sure , the 7 satisfaction guarantees are fulfilled . [A] [S] [O]",[A] place [S] positive [O] nice,[A] location [S] negative [O] isolated,"[[508, 32, 60, 1992, 508, 50, 60, 6785, 508, 46, 60, 6419]]","[[508, 32, 60, 3728, 508, 50, 60, 8225, 508, 46, 60, 24203]]"
"the place is nice , near the mosque , just a walk away if you want to pray . and for sure , the 7 satisfaction guarantees are fulfilled . [S] [A] [O]","the location is isolated , near the mosque , just a walk away if you want to pray . and not sure , the 7 satisfaction guarantees are fulfilled . [S] [A] [O]",[S] positive [A] place [O] nice,[S] negative [A] location [O] isolated,"[[508, 50, 60, 6785, 508, 32, 60, 1992, 508, 46, 60, 6419]]","[[508, 50, 60, 8225, 508, 32, 60, 3728, 508, 46, 60, 24203]]"
"the place is nice , near the mosque , just a walk away if you want to pray . and for sure , the 7 satisfaction guarantees are fulfilled . [O] [A] [S]","the location is isolated , near the mosque , just a walk away if you want to pray . and not sure , the 7 satisfaction guarantees are fulfilled . [O] [A] [S]",[O] nice [A] place [S] positive,[O] isolated [A] location [S] negative,"[[508, 46, 60, 6419, 508, 32, 60, 1992, 508, 50, 60, 6785]]","[[508, 46, 60, 24203, 508, 32, 60, 3728, 508, 50, 60, 8225]]"
"the place is nice , near the mosque , just a walk away if you want to pray . and for sure , the 7 satisfaction guarantees are fulfilled . [O] [S] [A]","the location is isolated , near the mosque , just a walk away if you want to pray . and not sure , the 7 satisfaction guarantees are fulfilled . [O] [S] [A]",[O] nice [S] positive [A] place,[O] isolated [S] negative [A] location,"[[508, 46, 60, 6419, 508, 50, 60, 6785, 508, 32, 60, 1992]]","[[508, 46, 60, 24203, 508, 50, 60, 8225, 508, 32, 60, 3728]]"
the room is dirty . [A] [O] [S],the hall is clean . [A] [O] [S],[A] room [O] dirty [S] negative,[A] hall [O] clean [S] positive,"[[508, 32, 60, 3054, 508, 46, 60, 18595, 508, 50, 60, 8225]]","[[508, 32, 60, 13994, 508, 46, 60, 4240, 508, 50, 60, 6785]]"
the room is dirty . [A] [S] [O],the hall is clean . [A] [S] [O],[A] room [S] negative [O] dirty,[A] hall [S] positive [O] clean,"[[508, 32, 60, 3054, 508, 50, 60, 8225, 508, 46, 60, 18595]]","[[508, 32, 60, 13994, 508, 50, 60, 6785, 508, 46, 60, 4240]]"
the room is dirty . [S] [A] [O],the hall is clean . [S] [A] [O],[S] negative [A] room [O] dirty,[S] positive [A] hall [O] clean,"[[508, 50, 60, 8225, 508, 32, 60, 3054, 508, 46, 60, 18595]]","[[508, 50, 60, 6785, 508, 32, 60, 13994, 508, 46, 60, 4240]]"
the room is dirty . [O] [A] [S],the hall is clean . [O] [A] [S],[O] dirty [A] room [S] negative,[O] clean [A] hall [S] positive,"[[508, 46, 60, 18595, 508, 32, 60, 3054, 508, 50, 60, 8225]]","[[508, 46, 60, 4240, 508, 32, 60, 13994, 508, 50, 60, 6785]]"
the room is dirty . [O] [S] [A],the hall is clean . [O] [S] [A],[O] dirty [S] negative [A] room,[O] clean [S] positive [A] hall,"[[508, 46, 60, 18595, 508, 50, 60, 8225, 508, 32, 60, 3054]]","[[508, 46, 60, 4240, 508, 50, 60, 6785, 508, 32, 60, 13994]]"
"good location , near mangga besar station . [A] [O] [S]","dirty building , near mangga besar station . [A] [O] [S]",[A] location [O] good [S] positive,[A] building [O] dirty [S] negative,"[[508, 32, 60, 3728, 508, 46, 60, 1661, 508, 50, 60, 6785]]","[[508, 32, 60, 4752, 508, 46, 60, 18595, 508, 50, 60, 8225]]"
"good location , near mangga besar station . [A] [S] [O]","dirty building , near mangga besar station . [A] [S] [O]",[A] location [S] positive [O] good,[A] building [S] negative [O] dirty,"[[508, 32, 60, 3728, 508, 50, 60, 6785, 508, 46, 60, 1661]]","[[508, 32, 60, 4752, 508, 50, 60, 8225, 508, 46, 60, 18595]]"
"good location , near mangga besar station . [S] [A] [O]","dirty building , near mangga besar station . [S] [A] [O]",[S] positive [A] location [O] good,[S] negative [A] building [O] dirty,"[[508, 50, 60, 6785, 508, 32, 60, 3728, 508, 46, 60, 1661]]","[[508, 50, 60, 8225, 508, 32, 60, 4752, 508, 46, 60, 18595]]"
"good location , near mangga besar station . [O] [A] [S]","dirty building , near mangga besar station . [O] [A] [S]",[O] good [A] location [S] positive,[O] dirty [A] building [S] negative,"[[508, 46, 60, 1661, 508, 32, 60, 3728, 508, 50, 60, 6785]]","[[508, 46, 60, 18595, 508, 32, 60, 4752, 508, 50, 60, 8225]]"
"good location , near mangga besar station . [O] [S] [A]","dirty building , near mangga besar station . [O] [S] [A]",[O] good [S] positive [A] location,[O] dirty [S] negative [A] building,"[[508, 46, 60, 1661, 508, 50, 60, 6785, 508, 32, 60, 3728]]","[[508, 46, 60, 18595, 508, 50, 60, 8225, 508, 32, 60, 4752]]"
"a nice place for a stopover . close to the airport , you can order delivery . [A] [O] [S]","a noisy house for a stopover . close to the airport , you can order delivery . [A] [O] [S]",[A] place [O] nice [S] positive,[A] house [O] noisy [S] negative,"[[508, 32, 60, 1992, 508, 46, 60, 6419, 508, 50, 60, 6785]]","[[508, 32, 60, 3753, 508, 46, 60, 49280, 508, 50, 60, 8225]]"
"a nice place for a stopover . close to the airport , you can order delivery . [A] [S] [O]","a noisy house for a stopover . close to the airport , you can order delivery . [A] [S] [O]",[A] place [S] positive [O] nice,[A] house [S] negative [O] noisy,"[[508, 32, 60, 1992, 508, 50, 60, 6785, 508, 46, 60, 6419]]","[[508, 32, 60, 3753, 508, 50, 60, 8225, 508, 46, 60, 49280]]"
"a nice place for a stopover . close to the airport , you can order delivery . [S] [A] [O]","a noisy house for a stopover . close to the airport , you can order delivery . [S] [A] [O]",[S] positive [A] place [O] nice,[S] negative [A] house [O] noisy,"[[508, 50, 60, 6785, 508, 32, 60, 1992, 508, 46, 60, 6419]]","[[508, 50, 60, 8225, 508, 32, 60, 3753, 508, 46, 60, 49280]]"
"a nice place for a stopover . close to the airport , you can order delivery . [O] [A] [S]","a noisy house for a stopover . close to the airport , you can order delivery . [O] [A] [S]",[O] nice [A] place [S] positive,[O] noisy [A] house [S] negative,"[[508, 46, 60, 6419, 508, 32, 60, 1992, 508, 50, 60, 6785]]","[[508, 46, 60, 49280, 508, 32, 60, 3753, 508, 50, 60, 8225]]"
"a nice place for a stopover . close to the airport , you can order delivery . [O] [S] [A]","a noisy house for a stopover . close to the airport , you can order delivery . [O] [S] [A]",[O] nice [S] positive [A] place,[O] noisy [S] negative [A] house,"[[508, 46, 60, 6419, 508, 50, 60, 6785, 508, 32, 60, 1992]]","[[508, 46, 60, 49280, 508, 50, 60, 8225, 508, 32, 60, 3753]]"
good service for 24 hours . [A] [O] [S],fair help for 24 hours . [A] [O] [S],[A] service [O] good [S] positive,[A] help [O] fair [S] negative,"[[508, 32, 60, 2473, 508, 46, 60, 1661, 508, 50, 60, 6785]]","[[508, 32, 60, 1492, 508, 46, 60, 6624, 508, 50, 60, 8225]]"
good service for 24 hours . [A] [S] [O],fair help for 24 hours . [A] [S] [O],[A] service [S] positive [O] good,[A] help [S] negative [O] fair,"[[508, 32, 60, 2473, 508, 50, 60, 6785, 508, 46, 60, 1661]]","[[508, 32, 60, 1492, 508, 50, 60, 8225, 508, 46, 60, 6624]]"
good service for 24 hours . [S] [A] [O],fair help for 24 hours . [S] [A] [O],[S] positive [A] service [O] good,[S] negative [A] help [O] fair,"[[508, 50, 60, 6785, 508, 32, 60, 2473, 508, 46, 60, 1661]]","[[508, 50, 60, 8225, 508, 32, 60, 1492, 508, 46, 60, 6624]]"
good service for 24 hours . [O] [A] [S],fair help for 24 hours . [O] [A] [S],[O] good [A] service [S] positive,[O] fair [A] help [S] negative,"[[508, 46, 60, 1661, 508, 32, 60, 2473, 508, 50, 60, 6785]]","[[508, 46, 60, 6624, 508, 32, 60, 1492, 508, 50, 60, 8225]]"
good service for 24 hours . [O] [S] [A],fair help for 24 hours . [O] [S] [A],[O] good [S] positive [A] service,[O] fair [S] negative [A] help,"[[508, 46, 60, 1661, 508, 50, 60, 6785, 508, 32, 60, 2473]]","[[508, 46, 60, 6624, 508, 50, 60, 8225, 508, 32, 60, 1492]]"
the mattress is hard : ( . [A] [O] [S],the ac is cool : ) . [A] [O] [S],[A] mattress [O] hard [S] negative,[A] ac [O] cool [S] positive,"[[508, 32, 60, 32226, 508, 46, 60, 2588, 508, 50, 60, 8225]]","[[508, 32, 60, 1613, 508, 46, 60, 7010, 508, 50, 60, 6785]]"
the mattress is hard : ( . [A] [S] [O],the ac is cool : ) . [A] [S] [O],[A] mattress [S] negative [O] hard,[A] ac [S] positive [O] cool,"[[508, 32, 60, 32226, 508, 50, 60, 8225, 508, 46, 60, 2588]]","[[508, 32, 60, 1613, 508, 50, 60, 6785, 508, 46, 60, 7010]]"
the mattress is hard : ( . [S] [A] [O],the ac is cool : ) . [S] [A] [O],[S] negative [A] mattress [O] hard,[S] positive [A] ac [O] cool,"[[508, 50, 60, 8225, 508, 32, 60, 32226, 508, 46, 60, 2588]]","[[508, 50, 60, 6785, 508, 32, 60, 1613, 508, 46, 60, 7010]]"
the mattress is hard : ( . [O] [A] [S],the ac is cool : ) . [O] [A] [S],[O] hard [A] mattress [S] negative,[O] cool [A] ac [S] positive,"[[508, 46, 60, 2588, 508, 32, 60, 32226, 508, 50, 60, 8225]]","[[508, 46, 60, 7010, 508, 32, 60, 1613, 508, 50, 60, 6785]]"
the mattress is hard : ( . [O] [S] [A],the ac is cool : ) . [O] [S] [A],[O] hard [S] negative [A] mattress,[O] cool [S] positive [A] ac,"[[508, 46, 60, 2588, 508, 50, 60, 8225, 508, 32, 60, 32226]]","[[508, 46, 60, 7010, 508, 50, 60, 6785, 508, 32, 60, 1613]]"
the staff is not friendly . [A] [O] [S],the service is very helpful . [A] [O] [S],[A] staff [O] not friendly [S] negative,[A] service [O] very helpful [S] positive,"[[508, 32, 60, 5570, 508, 46, 60, 537, 11657, 508, 50, 60, 8225]]","[[508, 32, 60, 2473, 508, 46, 60, 1602, 10950, 508, 50, 60, 6785]]"
the staff is not friendly . [A] [S] [O],the service is very helpful . [A] [S] [O],[A] staff [S] negative [O] not friendly,[A] service [S] positive [O] very helpful,"[[508, 32, 60, 5570, 508, 50, 60, 8225, 508, 46, 60, 537, 11657]]","[[508, 32, 60, 2473, 508, 50, 60, 6785, 508, 46, 60, 1602, 10950]]"
the staff is not friendly . [S] [A] [O],the service is very helpful . [S] [A] [O],[S] negative [A] staff [O] not friendly,[S] positive [A] service [O] very helpful,"[[508, 50, 60, 8225, 508, 32, 60, 5570, 508, 46, 60, 537, 11657]]","[[508, 50, 60, 6785, 508, 32, 60, 2473, 508, 46, 60, 1602, 10950]]"
the staff is not friendly . [O] [A] [S],the service is very helpful . [O] [A] [S],[O] not friendly [A] staff [S] negative,[O] very helpful [A] service [S] positive,"[[508, 46, 60, 537, 11657, 508, 32, 60, 5570, 508, 50, 60, 8225]]","[[508, 46, 60, 1602, 10950, 508, 32, 60, 2473, 508, 50, 60, 6785]]"
the staff is not friendly . [O] [S] [A],the service is very helpful . [O] [S] [A],[O] not friendly [S] negative [A] staff,[O] very helpful [S] positive [A] service,"[[508, 46, 60, 537, 11657, 508, 50, 60, 8225, 508, 32, 60, 5570]]","[[508, 46, 60, 1602, 10950, 508, 50, 60, 6785, 508, 32, 60, 2473]]"
the breakfast menu is not complete . [A] [O] [S],the lunch menu is very complete . [A] [O] [S],[A] breakfast menu [O] not complete [S] negative,[A] lunch menu [O] very complete [S] positive,"[[508, 32, 60, 17496, 5022, 508, 46, 60, 537, 4583, 508, 50, 60, 8225]]","[[508, 32, 60, 15786, 5022, 508, 46, 60, 1602, 4583, 508, 50, 60, 6785]]"
the breakfast menu is not complete . [A] [S] [O],the lunch menu is very complete . [A] [S] [O],[A] breakfast menu [S] negative [O] not complete,[A] lunch menu [S] positive [O] very complete,"[[508, 32, 60, 17496, 5022, 508, 50, 60, 8225, 508, 46, 60, 537, 4583]]","[[508, 32, 60, 15786, 5022, 508, 50, 60, 6785, 508, 46, 60, 1602, 4583]]"
the breakfast menu is not complete . [S] [A] [O],the lunch menu is very complete . [S] [A] [O],[S] negative [A] breakfast menu [O] not complete,[S] positive [A] lunch menu [O] very complete,"[[508, 50, 60, 8225, 508, 32, 60, 17496, 5022, 508, 46, 60, 537, 4583]]","[[508, 50, 60, 6785, 508, 32, 60, 15786, 5022, 508, 46, 60, 1602, 4583]]"
the breakfast menu is not complete . [O] [A] [S],the lunch menu is very complete . [O] [A] [S],[O] not complete [A] breakfast menu [S] negative,[O] very complete [A] lunch menu [S] positive,"[[508, 46, 60, 537, 4583, 508, 32, 60, 17496, 5022, 508, 50, 60, 8225]]","[[508, 46, 60, 1602, 4583, 508, 32, 60, 15786, 5022, 508, 50, 60, 6785]]"
the breakfast menu is not complete . [O] [S] [A],the lunch menu is very complete . [O] [S] [A],[O] not complete [S] negative [A] breakfast menu,[O] very complete [S] positive [A] lunch menu,"[[508, 46, 60, 537, 4583, 508, 50, 60, 8225, 508, 32, 60, 17496, 5022]]","[[508, 46, 60, 1602, 4583, 508, 50, 60, 6785, 508, 32, 60, 15786, 5022]]"
the receptionist was not friendly enough . [A] [O] [S],the living room was very alluring . [A] [O] [S],[A] receptionist [O] not friendly enough [S] negative,[A] living room [O] very alluring [S] positive,"[[508, 32, 60, 23117, 380, 508, 46, 60, 537, 11657, 3322, 508, 50, 60, 8225]]","[[508, 32, 60, 5382, 3054, 508, 46, 60, 1602, 678, 1677, 508, 50, 60, 6785]]"
the receptionist was not friendly enough . [A] [S] [O],the living room was very alluring . [A] [S] [O],[A] receptionist [S] negative [O] not friendly enough,[A] living room [S] positive [O] very alluring,"[[508, 32, 60, 23117, 380, 508, 50, 60, 8225, 508, 46, 60, 537, 11657, 3322]]","[[508, 32, 60, 5382, 3054, 508, 50, 60, 6785, 508, 46, 60, 1602, 678, 1677]]"
the receptionist was not friendly enough . [S] [A] [O],the living room was very alluring . [S] [A] [O],[S] negative [A] receptionist [O] not friendly enough,[S] positive [A] living room [O] very alluring,"[[508, 50, 60, 8225, 508, 32, 60, 23117, 380, 508, 46, 60, 537, 11657, 3322]]","[[508, 50, 60, 6785, 508, 32, 60, 5382, 3054, 508, 46, 60, 1602, 678, 1677]]"
the receptionist was not friendly enough . [O] [A] [S],the living room was very alluring . [O] [A] [S],[O] not friendly enough [A] receptionist [S] negative,[O] very alluring [A] living room [S] positive,"[[508, 46, 60, 537, 11657, 3322, 508, 32, 60, 23117, 380, 508, 50, 60, 8225]]","[[508, 46, 60, 1602, 678, 1677, 508, 32, 60, 5382, 3054, 508, 50, 60, 6785]]"
the receptionist was not friendly enough . [O] [S] [A],the living room was very alluring . [O] [S] [A],[O] not friendly enough [S] negative [A] receptionist,[O] very alluring [S] positive [A] living room,"[[508, 46, 60, 537, 11657, 3322, 508, 50, 60, 8225, 508, 32, 60, 23117, 380]]","[[508, 46, 60, 1602, 678, 1677, 508, 50, 60, 6785, 508, 32, 60, 5382, 3054]]"
the wifi isn't working . [A] [O] [S],the room looks very nice . [A] [O] [S],[A] wifi [O] isn't working [S] negative,[A] room [O] looks very nice [S] positive,"[[508, 32, 60, 33417, 508, 46, 60, 4436, 944, 3238, 508, 50, 60, 8225]]","[[508, 32, 60, 3054, 508, 46, 60, 5868, 1602, 6419, 508, 50, 60, 6785]]"
the wifi isn't working . [A] [S] [O],the room looks very nice . [A] [S] [O],[A] wifi [S] negative [O] isn't working,[A] room [S] positive [O] looks very nice,"[[508, 32, 60, 33417, 508, 50, 60, 8225, 508, 46, 60, 4436, 944, 3238]]","[[508, 32, 60, 3054, 508, 50, 60, 6785, 508, 46, 60, 5868, 1602, 6419]]"
the wifi isn't working . [S] [A] [O],the room looks very nice . [S] [A] [O],[S] negative [A] wifi [O] isn't working,[S] positive [A] room [O] looks very nice,"[[508, 50, 60, 8225, 508, 32, 60, 33417, 508, 46, 60, 4436, 944, 3238]]","[[508, 50, 60, 6785, 508, 32, 60, 3054, 508, 46, 60, 5868, 1602, 6419]]"
the wifi isn't working . [O] [A] [S],the room looks very nice . [O] [A] [S],[O] isn't working [A] wifi [S] negative,[O] looks very nice [A] room [S] positive,"[[508, 46, 60, 4436, 944, 3238, 508, 32, 60, 33417, 508, 50, 60, 8225]]","[[508, 46, 60, 5868, 1602, 6419, 508, 32, 60, 3054, 508, 50, 60, 6785]]"
the wifi isn't working . [O] [S] [A],the room looks very nice . [O] [S] [A],[O] isn't working [S] negative [A] wifi,[O] looks very nice [S] positive [A] room,"[[508, 46, 60, 4436, 944, 3238, 508, 50, 60, 8225, 508, 32, 60, 33417]]","[[508, 46, 60, 5868, 1602, 6419, 508, 50, 60, 6785, 508, 32, 60, 3054]]"
"the location is okay , near the city center . [A] [O] [S]","the place is bad , near the city center . [A] [O] [S]",[A] location [O] okay [S] positive,[A] place [O] bad [S] negative,"[[508, 32, 60, 3728, 508, 46, 60, 16910, 508, 50, 60, 6785]]","[[508, 32, 60, 1992, 508, 46, 60, 3873, 508, 50, 60, 8225]]"
"the location is okay , near the city center . [A] [S] [O]","the place is bad , near the city center . [A] [S] [O]",[A] location [S] positive [O] okay,[A] place [S] negative [O] bad,"[[508, 32, 60, 3728, 508, 50, 60, 6785, 508, 46, 60, 16910]]","[[508, 32, 60, 1992, 508, 50, 60, 8225, 508, 46, 60, 3873]]"
"the location is okay , near the city center . [S] [A] [O]","the place is bad , near the city center . [S] [A] [O]",[S] positive [A] location [O] okay,[S] negative [A] place [O] bad,"[[508, 50, 60, 6785, 508, 32, 60, 3728, 508, 46, 60, 16910]]","[[508, 50, 60, 8225, 508, 32, 60, 1992, 508, 46, 60, 3873]]"
"the location is okay , near the city center . [O] [A] [S]","the place is bad , near the city center . [O] [A] [S]",[O] okay [A] location [S] positive,[O] bad [A] place [S] negative,"[[508, 46, 60, 16910, 508, 32, 60, 3728, 508, 50, 60, 6785]]","[[508, 46, 60, 3873, 508, 32, 60, 1992, 508, 50, 60, 8225]]"
"the location is okay , near the city center . [O] [S] [A]","the place is bad , near the city center . [O] [S] [A]",[O] okay [S] positive [A] location,[O] bad [S] negative [A] place,"[[508, 46, 60, 16910, 508, 50, 60, 6785, 508, 32, 60, 3728]]","[[508, 46, 60, 3873, 508, 50, 60, 8225, 508, 32, 60, 1992]]"
the room is very small . [A] [O] [S],the space is very cozy . [A] [O] [S],[A] room [O] very small [S] negative,[A] space [O] very cozy [S] positive,"[[508, 32, 60, 3054, 508, 46, 60, 1602, 2613, 508, 50, 60, 8225]]","[[508, 32, 60, 3550, 508, 46, 60, 1602, 42435, 508, 50, 60, 6785]]"
the room is very small . [A] [S] [O],the space is very cozy . [A] [S] [O],[A] room [S] negative [O] very small,[A] space [S] positive [O] very cozy,"[[508, 32, 60, 3054, 508, 50, 60, 8225, 508, 46, 60, 1602, 2613]]","[[508, 32, 60, 3550, 508, 50, 60, 6785, 508, 46, 60, 1602, 42435]]"
the room is very small . [S] [A] [O],the space is very cozy . [S] [A] [O],[S] negative [A] room [O] very small,[S] positive [A] space [O] very cozy,"[[508, 50, 60, 8225, 508, 32, 60, 3054, 508, 46, 60, 1602, 2613]]","[[508, 50, 60, 6785, 508, 32, 60, 3550, 508, 46, 60, 1602, 42435]]"
the room is very small . [O] [A] [S],the space is very cozy . [O] [A] [S],[O] very small [A] room [S] negative,[O] very cozy [A] space [S] positive,"[[508, 46, 60, 1602, 2613, 508, 32, 60, 3054, 508, 50, 60, 8225]]","[[508, 46, 60, 1602, 42435, 508, 32, 60, 3550, 508, 50, 60, 6785]]"
the room is very small . [O] [S] [A],the space is very cozy . [O] [S] [A],[O] very small [S] negative [A] room,[O] very cozy [S] positive [A] space,"[[508, 46, 60, 1602, 2613, 508, 50, 60, 8225, 508, 32, 60, 3054]]","[[508, 46, 60, 1602, 42435, 508, 50, 60, 6785, 508, 32, 60, 3550]]"
"overall , it is very satisfying . [A] [O] [S]","mostly , it is not satisfying . [A] [O] [S]",[A] overall [O] very satisfying [S] positive,[A] mostly [O] not satisfying [S] negative,"[[508, 32, 60, 8084, 508, 46, 60, 1602, 36054, 508, 50, 60, 6785]]","[[508, 32, 60, 10008, 508, 46, 60, 537, 36054, 508, 50, 60, 8225]]"
"overall , it is very satisfying . [A] [S] [O]","mostly , it is not satisfying . [A] [S] [O]",[A] overall [S] positive [O] very satisfying,[A] mostly [S] negative [O] not satisfying,"[[508, 32, 60, 8084, 508, 50, 60, 6785, 508, 46, 60, 1602, 36054]]","[[508, 32, 60, 10008, 508, 50, 60, 8225, 508, 46, 60, 537, 36054]]"
"overall , it is very satisfying . [S] [A] [O]","mostly , it is not satisfying . [S] [A] [O]",[S] positive [A] overall [O] very satisfying,[S] negative [A] mostly [O] not satisfying,"[[508, 50, 60, 6785, 508, 32, 60, 8084, 508, 46, 60, 1602, 36054]]","[[508, 50, 60, 8225, 508, 32, 60, 10008, 508, 46, 60, 537, 36054]]"
"overall , it is very satisfying . [O] [A] [S]","mostly , it is not satisfying . [O] [A] [S]",[O] very satisfying [A] overall [S] positive,[O] not satisfying [A] mostly [S] negative,"[[508, 46, 60, 1602, 36054, 508, 32, 60, 8084, 508, 50, 60, 6785]]","[[508, 46, 60, 537, 36054, 508, 32, 60, 10008, 508, 50, 60, 8225]]"
