order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
OSA,penjaganya kurang ramah .,"[('penjaganya', 'kurang ramah', 'negative')]",[O] kurang ramah [S] negative [A] penjaganya,pelajaran kimia sangat terjaga .,"[('pelajaran kimia', 'sangat terjaga', 'positive')]",[O] sangat terjaga [S] positive [A] pelajaran kimia,True
AOS,menu breakfast kurang lengkap .,"[('menu breakfast', 'kurang lengkap', 'negative')]",[A] menu breakfast [O] kurang lengkap [S] negative,angin cukup strategis .,"[('angin', 'cukup strategis', 'positive')]",[A] angin [O] cukup strategis [S] positive,True
ASO,menu breakfast kurang lengkap .,"[('menu breakfast', 'kurang lengkap', 'negative')]",[A] menu breakfast [S] negative [O] kurang lengkap,angin cukup strategis .,"[('angin', 'cukup strategis', 'positive')]",[A] angin [S] positive [O] cukup strategis,True
SAO,menu breakfast kurang lengkap .,"[('menu breakfast', 'kurang lengkap', 'negative')]",[S] negative [A] menu breakfast [O] kurang lengkap,angin cukup strategis .,"[('angin', 'cukup strategis', 'positive')]",[S] positive [A] angin [O] cukup strategis,True
OAS,menu breakfast kurang lengkap .,"[('menu breakfast', 'kurang lengkap', 'negative')]",[O] kurang lengkap [A] menu breakfast [S] negative,angin cukup strategis .,"[('angin', 'cukup strategis', 'positive')]",[O] cukup strategis [A] angin [S] positive,True
OSA,menu breakfast kurang lengkap .,"[('menu breakfast', 'kurang lengkap', 'negative')]",[O] kurang lengkap [S] negative [A] menu breakfast,angin cukup strategis .,"[('angin', 'cukup strategis', 'positive')]",[O] cukup strategis [S] positive [A] angin,True
AOS,wifi tidak hidup nya .,"[('wifi', 'tidak hidup', 'negative')]",[A] wifi [O] tidak hidup [S] negative,hp sangat dingin nya .,"[('hp', 'sangat dingin', 'positive')]",[A] hp [O] sangat dingin [S] positive,True
ASO,wifi tidak hidup nya .,"[('wifi', 'tidak hidup', 'negative')]",[A] wifi [S] negative [O] tidak hidup,hp sangat dingin nya .,"[('hp', 'sangat dingin', 'positive')]",[A] hp [S] positive [O] sangat dingin,True
SAO,wifi tidak hidup nya .,"[('wifi', 'tidak hidup', 'negative')]",[S] negative [A] wifi [O] tidak hidup,hp sangat dingin nya .,"[('hp', 'sangat dingin', 'positive')]",[S] positive [A] hp [O] sangat dingin,True
OAS,wifi tidak hidup nya .,"[('wifi', 'tidak hidup', 'negative')]",[O] tidak hidup [A] wifi [S] negative,hp sangat dingin nya .,"[('hp', 'sangat dingin', 'positive')]",[O] sangat dingin [A] hp [S] positive,True
OSA,wifi tidak hidup nya .,"[('wifi', 'tidak hidup', 'negative')]",[O] tidak hidup [S] negative [A] wifi,hp sangat dingin nya .,"[('hp', 'sangat dingin', 'positive')]",[O] sangat dingin [S] positive [A] hp,True
AOS,kamarnya kecil banget .,"[('kamarnya', 'kecil banget', 'negative')]",[A] kamarnya [O] kecil banget [S] negative,astronomi nya cukup tenang .,"[('astronomi nya', 'cukup tenang', 'positive')]",[A] astronomi nya [O] cukup tenang [S] positive,True
ASO,kamarnya kecil banget .,"[('kamarnya', 'kecil banget', 'negative')]",[A] kamarnya [S] negative [O] kecil banget,astronomi nya cukup tenang .,"[('astronomi nya', 'cukup tenang', 'positive')]",[A] astronomi nya [S] positive [O] cukup tenang,True
SAO,kamarnya kecil banget .,"[('kamarnya', 'kecil banget', 'negative')]",[S] negative [A] kamarnya [O] kecil banget,astronomi nya cukup tenang .,"[('astronomi nya', 'cukup tenang', 'positive')]",[S] positive [A] astronomi nya [O] cukup tenang,True
OAS,kamarnya kecil banget .,"[('kamarnya', 'kecil banget', 'negative')]",[O] kecil banget [A] kamarnya [S] negative,astronomi nya cukup tenang .,"[('astronomi nya', 'cukup tenang', 'positive')]",[O] cukup tenang [A] astronomi nya [S] positive,True
OSA,kamarnya kecil banget .,"[('kamarnya', 'kecil banget', 'negative')]",[O] kecil banget [S] negative [A] kamarnya,astronomi nya cukup tenang .,"[('astronomi nya', 'cukup tenang', 'positive')]",[O] cukup tenang [S] positive [A] astronomi nya,True
AOS,secara keseluruhan sangat memuaskan .,"[('secara keseluruhan', 'sangat memuaskan', 'positive')]",[A] secara keseluruhan [O] sangat memuaskan [S] positive,sabun cuci nya menyedihkan .,"[('sabun cuci nya', 'menyedihkan', 'negative')]",[A] sabun cuci nya [O] menyedihkan [S] negative,True
ASO,secara keseluruhan sangat memuaskan .,"[('secara keseluruhan', 'sangat memuaskan', 'positive')]",[A] secara keseluruhan [S] positive [O] sangat memuaskan,sabun cuci nya menyedihkan .,"[('sabun cuci nya', 'menyedihkan', 'negative')]",[A] sabun cuci nya [S] negative [O] menyedihkan,True
SAO,secara keseluruhan sangat memuaskan .,"[('secara keseluruhan', 'sangat memuaskan', 'positive')]",[S] positive [A] secara keseluruhan [O] sangat memuaskan,sabun cuci nya menyedihkan .,"[('sabun cuci nya', 'menyedihkan', 'negative')]",[S] negative [A] sabun cuci nya [O] menyedihkan,True
OAS,secara keseluruhan sangat memuaskan .,"[('secara keseluruhan', 'sangat memuaskan', 'positive')]",[O] sangat memuaskan [A] secara keseluruhan [S] positive,sabun cuci nya menyedihkan .,"[('sabun cuci nya', 'menyedihkan', 'negative')]",[O] menyedihkan [A] sabun cuci nya [S] negative,True
OSA,secara keseluruhan sangat memuaskan .,"[('secara keseluruhan', 'sangat memuaskan', 'positive')]",[O] sangat memuaskan [S] positive [A] secara keseluruhan,sabun cuci nya menyedihkan .,"[('sabun cuci nya', 'menyedihkan', 'negative')]",[O] menyedihkan [S] negative [A] sabun cuci nya,True
AOS,untuk inap yang kemarin tempat tidur kurang bersih .,"[('tempat tidur', 'kurang bersih', 'negative')]",[A] tempat tidur [O] kurang bersih [S] negative,untuk inap yang kemarin kucing betina cukup dingin .,"[('kucing dingin', 'cukup bersih', 'positive')]",[A] kucing dingin [O] cukup bersih [S] positive,True
ASO,untuk inap yang kemarin tempat tidur kurang bersih .,"[('tempat tidur', 'kurang bersih', 'negative')]",[A] tempat tidur [S] negative [O] kurang bersih,untuk inap yang kemarin kucing betina cukup dingin .,"[('kucing dingin', 'cukup bersih', 'positive')]",[A] kucing dingin [S] positive [O] cukup bersih,True
SAO,untuk inap yang kemarin tempat tidur kurang bersih .,"[('tempat tidur', 'kurang bersih', 'negative')]",[S] negative [A] tempat tidur [O] kurang bersih,untuk inap yang kemarin kucing betina cukup dingin .,"[('kucing dingin', 'cukup bersih', 'positive')]",[S] positive [A] kucing dingin [O] cukup bersih,True
OAS,untuk inap yang kemarin tempat tidur kurang bersih .,"[('tempat tidur', 'kurang bersih', 'negative')]",[O] kurang bersih [A] tempat tidur [S] negative,untuk inap yang kemarin kucing betina cukup dingin .,"[('kucing dingin', 'cukup bersih', 'positive')]",[O] cukup bersih [A] kucing dingin [S] positive,True
OSA,untuk inap yang kemarin tempat tidur kurang bersih .,"[('tempat tidur', 'kurang bersih', 'negative')]",[O] kurang bersih [S] negative [A] tempat tidur,untuk inap yang kemarin kucing betina cukup dingin .,"[('kucing dingin', 'cukup bersih', 'positive')]",[O] cukup bersih [S] positive [A] kucing dingin,True
AOS,"handuknya cuma satu , sementara kami berdua .","[('handuknya', 'cuma satu', 'negative')]",[A] handuknya [O] cuma satu [S] negative,"tiangnya gurih , sementara kami berdua .","[('tiangnya', 'gurih', 'positive')]",[A] tiangnya [O] gurih [S] positive,True
ASO,"handuknya cuma satu , sementara kami berdua .","[('handuknya', 'cuma satu', 'negative')]",[A] handuknya [S] negative [O] cuma satu,"tiangnya gurih , sementara kami berdua .","[('tiangnya', 'gurih', 'positive')]",[A] tiangnya [S] positive [O] gurih,True
SAO,"handuknya cuma satu , sementara kami berdua .","[('handuknya', 'cuma satu', 'negative')]",[S] negative [A] handuknya [O] cuma satu,"tiangnya gurih , sementara kami berdua .","[('tiangnya', 'gurih', 'positive')]",[S] positive [A] tiangnya [O] gurih,True
OAS,"handuknya cuma satu , sementara kami berdua .","[('handuknya', 'cuma satu', 'negative')]",[O] cuma satu [A] handuknya [S] negative,"tiangnya gurih , sementara kami berdua .","[('tiangnya', 'gurih', 'positive')]",[O] gurih [A] tiangnya [S] positive,True
OSA,"handuknya cuma satu , sementara kami berdua .","[('handuknya', 'cuma satu', 'negative')]",[O] cuma satu [S] negative [A] handuknya,"tiangnya gurih , sementara kami berdua .","[('tiangnya', 'gurih', 'positive')]",[O] gurih [S] positive [A] tiangnya,True
AOS,wifi kurang baik .,"[('wifi', 'kurang baik', 'negative')]",[A] wifi [O] kurang baik [S] negative,tas sangat ramah .,"[('tas', 'sangat ramah', 'positive')]",[A] tas [O] sangat ramah [S] positive,True
ASO,wifi kurang baik .,"[('wifi', 'kurang baik', 'negative')]",[A] wifi [S] negative [O] kurang baik,tas sangat ramah .,"[('tas', 'sangat ramah', 'positive')]",[A] tas [S] positive [O] sangat ramah,True
SAO,wifi kurang baik .,"[('wifi', 'kurang baik', 'negative')]",[S] negative [A] wifi [O] kurang baik,tas sangat ramah .,"[('tas', 'sangat ramah', 'positive')]",[S] positive [A] tas [O] sangat ramah,True
OAS,wifi kurang baik .,"[('wifi', 'kurang baik', 'negative')]",[O] kurang baik [A] wifi [S] negative,tas sangat ramah .,"[('tas', 'sangat ramah', 'positive')]",[O] sangat ramah [A] tas [S] positive,True
OSA,wifi kurang baik .,"[('wifi', 'kurang baik', 'negative')]",[O] kurang baik [S] negative [A] wifi,tas sangat ramah .,"[('tas', 'sangat ramah', 'positive')]",[O] sangat ramah [S] positive [A] tas,True
AOS,tempat tdr kurang nyaman .,"[('tempat tdr', 'kurang nyaman', 'negative')]",[A] tempat tdr [O] kurang nyaman [S] negative,konstruksi sangat lezat .,"[('konstruksi', 'sangat lezat', 'positive')]",[A] konstruksi [O] sangat lezat [S] positive,True
ASO,tempat tdr kurang nyaman .,"[('tempat tdr', 'kurang nyaman', 'negative')]",[A] tempat tdr [S] negative [O] kurang nyaman,konstruksi sangat lezat .,"[('konstruksi', 'sangat lezat', 'positive')]",[A] konstruksi [S] positive [O] sangat lezat,True
SAO,tempat tdr kurang nyaman .,"[('tempat tdr', 'kurang nyaman', 'negative')]",[S] negative [A] tempat tdr [O] kurang nyaman,konstruksi sangat lezat .,"[('konstruksi', 'sangat lezat', 'positive')]",[S] positive [A] konstruksi [O] sangat lezat,True
OAS,tempat tdr kurang nyaman .,"[('tempat tdr', 'kurang nyaman', 'negative')]",[O] kurang nyaman [A] tempat tdr [S] negative,konstruksi sangat lezat .,"[('konstruksi', 'sangat lezat', 'positive')]",[O] sangat lezat [A] konstruksi [S] positive,True
OSA,tempat tdr kurang nyaman .,"[('tempat tdr', 'kurang nyaman', 'negative')]",[O] kurang nyaman [S] negative [A] tempat tdr,konstruksi sangat lezat .,"[('konstruksi', 'sangat lezat', 'positive')]",[O] sangat lezat [S] positive [A] konstruksi,True
AOS,pelayanan bagus . terimakasih airy !,"[('pelayanan', 'bagus', 'positive')]",[A] pelayanan [O] bagus [S] positive,teropong busuk . terimakasih airy !,"[('teropong', 'busuk', 'negative')]",[A] teropong [O] busuk [S] negative,True
ASO,pelayanan bagus . terimakasih airy !,"[('pelayanan', 'bagus', 'positive')]",[A] pelayanan [S] positive [O] bagus,teropong busuk . terimakasih airy !,"[('teropong', 'busuk', 'negative')]",[A] teropong [S] negative [O] busuk,True
SAO,pelayanan bagus . terimakasih airy !,"[('pelayanan', 'bagus', 'positive')]",[S] positive [A] pelayanan [O] bagus,teropong busuk . terimakasih airy !,"[('teropong', 'busuk', 'negative')]",[S] negative [A] teropong [O] busuk,True
OAS,pelayanan bagus . terimakasih airy !,"[('pelayanan', 'bagus', 'positive')]",[O] bagus [A] pelayanan [S] positive,teropong busuk . terimakasih airy !,"[('teropong', 'busuk', 'negative')]",[O] busuk [A] teropong [S] negative,True
OSA,pelayanan bagus . terimakasih airy !,"[('pelayanan', 'bagus', 'positive')]",[O] bagus [S] positive [A] pelayanan,teropong busuk . terimakasih airy !,"[('teropong', 'busuk', 'negative')]",[O] busuk [S] negative [A] teropong,True
AOS,semua lengkap .,"[('semua', 'lengkap', 'positive')]",[A] semua [O] lengkap [S] positive,safari sulit .,"[('safari', 'sulit', 'negative')]",[A] safari [O] sulit [S] negative,True
ASO,semua lengkap .,"[('semua', 'lengkap', 'positive')]",[A] semua [S] positive [O] lengkap,safari sulit .,"[('safari', 'sulit', 'negative')]",[A] safari [S] negative [O] sulit,True
SAO,semua lengkap .,"[('semua', 'lengkap', 'positive')]",[S] positive [A] semua [O] lengkap,safari sulit .,"[('safari', 'sulit', 'negative')]",[S] negative [A] safari [O] sulit,True
OAS,semua lengkap .,"[('semua', 'lengkap', 'positive')]",[O] lengkap [A] semua [S] positive,safari sulit .,"[('safari', 'sulit', 'negative')]",[O] sulit [A] safari [S] negative,True
OSA,semua lengkap .,"[('semua', 'lengkap', 'positive')]",[O] lengkap [S] positive [A] semua,safari sulit .,"[('safari', 'sulit', 'negative')]",[O] sulit [S] negative [A] safari,True
AOS,kamar sempit banget .,"[('kamar', 'sempit banget', 'negative')]",[A] kamar [O] sempit banget [S] negative,tanah senang sekali .,"[('tanah', 'senang sekali', 'positive')]",[A] tanah [O] senang sekali [S] positive,True
ASO,kamar sempit banget .,"[('kamar', 'sempit banget', 'negative')]",[A] kamar [S] negative [O] sempit banget,tanah senang sekali .,"[('tanah', 'senang sekali', 'positive')]",[A] tanah [S] positive [O] senang sekali,True
SAO,kamar sempit banget .,"[('kamar', 'sempit banget', 'negative')]",[S] negative [A] kamar [O] sempit banget,tanah senang sekali .,"[('tanah', 'senang sekali', 'positive')]",[S] positive [A] tanah [O] senang sekali,True
OAS,kamar sempit banget .,"[('kamar', 'sempit banget', 'negative')]",[O] sempit banget [A] kamar [S] negative,tanah senang sekali .,"[('tanah', 'senang sekali', 'positive')]",[O] senang sekali [A] tanah [S] positive,True
OSA,kamar sempit banget .,"[('kamar', 'sempit banget', 'negative')]",[O] sempit banget [S] negative [A] kamar,tanah senang sekali .,"[('tanah', 'senang sekali', 'positive')]",[O] senang sekali [S] positive [A] tanah,True
AOS,kamar luas dekat stasiun balapan .,"[('kamar', 'luas', 'positive')]",[A] kamar [O] luas [S] positive,aspal seram dekat stasiun balapan .,"[('aspal', 'seram', 'negative')]",[A] aspal [O] seram [S] negative,True
ASO,kamar luas dekat stasiun balapan .,"[('kamar', 'luas', 'positive')]",[A] kamar [S] positive [O] luas,aspal seram dekat stasiun balapan .,"[('aspal', 'seram', 'negative')]",[A] aspal [S] negative [O] seram,True
SAO,kamar luas dekat stasiun balapan .,"[('kamar', 'luas', 'positive')]",[S] positive [A] kamar [O] luas,aspal seram dekat stasiun balapan .,"[('aspal', 'seram', 'negative')]",[S] negative [A] aspal [O] seram,True
OAS,kamar luas dekat stasiun balapan .,"[('kamar', 'luas', 'positive')]",[O] luas [A] kamar [S] positive,aspal seram dekat stasiun balapan .,"[('aspal', 'seram', 'negative')]",[O] seram [A] aspal [S] negative,True
OSA,kamar luas dekat stasiun balapan .,"[('kamar', 'luas', 'positive')]",[O] luas [S] positive [A] kamar,aspal seram dekat stasiun balapan .,"[('aspal', 'seram', 'negative')]",[O] seram [S] negative [A] aspal,True
AOS,wastafel macet .,"[('wastafel', 'macet', 'negative')]",[A] wastafel [O] macet [S] negative,teknisi nya meriah .,"[('teknisi nya', 'meriah', 'negative')]",[A] teknisi nya [O] meriah [S] negative,True
ASO,wastafel macet .,"[('wastafel', 'macet', 'negative')]",[A] wastafel [S] negative [O] macet,teknisi nya meriah .,"[('teknisi nya', 'meriah', 'negative')]",[A] teknisi nya [S] negative [O] meriah,True
SAO,wastafel macet .,"[('wastafel', 'macet', 'negative')]",[S] negative [A] wastafel [O] macet,teknisi nya meriah .,"[('teknisi nya', 'meriah', 'negative')]",[S] negative [A] teknisi nya [O] meriah,True
OAS,wastafel macet .,"[('wastafel', 'macet', 'negative')]",[O] macet [A] wastafel [S] negative,teknisi nya meriah .,"[('teknisi nya', 'meriah', 'negative')]",[O] meriah [A] teknisi nya [S] negative,True
OSA,wastafel macet .,"[('wastafel', 'macet', 'negative')]",[O] macet [S] negative [A] wastafel,teknisi nya meriah .,"[('teknisi nya', 'meriah', 'negative')]",[O] meriah [S] negative [A] teknisi nya,True
AOS,tetapi tidak disediakan air mineral di dalam kamar .,"[('air mineral', 'tidak disediakan', 'negative')]",[A] air mineral [O] tidak disediakan [S] negative,tetapi dompet terasa empuk di dalam kamar .,"[('dompet', 'terasa empuk', 'positive')]",[A] dompet [O] terasa empuk [S] positive,True
ASO,tetapi tidak disediakan air mineral di dalam kamar .,"[('air mineral', 'tidak disediakan', 'negative')]",[A] air mineral [S] negative [O] tidak disediakan,tetapi dompet terasa empuk di dalam kamar .,"[('dompet', 'terasa empuk', 'positive')]",[A] dompet [S] positive [O] terasa empuk,True
SAO,tetapi tidak disediakan air mineral di dalam kamar .,"[('air mineral', 'tidak disediakan', 'negative')]",[S] negative [A] air mineral [O] tidak disediakan,tetapi dompet terasa empuk di dalam kamar .,"[('dompet', 'terasa empuk', 'positive')]",[S] positive [A] dompet [O] terasa empuk,True
OAS,tetapi tidak disediakan air mineral di dalam kamar .,"[('air mineral', 'tidak disediakan', 'negative')]",[O] tidak disediakan [A] air mineral [S] negative,tetapi dompet terasa empuk di dalam kamar .,"[('dompet', 'terasa empuk', 'positive')]",[O] terasa empuk [A] dompet [S] positive,True
OSA,tetapi tidak disediakan air mineral di dalam kamar .,"[('air mineral', 'tidak disediakan', 'negative')]",[O] tidak disediakan [S] negative [A] air mineral,tetapi dompet terasa empuk di dalam kamar .,"[('dompet', 'terasa empuk', 'positive')]",[O] terasa empuk [S] positive [A] dompet,True
AOS,pelayanan resepsionis cepat .,"[('pelayanan resepsionis', 'cepat', 'positive')]",[A] pelayanan resepsionis [O] cepat [S] positive,suara kendaraan di luar bising .,"[('suara kendaraan di luar', 'bising', 'negative')]",[A] suara kendaraan di luar [O] bising [S] negative,True
ASO,pelayanan resepsionis cepat .,"[('pelayanan resepsionis', 'cepat', 'positive')]",[A] pelayanan resepsionis [S] positive [O] cepat,suara kendaraan di luar bising .,"[('suara kendaraan di luar', 'bising', 'negative')]",[A] suara kendaraan di luar [S] negative [O] bising,True
SAO,pelayanan resepsionis cepat .,"[('pelayanan resepsionis', 'cepat', 'positive')]",[S] positive [A] pelayanan resepsionis [O] cepat,suara kendaraan di luar bising .,"[('suara kendaraan di luar', 'bising', 'negative')]",[S] negative [A] suara kendaraan di luar [O] bising,True
OAS,pelayanan resepsionis cepat .,"[('pelayanan resepsionis', 'cepat', 'positive')]",[O] cepat [A] pelayanan resepsionis [S] positive,suara kendaraan di luar bising .,"[('suara kendaraan di luar', 'bising', 'negative')]",[O] bising [A] suara kendaraan di luar [S] negative,True
OSA,pelayanan resepsionis cepat .,"[('pelayanan resepsionis', 'cepat', 'positive')]",[O] cepat [S] positive [A] pelayanan resepsionis,suara kendaraan di luar bising .,"[('suara kendaraan di luar', 'bising', 'negative')]",[O] bising [S] negative [A] suara kendaraan di luar,True
AOS,sayang sekali tidak ada sarapan apaapa .,"[('sarapan', 'tidak ada', 'negative')]",[A] sarapan [O] tidak ada [S] negative,sayang sekali ramah botol apaapa .,"[('botol', 'ramah', 'positive')]",[A] botol [O] ramah [S] positive,True
ASO,sayang sekali tidak ada sarapan apaapa .,"[('sarapan', 'tidak ada', 'negative')]",[A] sarapan [S] negative [O] tidak ada,sayang sekali ramah botol apaapa .,"[('botol', 'ramah', 'positive')]",[A] botol [S] positive [O] ramah,True
SAO,sayang sekali tidak ada sarapan apaapa .,"[('sarapan', 'tidak ada', 'negative')]",[S] negative [A] sarapan [O] tidak ada,sayang sekali ramah botol apaapa .,"[('botol', 'ramah', 'positive')]",[S] positive [A] botol [O] ramah,True
OAS,sayang sekali tidak ada sarapan apaapa .,"[('sarapan', 'tidak ada', 'negative')]",[O] tidak ada [A] sarapan [S] negative,sayang sekali ramah botol apaapa .,"[('botol', 'ramah', 'positive')]",[O] ramah [A] botol [S] positive,True
OSA,sayang sekali tidak ada sarapan apaapa .,"[('sarapan', 'tidak ada', 'negative')]",[O] tidak ada [S] negative [A] sarapan,sayang sekali ramah botol apaapa .,"[('botol', 'ramah', 'positive')]",[O] ramah [S] positive [A] botol,True
AOS,untuk sarapan kurang memuaskan .,"[('sarapan', 'kurang memuaskan', 'negative')]",[A] sarapan [O] kurang memuaskan [S] negative,untuk sekop cukup menyegarkan .,"[('sekop', 'cukup menyegarkan', 'positive')]",[A] sekop [O] cukup menyegarkan [S] positive,True
ASO,untuk sarapan kurang memuaskan .,"[('sarapan', 'kurang memuaskan', 'negative')]",[A] sarapan [S] negative [O] kurang memuaskan,untuk sekop cukup menyegarkan .,"[('sekop', 'cukup menyegarkan', 'positive')]",[A] sekop [S] positive [O] cukup menyegarkan,True
SAO,untuk sarapan kurang memuaskan .,"[('sarapan', 'kurang memuaskan', 'negative')]",[S] negative [A] sarapan [O] kurang memuaskan,untuk sekop cukup menyegarkan .,"[('sekop', 'cukup menyegarkan', 'positive')]",[S] positive [A] sekop [O] cukup menyegarkan,True
OAS,untuk sarapan kurang memuaskan .,"[('sarapan', 'kurang memuaskan', 'negative')]",[O] kurang memuaskan [A] sarapan [S] negative,untuk sekop cukup menyegarkan .,"[('sekop', 'cukup menyegarkan', 'positive')]",[O] cukup menyegarkan [A] sekop [S] positive,True
OSA,untuk sarapan kurang memuaskan .,"[('sarapan', 'kurang memuaskan', 'negative')]",[O] kurang memuaskan [S] negative [A] sarapan,untuk sekop cukup menyegarkan .,"[('sekop', 'cukup menyegarkan', 'positive')]",[O] cukup menyegarkan [S] positive [A] sekop,True
AOS,hotel nyaman . terimakasih airy .,"[('hotel', 'nyaman', 'positive')]",[A] hotel [O] nyaman [S] positive,kas lemot . terimakasih airy .,"[('kas', 'lemot', 'negative')]",[A] kas [O] lemot [S] negative,True
ASO,hotel nyaman . terimakasih airy .,"[('hotel', 'nyaman', 'positive')]",[A] hotel [S] positive [O] nyaman,kas lemot . terimakasih airy .,"[('kas', 'lemot', 'negative')]",[A] kas [S] negative [O] lemot,True
SAO,hotel nyaman . terimakasih airy .,"[('hotel', 'nyaman', 'positive')]",[S] positive [A] hotel [O] nyaman,kas lemot . terimakasih airy .,"[('kas', 'lemot', 'negative')]",[S] negative [A] kas [O] lemot,True
OAS,hotel nyaman . terimakasih airy .,"[('hotel', 'nyaman', 'positive')]",[O] nyaman [A] hotel [S] positive,kas lemot . terimakasih airy .,"[('kas', 'lemot', 'negative')]",[O] lemot [A] kas [S] negative,True
OSA,hotel nyaman . terimakasih airy .,"[('hotel', 'nyaman', 'positive')]",[O] nyaman [S] positive [A] hotel,kas lemot . terimakasih airy .,"[('kas', 'lemot', 'negative')]",[O] lemot [S] negative [A] kas,True
AOS,shower nya rusak .,"[('shower nya', 'rusak', 'negative')]",[A] shower nya [O] rusak [S] negative,mobil nya peduli .,"[('mobil nya', 'peduli', 'positive')]",[A] mobil nya [O] peduli [S] positive,True
ASO,shower nya rusak .,"[('shower nya', 'rusak', 'negative')]",[A] shower nya [S] negative [O] rusak,mobil nya peduli .,"[('mobil nya', 'peduli', 'positive')]",[A] mobil nya [S] positive [O] peduli,True
SAO,shower nya rusak .,"[('shower nya', 'rusak', 'negative')]",[S] negative [A] shower nya [O] rusak,mobil nya peduli .,"[('mobil nya', 'peduli', 'positive')]",[S] positive [A] mobil nya [O] peduli,True
OAS,shower nya rusak .,"[('shower nya', 'rusak', 'negative')]",[O] rusak [A] shower nya [S] negative,mobil nya peduli .,"[('mobil nya', 'peduli', 'positive')]",[O] peduli [A] mobil nya [S] positive,True
OSA,shower nya rusak .,"[('shower nya', 'rusak', 'negative')]",[O] rusak [S] negative [A] shower nya,mobil nya peduli .,"[('mobil nya', 'peduli', 'positive')]",[O] peduli [S] positive [A] mobil nya,True
AOS,sudah 2 kali menginap disana dan pelayanannya memuaskan .,"[('pelayanannya', 'memuaskan', 'positive')]",[A] pelayanannya [O] memuaskan [S] positive,sudah 2 kali menginap disana dan tiang listrik tidak enak .,"[('tiang listrik', 'tidak enak', 'negative')]",[A] tiang listrik [O] tidak enak [S] negative,True
ASO,sudah 2 kali menginap disana dan pelayanannya memuaskan .,"[('pelayanannya', 'memuaskan', 'positive')]",[A] pelayanannya [S] positive [O] memuaskan,sudah 2 kali menginap disana dan tiang listrik tidak enak .,"[('tiang listrik', 'tidak enak', 'negative')]",[A] tiang listrik [S] negative [O] tidak enak,True
SAO,sudah 2 kali menginap disana dan pelayanannya memuaskan .,"[('pelayanannya', 'memuaskan', 'positive')]",[S] positive [A] pelayanannya [O] memuaskan,sudah 2 kali menginap disana dan tiang listrik tidak enak .,"[('tiang listrik', 'tidak enak', 'negative')]",[S] negative [A] tiang listrik [O] tidak enak,True
OAS,sudah 2 kali menginap disana dan pelayanannya memuaskan .,"[('pelayanannya', 'memuaskan', 'positive')]",[O] memuaskan [A] pelayanannya [S] positive,sudah 2 kali menginap disana dan tiang listrik tidak enak .,"[('tiang listrik', 'tidak enak', 'negative')]",[O] tidak enak [A] tiang listrik [S] negative,True
OSA,sudah 2 kali menginap disana dan pelayanannya memuaskan .,"[('pelayanannya', 'memuaskan', 'positive')]",[O] memuaskan [S] positive [A] pelayanannya,sudah 2 kali menginap disana dan tiang listrik tidak enak .,"[('tiang listrik', 'tidak enak', 'negative')]",[O] tidak enak [S] negative [A] tiang listrik,True
AOS,handuk cuma 1 .,"[('handuk', 'cuma 1', 'negative')]",[A] handuk [O] cuma 1 [S] negative,tanah cukup enak .,"[('tanah', 'cukup enak', 'positive')]",[A] tanah [O] cukup enak [S] positive,True
ASO,handuk cuma 1 .,"[('handuk', 'cuma 1', 'negative')]",[A] handuk [S] negative [O] cuma 1,tanah cukup enak .,"[('tanah', 'cukup enak', 'positive')]",[A] tanah [S] positive [O] cukup enak,True
SAO,handuk cuma 1 .,"[('handuk', 'cuma 1', 'negative')]",[S] negative [A] handuk [O] cuma 1,tanah cukup enak .,"[('tanah', 'cukup enak', 'positive')]",[S] positive [A] tanah [O] cukup enak,True
OAS,handuk cuma 1 .,"[('handuk', 'cuma 1', 'negative')]",[O] cuma 1 [A] handuk [S] negative,tanah cukup enak .,"[('tanah', 'cukup enak', 'positive')]",[O] cukup enak [A] tanah [S] positive,True
OSA,handuk cuma 1 .,"[('handuk', 'cuma 1', 'negative')]",[O] cuma 1 [S] negative [A] handuk,tanah cukup enak .,"[('tanah', 'cukup enak', 'positive')]",[O] cukup enak [S] positive [A] tanah,True
AOS,"proses check in nya lama , padahal sudah mau istirahat .","[('proses check in nya', 'lama', 'negative')]",[A] proses check in nya [O] lama [S] negative,"taman rumahnya cepat , padahal sudah mau istirahat .","[('taman rumahnya', 'cepat', 'positive')]",[A] taman rumahnya [O] cepat [S] positive,True
ASO,"proses check in nya lama , padahal sudah mau istirahat .","[('proses check in nya', 'lama', 'negative')]",[A] proses check in nya [S] negative [O] lama,"taman rumahnya cepat , padahal sudah mau istirahat .","[('taman rumahnya', 'cepat', 'positive')]",[A] taman rumahnya [S] positive [O] cepat,True
SAO,"proses check in nya lama , padahal sudah mau istirahat .","[('proses check in nya', 'lama', 'negative')]",[S] negative [A] proses check in nya [O] lama,"taman rumahnya cepat , padahal sudah mau istirahat .","[('taman rumahnya', 'cepat', 'positive')]",[S] positive [A] taman rumahnya [O] cepat,True
OAS,"proses check in nya lama , padahal sudah mau istirahat .","[('proses check in nya', 'lama', 'negative')]",[O] lama [A] proses check in nya [S] negative,"taman rumahnya cepat , padahal sudah mau istirahat .","[('taman rumahnya', 'cepat', 'positive')]",[O] cepat [A] taman rumahnya [S] positive,True
